# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539231
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 3.000000
# Matrix output


0.000215 0.000698 0.004123 0.007838 0.000041 0.009837 0.014538 0.001149 0.003757 0.002609 0.014651 0.000270 0.000587 0.002664 0.000316 0.001028 0.000734 0.000003 0.000085 0.001051 0.000279 0.000734 0.000838 0.000741 0.000106 0.000058 0.000036 0.000275 0.000614 0.000026 0.001012 -0.000000 0.000025 0.000208 0.000034 0.000131 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000013 -0.000000 -0.000000 -0.000000 -0.000000 0.000001 -0.000000 0.000010 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000033 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.002108 0.003623 0.030162 0.003934 0.001797 0.007047 0.002908 0.006692 0.014808 0.001823 0.023510 0.003853 0.001499 0.002313 0.001614 0.000888 0.001003 0.000014 0.002717 0.000951 0.002883 0.000434 0.000598 0.003888 0.001248 0.002444 0.001014 0.000708 0.001075 0.000412 0.002312 0.000682 0.000617 0.000504 0.001034 0.000547 0.001528 0.003190 0.000156 0.000556 0.000885 0.000153 0.000308 0.000041 0.000099 0.000202 0.000011 0.000661 0.000063 0.000116 0.000084 0.000065 0.000189 0.000299 0.000005 0.000058 0.000263 0.000516 0.000011 -0.000000 0.000298 0.000370 0.000035 -0.000000 0.000039 -0.000000 0.000026 0.000012 0.000042 0.000100 0.000082 0.000034 
0.001732 0.004011 0.036997 0.033223 0.000735 0.043370 0.038445 0.008621 0.031017 0.009687 0.084841 0.003930 0.003488 0.009632 0.002057 0.003412 0.002910 0.000023 0.001698 0.004306 0.001627 0.001635 0.001556 0.002469 0.000909 0.001455 0.000471 0.001574 0.002150 0.000266 0.004480 0.000136 0.000222 0.000712 0.000448 0.000613 0.000428 0.001803 0.000091 0.000247 -0.000000 0.000089 0.000085 0.000019 0.000074 0.000135 0.000001 0.000756 0.000021 -0.000000 0.000051 -0.000000 -0.000000 0.000060 0.000005 0.000043 0.000132 0.000086 0.000015 -0.000000 -0.000000 0.000148 0.000006 -0.000000 0.000039 -0.000000 -0.000000 0.000002 -0.000000 0.000033 0.000027 -0.000000 
0.150886 0.003686 0.172292 0.000180 0.255934 0.000189 -0.000000 0.021553 0.005378 -0.000000 0.000511 0.069692 0.000033 -0.000000 0.001804 -0.000000 -0.000000 0.000002 0.071917 -0.000000 0.004603 -0.000000 -0.000000 0.000062 0.000233 0.005062 0.007205 -0.000000 -0.000000 0.000017 -0.000000 0.003410 0.000519 -0.000000 0.000034 -0.000000 0.001833 0.000139 -0.000000 0.000062 0.000708 -0.000000 0.000017 -0.000000 -0.000000 -0.000000 0.000001 -0.000000 -0.000000 -0.000000 0.000135 0.000324 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000121 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.009266 0.035292 0.234244 0.105606 0.004900 0.092936 0.041784 0.043352 0.133644 0.016764 0.216702 0.013792 0.010843 0.013379 0.006061 0.003911 0.003717 0.000059 0.005349 0.002804 0.005161 0.001468 0.002094 0.007097 0.001819 0.002967 0.001666 0.000944 0.002150 0.000455 0.003179 0.000512 0.000346 0.000741 0.000793 0.000897 0.000550 0.001664 0.000195 0.000216 0.000354 0.000077 0.000103 0.000015 0.000012 -0.000000 0.000001 0.000189 0.000010 -0.000000 0.000034 0.000043 -0.000000 0.000060 -0.000000 -0.000000 0.000033 0.000086 -0.000000 -0.000000 -0.000000 -0.000000 0.000006 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000008 -0.000000 0.000054 -0.000000 
0.006862 0.035213 0.208422 0.184557 0.002246 0.124671 0.076999 0.034485 0.147347 0.020285 0.225050 0.008976 0.010854 0.014521 0.004178 0.004410 0.004060 0.000039 0.001613 0.004006 0.001906 0.001668 0.001137 0.003148 0.000719 0.000815 0.000326 0.000708 0.001843 0.000120 0.000867 0.000171 0.000148 0.000267 0.000345 0.000372 0.000061 0.000555 0.000052 0.000031 -0.000000 -0.000000 -0.000000 0.000004 0.000012 -0.000000 -0.000000 0.000189 0.000010 -0.000000 -0.000000 0.000022 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.330119 0.058702 0.652823 0.006357 0.051775 0.007851 0.002154 0.058008 0.052603 0.001305 0.029643 0.057480 0.002521 0.001317 0.007975 0.000280 0.000269 0.000026 0.037190 0.000401 0.010322 0.000133 -0.000000 0.004690 0.002009 0.010299 0.006626 0.000118 0.000576 0.000266 0.000289 0.003853 0.001334 0.000237 0.000517 0.000219 0.003177 0.001387 0.000013 0.000648 0.002478 0.000013 0.000273 0.000037 0.000099 0.000034 0.000011 0.000094 -0.000000 0.000029 0.000168 0.000432 0.000038 0.000060 -0.000000 -0.000000 0.000066 -0.000000 0.000004 0.000100 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000005 -0.000000 0.000033 0.000027 -0.000000 
0.002538 0.009259 0.075514 0.166038 0.001633 0.218647 0.251996 0.017858 0.078904 0.048559 0.309039 0.005201 0.009626 0.043943 0.003149 0.016843 0.015188 0.000047 0.001528 0.017825 0.002511 0.007974 0.007778 0.005801 0.001417 0.001746 0.000434 0.003659 0.005722 0.000292 0.007949 0.000136 0.000123 0.001245 0.000965 0.000919 0.000122 0.001803 0.000156 0.000062 0.000177 0.000064 0.000085 0.000007 0.000062 0.000067 0.000006 0.000283 0.000084 0.000087 -0.000000 -0.000000 0.000076 0.000120 0.000005 0.000029 0.000033 0.000086 0.000004 -0.000000 0.000074 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 -0.000000 
0.000081 0.000325 0.004231 0.010142 0.000041 0.022938 0.204181 0.000985 0.003315 0.008775 0.029473 0.000424 0.000717 0.009983 0.000190 0.005064 0.005160 0.000005 0.000085 0.006109 0.000279 0.003270 0.004008 0.000617 0.000169 0.000233 0.000036 0.001377 0.001536 0.000026 0.002457 -0.000000 0.000025 0.000297 0.000207 0.000241 -0.000000 0.000139 0.000026 -0.000000 -0.000000 0.000026 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000094 -0.000000 0.000029 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000033 0.000086 0.000004 -0.000000 -0.000000 -0.000000 0.000006 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.001544 0.004970 0.046111 0.117528 0.000776 0.199114 0.454131 0.010838 0.042804 0.054242 0.240382 0.002504 0.006595 0.048364 0.001677 0.021892 0.021302 0.000026 0.000509 0.023333 0.001441 0.011378 0.012923 0.003950 0.000740 0.000931 0.000253 0.003934 0.006451 0.000206 0.006648 0.000102 0.000148 0.000830 0.000724 0.000525 0.000061 0.000555 0.000130 -0.000000 -0.000000 0.000077 0.000085 -0.000000 0.000037 0.000067 -0.000000 0.000283 0.000010 0.000029 -0.000000 -0.000000 0.000076 0.000060 -0.000000 0.000029 -0.000000 0.000172 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
