# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539231
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 3.000000
# Matrix output


0.001524 0.000057 0.000018 0.105516 0.000031 0.000030 0.394352 0.019096 0.039470 0.000065 0.000141 0.001247 0.007161 0.000416 -0.000000 0.035597 0.000343 0.003494 0.000017 -0.000000 0.000215 0.022813 -0.000000 -0.000000 0.002346 -0.000000 0.000127 -0.000000 0.005377 0.008118 -0.000000 -0.000000 0.000028 0.000003 0.000820 -0.000000 0.000482 -0.000000 0.001829 -0.000000 0.000094 -0.000000 -0.000000 0.000621 0.000023 0.000092 -0.000000 -0.000000 0.000003 -0.000000 -0.000000 -0.000000 0.000047 0.000021 0.000018 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000186 0.000042 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000013 -0.000000 
0.018935 0.089280 0.003155 0.003708 0.046697 0.009568 0.005901 0.002778 0.017859 0.022742 0.040621 0.010317 0.003807 0.057663 0.023094 0.002820 0.015192 0.001779 0.008856 0.000004 0.000799 0.000446 0.001995 0.001054 0.001602 0.001088 0.004260 0.002193 0.002009 0.000696 0.001994 0.003201 0.000629 0.000227 0.000015 0.002829 0.000216 0.001221 0.000044 0.000116 0.000535 0.001336 0.000252 0.000311 0.000045 0.000092 0.000320 0.000068 0.000005 0.000183 0.000015 0.000112 0.000011 0.000016 0.000142 0.000053 0.000098 0.000149 0.000031 -0.000000 0.000093 0.000042 -0.000000 0.000013 -0.000000 0.000016 -0.000000 -0.000000 -0.000000 0.000011 
0.631165 0.098094 0.052790 0.027695 0.017057 0.004175 0.023665 0.020872 0.125799 0.042935 0.025344 0.043964 0.012715 0.106871 0.010557 0.004646 0.035095 0.002487 0.006333 0.000002 0.000991 0.000446 0.000563 0.000452 0.000858 0.000422 0.004724 0.000371 0.000815 0.000398 0.000242 0.000903 0.000169 0.000108 0.000021 0.000520 0.000100 0.000455 0.000029 0.000031 0.000094 0.000445 0.000013 0.000062 -0.000000 0.000023 0.000023 0.000023 0.000002 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000018 0.000026 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.012950 0.025301 0.001782 0.005858 0.024161 0.007131 0.011019 0.003926 0.027265 0.023440 0.043297 0.014541 0.007004 0.084069 0.027218 0.006857 0.025986 0.004360 0.013597 0.000006 0.002289 0.001521 0.003908 0.002038 0.005692 0.002270 0.014087 0.004756 0.008364 0.003446 0.005920 0.008838 0.002008 0.000770 0.000303 0.011949 0.001927 0.004598 0.000454 0.000458 0.003805 0.008090 0.001247 0.003044 0.000497 0.001640 0.001553 0.000836 0.000066 0.003210 0.000325 0.000831 0.000102 0.000099 0.000619 0.000713 0.000982 0.000696 0.000639 0.000529 0.000465 0.001263 0.000126 0.000219 0.000307 0.000096 0.000025 0.000082 0.000140 0.000044 
0.028620 0.059216 0.003805 0.005302 0.212141 0.052016 0.007045 0.004687 0.031576 0.067527 0.204867 0.018704 0.006427 0.154969 0.098808 0.003749 0.031975 0.002471 0.032392 0.000010 0.001475 0.000730 0.006248 0.003784 0.001888 0.003485 0.008478 0.007185 0.001738 0.001127 0.004773 0.007251 0.000816 0.000352 0.000056 0.007100 0.000349 0.002395 0.000044 0.000257 0.000346 0.002820 0.000416 0.000186 0.000053 0.000092 0.000434 0.000124 0.000008 0.000413 0.000037 0.000022 0.000011 0.000008 0.000071 0.000132 0.000123 0.000149 0.000062 0.000050 -0.000000 0.000084 -0.000000 0.000013 0.000009 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.000109 0.000285 0.000018 0.000074 0.002229 0.017430 0.000361 0.000067 0.000672 0.000479 0.010138 0.000181 0.000122 0.002564 0.003629 0.000288 0.001029 0.000110 0.000593 0.000000 0.000077 0.000061 0.000225 0.000108 0.000229 0.000169 0.000422 0.000371 0.000434 0.000232 0.000634 0.000575 0.000066 0.000024 0.000021 0.000924 0.000050 0.000168 -0.000000 0.000014 0.000031 0.000445 0.000050 0.000062 0.000023 0.000069 0.000114 0.000057 -0.000000 0.000092 0.000037 0.000022 0.000007 -0.000000 0.000018 0.000053 0.000074 0.000050 0.000031 0.000017 -0.000000 0.000084 0.000050 0.000013 -0.000000 0.000016 0.000002 0.000016 0.000013 -0.000000 
0.005223 0.011295 0.000792 0.001149 0.157597 0.372312 0.001505 0.000654 0.006270 0.024889 0.460353 0.004344 0.001240 0.048376 0.147717 0.000481 0.008859 0.000315 0.020692 0.000004 0.000330 0.000061 0.003750 0.002960 0.000257 0.002693 0.002024 0.005296 0.000434 0.000099 0.003232 0.003201 0.000197 0.000045 0.000010 0.002424 0.000017 0.000671 0.000015 0.000048 0.000126 0.000223 0.000151 -0.000000 0.000008 0.000046 0.000091 0.000023 -0.000000 0.000229 0.000007 0.000022 0.000004 0.000008 -0.000000 0.000053 0.000025 0.000050 -0.000000 -0.000000 0.000046 -0.000000 -0.000000 0.000013 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.045161 0.006218 0.001271 0.096433 0.002817 0.001524 0.163184 0.075087 0.330872 0.015730 0.010279 0.058605 0.047016 0.086079 0.007918 0.049984 0.045888 0.023201 0.008178 0.000006 0.007497 0.010281 0.002303 0.000904 0.021482 0.001035 0.029903 0.002159 0.031229 0.015274 0.002990 0.007361 0.003799 0.001147 0.001482 0.010391 0.005715 0.004191 0.002166 0.000718 0.005661 0.011801 0.001222 0.009815 0.001129 0.002726 0.001827 0.000972 0.000154 0.003394 0.000221 0.000606 0.000255 0.000308 0.001416 0.000079 0.001154 0.001442 0.000780 0.000744 0.001905 0.001221 0.000201 0.000232 0.000242 0.000185 0.000019 0.000049 0.000191 0.000174 
0.002503 0.003993 0.000296 0.000742 0.057408 0.255633 0.000903 0.000467 0.002631 0.011190 0.278718 0.002132 0.000664 0.024604 0.090808 0.000513 0.004399 0.000157 0.010244 0.000002 0.000169 0.000081 0.002288 0.001525 0.000086 0.001626 0.001181 0.003339 0.000217 -0.000000 0.001903 0.001915 0.000141 0.000084 0.000015 0.001501 0.000033 0.000838 0.000029 0.000027 0.000157 0.000074 0.000088 -0.000000 -0.000000 0.000046 0.000114 0.000023 0.000005 0.000138 0.000015 0.000112 0.000004 -0.000000 -0.000000 -0.000000 -0.000000 0.000099 -0.000000 0.000017 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 -0.000000 -0.000000 
0.079549 0.083518 0.008955 0.016684 0.071431 0.021666 0.024267 0.013540 0.096127 0.183604 0.162627 0.059791 0.019561 0.408077 0.087921 0.009804 0.092587 0.006406 0.044584 0.000017 0.003764 0.001034 0.008198 0.004033 0.004748 0.003548 0.022691 0.006848 0.006572 0.001922 0.006524 0.011109 0.001792 0.000725 0.000138 0.007966 0.000714 0.004072 0.000293 0.000417 0.001321 0.003711 0.000705 0.000435 0.000158 0.000300 0.000411 0.000181 0.000012 0.000826 0.000081 0.000202 0.000018 0.000016 0.000053 0.000185 0.000025 0.000199 0.000109 0.000083 0.000046 0.000042 -0.000000 -0.000000 0.000028 -0.000000 0.000002 0.000016 -0.000000 -0.000000 
