# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539243
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 2.000000
# Matrix output


0.005600 0.009764 0.000055 0.008603 0.006533 0.000618 0.003338 0.002506 0.000225 0.005997 0.000802 0.000209 0.000118 0.000134 0.000321 0.000409 -0.000000 0.000048 0.000189 0.000070 0.000068 0.000223 0.000048 -0.000000 0.000053 0.000004 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
-0.000000 0.000015 -0.000000 -0.000000 -0.000000 -0.000000 0.000048 -0.000000 0.000045 -0.000000 -0.000000 -0.000000 0.000003 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000117 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000017 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.030496 0.033733 0.000954 0.034628 0.013933 0.005625 0.022791 0.014322 0.003914 0.046531 0.003622 0.002545 0.000552 0.001076 0.001494 0.002277 0.002962 0.000457 0.005141 0.001599 0.001129 0.002157 0.000674 0.000492 0.001168 0.000140 0.002919 0.000087 0.000011 0.000560 0.000669 0.000596 0.000277 0.000011 0.002144 0.000045 0.000160 0.000092 0.000067 0.000132 0.000077 0.000000 0.000074 0.000223 0.000007 0.000015 -0.000000 0.000005 0.000026 0.000035 0.000029 0.000116 -0.000000 0.000083 -0.000000 -0.000000 0.000017 0.000110 -0.000000 -0.000000 0.000014 -0.000000 -0.000000 
0.309342 0.001306 0.228864 0.000538 0.000153 0.019543 0.005149 0.000051 0.115720 0.001137 -0.000000 0.002355 0.000003 0.061397 -0.000000 -0.000000 0.007097 -0.000000 0.000189 0.000209 -0.000000 0.007437 0.013146 -0.000000 -0.000000 0.000004 -0.000000 0.000977 0.000014 -0.000000 -0.000000 0.000064 0.001331 0.000002 -0.000000 -0.000000 0.000096 -0.000000 0.000674 0.000022 -0.000000 0.000001 -0.000000 -0.000000 -0.000000 -0.000000 0.000099 0.000039 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000078 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 -0.000000 
0.302932 0.152560 0.004034 0.087037 0.020618 0.029799 0.116673 0.017417 0.019122 0.124081 0.004765 0.007102 0.000619 0.003497 0.001383 0.001688 0.004505 0.000286 0.008207 0.002294 0.000821 0.002677 0.001300 0.000369 0.000902 0.000153 0.001751 0.000116 0.000003 0.000403 0.000552 0.000681 0.000388 0.000006 0.000165 0.000017 0.000032 0.000046 -0.000000 0.000022 0.000019 0.000000 0.000025 0.000148 -0.000000 -0.000000 0.000023 -0.000000 0.000026 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000018 -0.000000 -0.000000 -0.000000 -0.000000 
0.932073 0.013754 0.075715 0.009966 0.001378 0.055495 0.054403 0.002302 0.137812 0.028642 0.000507 0.014983 0.000068 0.053126 0.000173 0.000179 0.019315 0.000038 0.004999 0.002851 0.000034 0.015544 0.015843 0.000020 0.000283 0.000135 0.000817 0.001393 0.000060 0.000157 0.000262 0.000277 0.004159 0.000022 0.000825 0.000003 0.000352 0.000013 0.001281 0.000044 0.000019 0.000000 0.000025 -0.000000 -0.000000 -0.000000 0.000121 0.000054 0.000026 -0.000000 0.000029 -0.000000 -0.000000 0.000083 0.000052 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.074013 0.243138 0.000927 0.195654 0.144226 0.009595 0.048395 0.063274 0.004229 0.101643 0.017723 0.001956 0.002800 0.000672 0.006150 0.009413 0.001234 0.001496 0.004056 0.000788 0.004071 0.000446 0.000048 0.000533 0.001168 0.000079 0.002452 0.000019 0.000004 0.000269 0.000494 0.000319 0.000055 0.000004 0.000660 0.000007 0.000032 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000050 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.163813 0.006065 0.023113 0.013192 0.001633 0.026843 0.040576 0.006701 0.057275 0.040120 0.001917 0.016692 0.000394 0.033422 0.001556 0.002251 0.033570 0.000457 0.020564 0.009178 0.000958 0.036146 0.021285 0.000963 0.002265 0.001485 0.010741 0.002593 0.000352 0.002463 0.006163 0.003235 0.011479 0.000345 0.026550 0.000288 0.005348 0.000538 0.010649 0.003173 0.001286 0.000035 0.001611 0.005267 0.000122 0.000151 0.000584 0.000429 0.002656 0.000831 0.000783 0.001967 0.001618 0.002271 0.000492 0.000110 0.000258 0.001818 0.000201 0.000233 0.000361 0.000007 0.000285 
0.003171 0.006340 0.000136 0.014231 0.042717 0.001103 0.003719 0.009156 0.000945 0.023162 0.003364 0.000532 0.000735 0.000202 0.002173 0.004144 0.000864 0.000972 0.001604 0.000603 0.002155 0.000967 0.000241 0.001004 0.001239 0.000127 0.003386 0.000039 0.000010 0.000448 0.000407 0.000426 0.000055 0.000007 0.000495 0.000042 0.000096 0.000059 0.000202 0.000066 0.000039 0.000000 0.000074 -0.000000 0.000028 0.000023 0.000008 0.000015 -0.000000 0.000035 -0.000000 0.000193 0.000162 -0.000000 0.000013 0.000028 -0.000000 -0.000000 -0.000000 0.000007 0.000014 -0.000000 0.000011 
0.043315 0.152676 0.000627 0.173859 0.235579 0.005647 0.032709 0.070946 0.002835 0.095336 0.023852 0.001823 0.003926 0.000269 0.009781 0.014555 0.001111 0.003174 0.004386 0.000742 0.006055 0.000521 0.000337 0.001332 0.001575 0.000114 0.002335 0.000010 0.000004 0.000560 0.000378 0.000553 -0.000000 0.000004 0.000165 0.000014 -0.000000 0.000026 0.000135 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000003 -0.000000 -0.000000 -0.000000 -0.000000 0.000035 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
