# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539243
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 2.000000
# Matrix output


-0.000000 0.000025 0.318006 -0.000000 0.367370 0.005814 0.035136 0.000031 -0.000000 0.000204 -0.000000 0.004076 -0.000000 0.000144 -0.000000 0.036944 -0.000000 0.000563 0.002986 -0.000000 -0.000000 -0.000000 0.002008 -0.000000 0.000200 -0.000000 0.000007 0.003187 0.009890 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000430 -0.000000 -0.000000 -0.000000 0.002899 -0.000000 0.000233 0.000032 -0.000000 0.000015 0.001849 -0.000000 -0.000000 -0.000000 0.000077 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000509 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000008 0.000007 -0.000000 -0.000000 0.000007 -0.000000 0.000006 -0.000000 
0.508957 0.160796 0.067072 0.130325 0.022277 0.008693 0.134493 0.105573 0.009184 0.041901 0.001828 0.011028 0.004002 0.085221 0.001627 0.001635 0.022478 0.002544 0.000694 0.000476 0.000974 0.000218 0.000306 0.000103 0.002996 0.000096 0.000035 0.000154 0.000062 0.000158 0.000184 0.000366 0.000111 0.000137 0.000157 0.000043 0.000098 0.000044 0.000030 0.000026 0.000017 0.000005 -0.000000 -0.000000 -0.000000 0.000051 0.000061 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000007 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.230447 0.089213 0.118197 0.093300 0.043761 0.014765 0.224268 0.114089 0.008508 0.059864 0.002002 0.017686 0.002765 0.106562 0.001776 0.003270 0.033732 0.003512 0.001682 0.000788 0.001147 0.000309 0.000545 0.000080 0.003695 0.000083 0.000042 0.000463 0.000371 0.000198 0.000326 0.000407 0.000223 0.000205 0.000209 0.000043 0.000148 -0.000000 0.000030 0.000026 0.000033 -0.000000 0.000032 0.000018 -0.000000 0.000051 -0.000000 -0.000000 -0.000000 -0.000000 0.000046 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.017372 0.110173 0.005511 0.078001 0.002616 0.000598 0.010675 0.053586 0.105794 0.005159 0.003167 0.002038 0.046603 0.039294 0.006191 0.000503 0.007866 0.000946 0.000421 0.002704 0.008191 0.002686 0.000306 0.001436 0.002247 0.000847 0.000018 0.000257 0.000216 0.003843 0.001754 0.000916 0.000334 0.000411 0.001358 0.000057 0.001131 0.000703 0.000090 0.000013 0.000166 0.000009 0.000064 0.000042 0.000002 -0.000000 0.000122 0.000080 0.000012 -0.000000 0.000092 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000034 0.000030 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.001262 0.005744 0.001407 0.004313 0.000634 0.000129 0.003026 0.007194 0.020895 0.001468 0.000497 0.000589 0.010659 0.010815 0.001024 0.000629 0.002534 0.000878 0.000421 0.000975 0.002215 0.000922 0.000408 0.000467 0.001248 0.000298 0.000055 0.000411 0.000155 0.001862 0.001203 0.000631 0.000427 0.000411 0.001776 0.000129 0.001574 0.001581 0.000191 0.000039 0.000365 0.000043 0.000483 0.000067 0.000015 -0.000000 0.000153 0.000401 0.000148 0.000031 0.000138 0.000049 0.000042 0.000024 0.000058 -0.000000 0.000135 0.000030 0.000020 0.000149 0.000061 -0.000000 0.000025 0.000016 0.000007 -0.000000 0.000017 -0.000000 -0.000000 0.000006 0.000012 
0.037666 0.228178 0.009146 0.208045 0.005153 0.001515 0.024125 0.112214 0.120780 0.012050 0.006248 0.003714 0.057335 0.077506 0.010614 0.001572 0.016498 0.001869 0.000883 0.004246 0.012153 0.003872 0.000715 0.001892 0.004793 0.001149 0.000068 0.000668 0.000155 0.005745 0.002386 0.001649 0.000520 0.000496 0.001306 0.000014 0.001427 0.001449 0.000251 0.000039 0.000332 0.000009 0.000193 0.000067 0.000003 -0.000000 0.000183 0.000080 0.000012 0.000015 0.000046 0.000016 0.000007 -0.000000 0.000023 -0.000000 0.000017 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000017 -0.000000 -0.000000 -0.000000 -0.000000 
0.001262 0.006017 -0.000000 0.004955 -0.000000 0.000054 0.000925 0.005841 0.037590 0.000510 0.000368 0.000181 0.013424 0.004326 0.000930 0.000063 0.000648 0.000113 0.000021 0.000368 0.001588 0.000458 0.000068 0.000228 0.000150 0.000224 0.000004 -0.000000 -0.000000 0.000475 0.000224 0.000061 0.000056 -0.000000 0.000209 0.000014 0.000049 0.000132 0.000040 -0.000000 -0.000000 0.000005 -0.000000 -0.000000 -0.000000 -0.000000 0.000092 -0.000000 -0.000000 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.002790 0.004749 0.132854 0.004324 0.112732 0.017115 0.206615 0.022474 0.004307 0.031584 0.001228 0.033605 0.003274 0.052777 0.001373 0.030090 0.025631 0.021882 0.020102 0.002301 0.004216 0.001312 0.017972 0.000627 0.029608 0.000395 0.000780 0.024726 0.011807 0.004160 0.004058 0.004600 0.007148 0.005475 0.008098 0.004778 0.009150 0.004216 0.002016 0.001954 0.003205 0.001069 0.007475 0.000729 0.000287 0.008062 0.005094 0.002757 0.001267 0.001966 0.004552 0.000399 0.000825 0.000194 0.000406 0.000154 0.001401 0.001138 0.000424 0.002241 0.000729 0.000393 0.000282 0.000369 0.000243 0.000003 0.000721 0.000188 0.000023 0.000209 0.000054 
0.008603 0.055721 0.001759 0.055596 0.001110 0.000360 0.005380 0.053371 0.366755 0.002773 0.003438 0.000838 0.108085 0.027686 0.009100 0.000377 0.004566 0.000203 0.000210 0.002041 0.011286 0.003883 0.000102 0.002245 0.000949 0.001281 0.000014 0.000051 0.000031 0.003843 0.001040 0.000448 0.000056 0.000051 0.001149 -0.000000 0.000443 0.000659 0.000060 0.000013 -0.000000 0.000005 0.000032 0.000012 -0.000000 -0.000000 0.000031 0.000027 0.000025 -0.000000 -0.000000 0.000008 -0.000000 -0.000000 0.000012 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.002425 0.018872 0.001055 0.019331 0.000317 0.000129 0.001345 0.018569 0.235438 0.000979 0.001022 0.000136 0.051187 0.005696 0.003642 -0.000000 0.000913 0.000023 0.000042 0.000533 0.003535 0.001266 -0.000000 0.000627 0.000350 0.000382 0.000003 -0.000000 -0.000000 0.000911 0.000326 0.000081 0.000037 0.000034 -0.000000 -0.000000 0.000098 0.000132 0.000020 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.085297 0.121834 0.040454 0.329044 0.016014 0.005529 0.118859 0.616009 0.085219 0.057417 0.014714 0.012047 0.034634 0.252275 0.016718 0.001446 0.047667 0.003580 0.000883 0.003180 0.009085 0.002543 0.000374 0.001037 0.006241 0.000671 0.000066 0.000257 0.000093 0.001902 0.000877 0.000794 0.000334 0.000393 0.000470 0.000029 0.000197 0.000220 0.000130 0.000026 0.000100 -0.000000 0.000064 0.000006 -0.000000 -0.000000 0.000061 -0.000000 -0.000000 0.000015 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000017 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.042482 0.078869 0.055933 0.102685 0.040907 0.008558 0.164670 0.445167 0.044389 0.076400 0.015538 0.031273 0.029613 0.434325 0.013145 0.013551 0.099311 0.017785 0.009651 0.011065 0.019264 0.004885 0.007114 0.001824 0.032554 0.001276 0.000575 0.007351 0.002967 0.008162 0.007463 0.007063 0.004382 0.003524 0.007262 0.000947 0.006986 0.002679 0.001645 0.000380 0.001328 0.000128 0.001740 0.000261 0.000025 0.000822 0.002135 0.000642 0.000271 0.000139 0.001058 0.000114 0.000042 0.000024 0.000070 0.000021 0.000219 0.000239 0.000039 0.000261 0.000041 0.000028 0.000013 0.000033 -0.000000 0.000000 0.000051 0.000014 -0.000000 0.000011 0.000006 
0.000199 0.000075 0.280953 0.000222 0.806803 0.043270 0.398437 0.000799 0.000036 0.005403 0.000009 0.056409 -0.000000 0.001514 -0.000000 0.640906 0.001061 0.014949 0.053345 0.000023 0.000013 -0.000000 0.039245 -0.000000 0.001748 0.000004 0.000208 0.068677 0.146624 -0.000000 -0.000000 0.000041 0.000501 0.000068 -0.000000 0.006456 -0.000000 -0.000000 -0.000000 0.039573 -0.000000 0.003187 0.000902 -0.000000 0.000320 0.030504 0.000336 -0.000000 -0.000000 0.001332 -0.000000 -0.000000 0.000229 -0.000000 -0.000000 -0.000000 0.000068 0.006466 -0.000000 0.000075 -0.000000 -0.000000 0.000006 0.000328 0.000081 -0.000000 0.000051 0.000079 -0.000000 0.000033 -0.000000 
0.000299 0.000274 0.199223 0.000456 0.307357 0.019825 0.195015 0.001568 0.000142 0.008564 0.000045 0.034126 -0.000000 0.004254 0.000040 0.265556 0.003771 0.022130 0.044913 0.000079 0.000040 0.000029 0.047039 -0.000000 0.008438 0.000004 0.000554 0.078701 0.132376 -0.000000 0.000102 0.000285 0.002674 0.001180 0.000104 0.012425 0.000098 -0.000000 0.000201 0.047325 0.000100 0.004598 0.004318 0.000018 0.000841 0.051816 0.001983 0.000027 0.000062 0.004165 0.000322 0.000008 0.001012 -0.000000 -0.000000 -0.000000 0.000422 0.011167 0.000020 0.000635 0.000020 -0.000000 0.000013 0.000721 0.000317 0.000000 0.000257 0.000296 -0.000000 0.000171 -0.000000 
0.000531 0.000199 0.136255 0.000467 0.688046 0.114448 2.152315 0.001629 -0.000000 0.013376 0.000009 0.239426 -0.000000 0.002379 0.000004 0.667883 0.001532 0.020036 0.066781 0.000006 -0.000000 0.000006 0.012662 -0.000000 0.001098 -0.000000 0.000053 0.017786 0.035729 -0.000000 -0.000000 0.000041 0.000019 0.000034 -0.000000 0.001033 -0.000000 -0.000000 0.000010 0.008106 -0.000000 0.000551 0.000129 -0.000000 0.000048 0.005392 0.000061 -0.000000 -0.000000 0.000263 0.000046 -0.000000 0.000042 -0.000000 -0.000000 -0.000000 0.000017 0.001138 -0.000000 0.000037 -0.000000 -0.000000 -0.000000 0.000041 0.000007 -0.000000 -0.000000 0.000007 -0.000000 0.000011 -0.000000 
0.002026 0.009946 0.000704 0.009630 0.000555 0.000149 0.002354 0.017001 0.517935 0.001468 0.001212 0.000657 0.184810 0.014131 0.003766 0.000252 0.002769 0.000270 0.000105 0.001746 0.007404 0.002795 0.000136 0.002496 0.000649 0.001395 0.000017 0.000257 -0.000000 0.004952 0.001611 0.000814 0.000074 0.000137 0.001672 -0.000000 0.001377 0.001449 0.000130 -0.000000 0.000166 -0.000000 0.000032 0.000024 -0.000000 -0.000000 0.000183 0.000080 -0.000000 -0.000000 0.000046 0.000033 -0.000000 0.000012 -0.000000 -0.000000 0.000017 -0.000000 -0.000000 0.000037 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
