# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539137
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 6.000000
# Matrix output


0.001097 0.001081 0.225353 0.002196 0.000051 0.260449 0.000654 0.064823 0.078935 0.001668 0.000032 0.004123 0.000112 0.002426 0.000001 0.000212 0.019505 0.024360 0.001197 0.000198 0.000016 0.000001 0.001710 0.000019 0.000486 -0.000000 0.000012 0.001610 -0.000000 0.012510 -0.000000 0.008396 0.000106 0.000104 -0.000000 0.001961 0.000093 -0.000000 0.004476 0.000069 0.001281 0.001434 0.000023 0.001020 0.000282 0.002674 -0.000000 0.000013 0.000158 -0.000000 0.000131 0.000265 0.000217 0.000081 0.000112 0.000016 -0.000000 0.000926 0.000007 0.000066 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000287 -0.000000 0.000015 -0.000000 0.000024 0.000052 -0.000000 0.000013 
0.119617 0.265220 0.013317 0.173886 0.005531 0.015904 0.001097 0.014315 0.046279 0.038444 0.005250 0.011260 0.004743 0.044217 0.000496 0.014637 0.004902 0.020300 0.011881 0.005689 0.001207 0.000123 0.003601 0.003584 0.000043 0.002552 0.000030 0.006691 0.000408 0.007395 0.004988 0.002579 0.004772 0.001936 0.003989 0.000460 0.002364 0.001096 0.000778 0.001364 0.000895 0.004302 0.000532 0.003449 0.000405 0.001872 0.000185 0.000458 0.000427 0.000111 0.002286 0.000722 0.000117 0.000220 0.000781 0.000192 0.000640 0.000397 0.000097 0.000658 0.000037 0.000175 0.000074 0.000061 0.000275 0.000040 0.000179 0.000215 0.000062 0.000045 0.000082 0.000192 0.000039 0.000410 0.000032 
0.197090 0.438142 0.042724 0.354933 0.009025 0.040579 0.004702 0.043310 0.131799 0.089356 0.007906 0.031893 0.009230 0.091691 0.000694 0.018455 0.008667 0.037709 0.024958 0.006695 0.001427 0.000095 0.005236 0.003333 0.000056 0.001813 0.000034 0.010055 0.000154 0.009452 0.003052 0.002665 0.003889 0.001676 0.002602 0.000480 0.001867 0.000374 0.000908 0.000501 0.000544 0.002982 0.000196 0.002235 0.000245 0.000735 0.000040 0.000148 0.000195 0.000031 0.001045 0.000144 0.000070 0.000093 0.000260 0.000112 0.000233 0.000132 0.000049 0.000066 0.000004 0.000018 0.000018 0.000024 0.000118 -0.000000 -0.000000 0.000072 0.000025 -0.000000 0.000012 -0.000000 0.000013 -0.000000 0.000013 
0.008538 0.147200 0.002061 0.076964 0.011126 0.003352 0.000129 0.002887 0.006856 0.018096 0.012587 0.002367 0.003235 0.019683 0.000478 0.031607 0.001489 0.005598 0.004513 0.004423 0.001322 0.000137 0.001260 0.003314 0.000012 0.004217 0.000011 0.003149 0.000463 0.002724 0.005658 0.001032 0.004490 0.001452 0.003252 0.000235 0.002178 0.001071 0.000551 0.000915 0.000351 0.002237 0.000589 0.001652 0.000306 0.001203 0.000172 0.000511 0.000204 0.000065 0.002221 0.000313 0.000094 0.000208 0.000558 0.000256 0.000640 0.000132 0.000056 0.000592 0.000059 0.000123 0.000055 0.000097 0.000314 0.000013 0.000179 0.000143 0.000074 0.000151 0.000035 0.000168 0.000078 0.000256 0.000039 
0.004935 0.089271 0.000159 0.050609 0.008048 0.000927 0.000063 0.000773 0.002977 0.013593 0.028906 0.001091 0.002737 0.010673 0.000415 0.055577 0.000186 0.001661 0.002095 0.002471 0.001196 0.000105 0.000330 0.002389 0.000002 0.003329 0.000002 0.001109 0.000540 0.000389 0.003127 0.000029 0.001768 0.000467 0.001171 0.000031 0.000498 0.000548 -0.000000 0.000190 0.000053 0.000401 0.000035 0.000194 0.000012 0.000134 0.000040 0.000054 0.000065 0.000009 0.000065 0.000024 0.000006 0.000023 -0.000000 0.000016 -0.000000 -0.000000 -0.000000 0.000066 -0.000000 0.000035 -0.000000 -0.000000 0.000039 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.013944 0.235175 0.001744 0.156889 0.024227 0.002353 0.000192 0.002887 0.009743 0.047326 0.096742 0.004363 0.009688 0.039227 0.001568 0.207672 0.000931 0.006213 0.006792 0.010767 0.004072 0.000487 0.001230 0.010155 0.000007 0.011800 0.000011 0.003399 0.001652 0.002446 0.013549 0.000688 0.006858 0.002368 0.004857 0.000123 0.002458 0.001445 0.000097 0.000829 0.000088 0.001491 0.000439 0.001457 0.000074 0.000267 0.000291 0.000336 0.000158 0.000065 0.001241 0.000096 0.000018 0.000046 0.000372 0.000064 0.000233 0.000066 0.000035 0.000263 0.000007 0.000070 0.000055 0.000024 0.000118 0.000026 0.000100 -0.000000 0.000049 0.000015 0.000012 0.000024 0.000013 0.000051 0.000006 
0.000235 0.003891 0.000238 0.002196 0.000230 0.000499 0.000011 0.000163 0.000451 0.001001 0.001866 0.000185 0.000273 0.001802 0.000039 0.003606 0.000124 0.000308 0.000276 0.000305 0.000163 0.000017 0.000120 0.000328 0.000002 0.000481 0.000001 0.000465 0.000066 0.000334 0.000521 0.000172 0.000389 0.000242 0.000477 0.000020 0.000062 0.000125 -0.000000 0.000173 0.000088 0.000401 0.000069 0.000340 0.000037 0.000134 0.000040 0.000094 0.000019 0.000012 0.000065 0.000120 0.000018 0.000023 0.000186 0.000080 0.000058 -0.000000 0.000028 0.000197 0.000004 0.000018 -0.000000 -0.000000 0.000039 0.000026 0.000020 0.000072 -0.000000 0.000030 -0.000000 0.000024 -0.000000 0.000051 0.000006 
0.113351 0.829379 0.023383 0.974276 0.036030 0.028741 0.002531 0.027735 0.117997 0.380272 0.046363 0.040582 0.042851 0.279440 0.003695 0.095245 0.009370 0.043184 0.050239 0.028336 0.008260 0.000511 0.009362 0.014798 0.000054 0.010099 0.000061 0.017462 0.001553 0.014178 0.017271 0.003897 0.012974 0.006049 0.008239 0.000429 0.005973 0.001470 0.001168 0.002296 0.001000 0.006252 0.000728 0.005149 0.000355 0.001538 0.000225 0.000484 0.000325 0.000145 0.003070 0.000602 0.000129 0.000254 0.000929 0.000176 0.000582 0.000397 0.000083 0.000395 0.000029 0.000088 0.000018 0.000037 0.000118 0.000026 0.000040 0.000215 0.000062 0.000030 -0.000000 -0.000000 0.000091 0.000103 0.000019 
0.020837 0.177462 0.019579 0.153547 0.007198 0.022322 0.001141 0.022326 0.065494 0.125340 0.014073 0.022316 0.016751 0.140829 0.001683 0.046244 0.010900 0.040293 0.029563 0.018606 0.004886 0.000378 0.010023 0.013083 0.000109 0.010468 0.000086 0.023438 0.001663 0.021907 0.020026 0.007822 0.018135 0.008521 0.014657 0.001634 0.010173 0.005306 0.003568 0.004904 0.003245 0.013306 0.002392 0.013748 0.001814 0.008625 0.000516 0.002113 0.001623 0.000547 0.009274 0.002912 0.000398 0.001191 0.004127 0.001073 0.005179 0.001455 0.000632 0.004341 0.000194 0.000772 0.000479 0.000414 0.001491 0.000211 0.000996 0.001147 0.000492 0.000544 0.000501 0.000647 0.000443 0.001436 0.000148 
0.001332 0.011672 0.044547 0.008117 0.000332 0.073100 0.000719 0.041480 0.090482 0.008381 0.001233 0.012960 0.001340 0.019752 0.000143 0.002970 0.036859 0.065699 0.008933 0.002699 0.000666 0.000046 0.008822 0.001965 0.001502 0.001665 0.000101 0.019573 0.000242 0.054933 0.003946 0.036390 0.004631 0.002886 0.005160 0.010796 0.004231 0.001495 0.026725 0.002711 0.010876 0.020934 0.001260 0.014040 0.005945 0.035101 0.000251 0.001359 0.003432 0.000295 0.007315 0.007630 0.002084 0.003019 0.004424 0.000881 0.003782 0.009130 0.000784 0.005985 0.000154 0.000824 0.000166 0.000439 0.002354 0.000132 0.000538 0.005662 0.000628 0.000983 0.000443 0.000958 0.001303 0.002975 0.000521 
