# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539137
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 6.000000
# Matrix output


0.000173 0.124419 0.121732 0.049780 0.004564 0.070381 0.003267 0.000198 0.002206 0.006957 0.000676 0.000046 0.001613 0.002134 0.003534 0.002623 0.010368 0.002283 0.001171 0.000160 0.001023 0.004828 0.001352 0.000184 0.002629 0.000341 0.004216 0.004928 0.000167 -0.000000 0.000116 0.000041 0.000018 0.000120 0.001258 0.000652 0.000370 0.000155 0.000241 0.001056 0.000010 0.000797 0.000297 0.001406 0.000005 0.000151 0.000033 0.000074 0.000130 0.000120 0.000123 0.000047 0.000068 -0.000000 0.000056 0.000226 -0.000000 0.000063 -0.000000 0.000023 0.000128 0.000242 0.000334 0.000104 -0.000000 -0.000000 0.000054 -0.000000 0.000034 -0.000000 0.000033 -0.000000 
0.000128 0.000450 0.000415 0.003697 0.000109 0.003764 0.013601 0.026991 0.010834 0.001039 0.029536 0.002395 0.011999 0.001123 0.014282 0.004103 0.000933 0.000170 0.000240 0.000004 0.000824 0.000987 0.000422 0.003673 0.001526 0.002674 0.000733 0.000186 0.001034 0.003162 0.000348 0.000021 0.000060 0.000239 0.000055 0.000103 0.000211 0.000129 0.000151 0.000924 0.000005 0.000149 -0.000000 0.000088 0.000008 0.000090 -0.000000 0.000111 0.000130 -0.000000 -0.000000 0.000070 -0.000000 0.000039 -0.000000 -0.000000 0.000010 -0.000000 0.000092 0.000006 -0.000000 0.000242 0.000048 -0.000000 -0.000000 0.000012 -0.000000 0.000126 -0.000000 -0.000000 -0.000000 -0.000000 
0.001042 0.002852 0.003010 0.025748 0.000514 0.023711 0.090143 0.040041 0.040612 0.004788 0.052082 0.004558 0.036899 0.004688 0.044467 0.014057 0.002592 0.000324 0.000804 0.000011 0.002159 0.001097 0.000887 0.005784 0.003307 0.005973 0.001008 0.000372 0.002535 0.005492 0.000209 0.000033 0.000144 0.000222 0.000055 0.000034 0.000317 0.000180 0.000060 0.000396 0.000015 0.000100 0.000042 0.000264 0.000011 0.000090 -0.000000 0.000185 0.000065 0.000012 0.000493 0.000023 0.000011 0.000078 -0.000000 -0.000000 0.000016 0.000190 0.000369 0.000011 -0.000000 0.000121 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.002104 0.007579 0.009236 0.057043 0.001268 0.051562 0.111612 0.027485 0.053392 0.009983 0.045769 0.003563 0.040705 0.009292 0.073915 0.021927 0.008087 0.001295 0.001721 0.000035 0.003949 0.005267 0.002450 0.006243 0.008479 0.008248 0.003666 0.002976 0.003469 0.009485 0.000836 0.000144 0.000276 0.000701 0.000492 0.000274 0.001163 0.000464 0.000422 0.002771 0.000048 0.000448 0.000297 0.000439 0.000023 0.000332 0.000012 0.000297 0.000261 0.000036 0.000863 0.000211 0.000045 0.000272 0.000007 0.000150 0.000005 0.000569 0.000277 0.000034 0.000321 0.000485 0.000048 0.000104 0.000166 -0.000000 0.000215 0.000251 0.000068 -0.000000 0.000065 -0.000000 
0.000183 0.225425 0.503324 0.065229 0.017160 0.214530 0.003800 -0.000000 0.001298 0.033835 0.000225 0.000012 0.000710 0.004828 0.002945 0.003161 0.071024 0.019319 0.003935 0.002439 0.001506 0.032807 0.003000 -0.000000 0.002544 0.000114 0.016864 0.046308 0.000100 -0.000000 -0.000000 0.000058 0.000024 0.000034 0.011435 0.003053 0.000317 0.000464 0.000060 0.000264 0.000005 0.001743 0.000722 0.005535 0.000002 -0.000000 0.000030 -0.000000 -0.000000 0.000192 0.000123 -0.000000 0.000912 -0.000000 0.000236 0.000752 -0.000000 -0.000000 -0.000000 -0.000000 0.000128 -0.000000 0.000955 0.001303 -0.000000 -0.000000 0.000054 -0.000000 -0.000000 -0.000000 0.000033 -0.000000 
0.010325 0.029191 0.040473 0.212325 0.004832 0.200039 0.178818 0.020861 0.085960 0.036952 0.044867 0.004072 0.058832 0.025686 0.136639 0.050714 0.036912 0.005128 0.006305 0.000150 0.013665 0.019860 0.009886 0.008171 0.021962 0.012457 0.014389 0.010787 0.006571 0.017640 0.002114 0.000465 0.000655 0.001419 0.002572 0.002332 0.003700 0.001495 0.001689 0.006465 0.000169 0.001942 0.001528 0.001669 0.000057 0.001326 0.000110 0.001224 0.001239 0.000337 0.003084 0.000445 0.000214 0.000545 0.000090 0.001505 0.000021 0.000632 0.001015 0.000080 0.001026 0.001454 0.000287 0.000313 0.000083 0.000068 0.000752 0.000502 0.000169 -0.000000 0.000163 -0.000000 
0.007007 0.031067 0.045559 0.211665 0.005302 0.205497 0.308432 0.036679 0.137600 0.044722 0.073275 0.006652 0.103150 0.033968 0.193327 0.077012 0.044481 0.005844 0.007532 0.000164 0.016733 0.026772 0.013984 0.014966 0.032815 0.018544 0.017139 0.014785 0.009940 0.028623 0.003716 0.000543 0.001093 0.002513 0.003338 0.002127 0.004440 0.002500 0.002262 0.010555 0.000214 0.002042 0.001910 0.004217 0.000085 0.001387 0.000107 0.001743 0.002218 0.000493 0.004070 0.000867 0.000203 0.000701 0.000132 0.001655 0.000057 0.000822 0.001753 0.000183 0.001731 0.002423 0.000478 0.000469 0.000083 0.000087 0.001020 0.000251 0.000372 0.000007 0.000195 -0.000000 
0.000069 0.001126 0.001764 0.005018 0.000174 0.005646 0.012935 0.060803 0.012910 0.001807 0.061777 0.004454 0.016321 0.001404 0.019730 0.006659 0.001970 0.000324 0.000451 0.000004 0.001364 0.001756 0.001690 0.005142 0.003731 0.005347 0.001558 0.001116 0.002201 0.007322 0.001138 0.000099 0.000228 0.000291 0.000547 0.000377 0.000846 0.000309 0.000422 0.001979 0.000043 0.000349 0.000425 0.000439 0.000019 0.000362 0.000015 0.000260 0.000718 0.000060 0.001974 0.000094 0.000011 0.000195 0.000042 0.000451 0.000021 0.000632 0.000554 0.000023 0.000257 0.000485 0.000191 0.000052 -0.000000 0.000012 0.000215 0.000126 0.000135 -0.000000 -0.000000 -0.000000 
0.001486 0.010056 0.014529 0.066946 0.001521 0.070757 0.228557 0.194767 0.163875 0.017257 0.303247 0.026726 0.165594 0.017882 0.207020 0.063493 0.018974 0.002351 0.003893 0.000052 0.012159 0.013276 0.008280 0.035440 0.023827 0.039420 0.009807 0.005486 0.014509 0.043100 0.004738 0.000514 0.001099 0.002359 0.001094 0.000789 0.002854 0.001263 0.001478 0.009368 0.000214 0.000847 0.001189 0.000791 0.000099 0.001085 0.000033 0.001409 0.002218 0.000252 0.004070 0.000961 0.000068 0.001207 0.000042 0.000828 0.000031 0.001770 0.000831 0.000091 0.000834 0.002060 0.000143 0.000209 0.000166 0.000043 0.000591 0.000502 0.000135 0.000007 -0.000000 0.000024 
0.001551 0.013583 0.020133 0.076321 0.002528 0.094468 0.201221 0.068811 0.128582 0.023581 0.118819 0.011489 0.113278 0.020661 0.183167 0.063359 0.031624 0.004140 0.005642 0.000135 0.013523 0.021615 0.014237 0.021668 0.027219 0.028214 0.016497 0.013204 0.013208 0.045264 0.005040 0.000770 0.001261 0.003419 0.002736 0.002195 0.005814 0.002757 0.002503 0.013326 0.000289 0.002490 0.002887 0.003866 0.000142 0.002231 0.000160 0.002670 0.003196 0.000457 0.009004 0.001242 0.000225 0.000895 0.000139 0.003310 0.000026 0.002719 0.002215 0.000222 0.003206 0.004119 0.000908 0.000573 0.000581 0.000143 0.001128 0.001004 0.000811 0.000018 0.000488 0.000071 
