# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539137
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 6.000000
# Matrix output


0.010260 0.014699 0.000418 0.015204 0.012646 0.002237 0.006245 0.006452 0.002198 0.026563 0.002343 0.001618 0.000405 0.001876 0.001370 0.001386 0.001448 0.000393 0.002117 0.001371 0.001337 0.001406 0.000715 0.000576 0.001037 0.000106 0.003046 0.000073 0.000012 0.000417 0.000504 0.000656 0.000153 0.000013 0.001897 0.000052 0.000199 0.000025 0.000575 0.000112 0.000039 0.000001 0.000069 0.000350 0.000033 0.000023 -0.000000 0.000012 0.000043 0.000052 0.000042 0.000406 0.000102 0.000083 -0.000000 -0.000000 0.000034 -0.000000 0.000040 -0.000000 -0.000000 0.000001 0.000027 
-0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000071 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.019836 0.016739 0.001934 0.019765 0.009399 0.004230 0.012205 0.009888 0.007875 0.034281 0.003515 0.003934 0.000618 0.003753 0.001984 0.002425 0.006083 0.000535 0.006664 0.002513 0.001537 0.007500 0.002782 0.001188 0.002107 0.000357 0.007804 0.000248 0.000050 0.001355 0.001109 0.001513 0.000917 0.000069 0.004901 0.000144 0.000837 0.000149 0.001630 0.000898 0.000288 0.000006 0.000515 0.002216 0.000078 0.000116 0.000054 0.000061 0.000469 0.000288 0.000126 0.000745 0.001127 0.000417 0.000114 0.000084 0.000235 0.000414 0.000080 0.000105 0.000140 -0.000000 0.000136 
0.460335 0.005845 0.294843 0.003801 0.001025 0.034786 0.025830 0.000545 0.197888 0.010230 0.000366 0.014879 0.000020 0.150736 0.000102 0.000087 0.027033 0.000016 0.003607 0.002818 -0.000000 0.024491 0.030200 -0.000000 0.000134 0.000152 0.000190 0.003189 0.000129 0.000035 0.000437 0.000143 0.006416 0.000019 0.000474 0.000006 0.000917 0.000008 0.003547 0.000412 -0.000000 0.000004 0.000034 0.000233 -0.000000 -0.000000 0.000475 0.000146 0.000213 -0.000000 0.000042 -0.000000 -0.000000 0.000250 0.000397 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000004 0.000027 
0.213136 0.107180 0.008730 0.093504 0.042382 0.028105 0.091539 0.039677 0.046427 0.194379 0.012888 0.019733 0.002032 0.015762 0.005584 0.008184 0.024330 0.001887 0.030578 0.012223 0.004144 0.020507 0.010014 0.003889 0.006186 0.001322 0.022842 0.000903 0.000187 0.004446 0.004067 0.004167 0.002979 0.000178 0.010750 0.000358 0.001235 0.000405 0.003547 0.001797 0.000694 0.000011 0.001029 0.003732 0.000100 0.000198 0.000194 0.000103 0.000725 0.000498 0.000547 0.001558 0.000820 0.001667 0.000057 -0.000000 0.000336 0.001344 0.000120 0.000120 -0.000000 0.000003 0.000191 
0.534344 0.018607 0.055309 0.025145 0.008032 0.045115 0.076496 0.010810 0.132780 0.075921 0.003332 0.031376 0.000633 0.067424 0.001964 0.002555 0.050301 0.000645 0.028853 0.014583 0.001337 0.050387 0.030915 0.001692 0.003979 0.001382 0.014086 0.003364 0.000414 0.002188 0.003866 0.002683 0.011915 0.000256 0.014860 0.000202 0.004942 0.000463 0.008532 0.003706 0.000668 0.000021 0.001407 0.003849 0.000067 0.000140 0.000647 0.000292 0.001663 0.000446 0.000421 0.001761 0.000410 0.003416 0.000625 0.000084 0.000269 0.002585 0.000080 0.000180 0.000315 0.000022 0.000354 
0.103969 0.187971 0.003712 0.179113 0.177216 0.017929 0.073019 0.085849 0.028937 0.304580 0.030042 0.013832 0.005117 0.007506 0.014769 0.021607 0.019599 0.004009 0.030735 0.009976 0.013433 0.014765 0.005484 0.006626 0.011135 0.001196 0.034453 0.000510 0.000131 0.005384 0.004471 0.004366 0.001909 0.000108 0.010592 0.000410 0.000956 0.000546 0.001534 0.001423 0.000459 0.000007 0.001304 0.003266 0.000139 0.000209 0.000108 0.000049 0.000512 0.000498 0.000379 0.001287 0.000717 0.000333 0.000199 0.000042 0.000034 0.001241 0.000080 0.000105 0.000245 0.000003 0.000191 
0.045691 0.002352 0.005594 0.004854 0.001880 0.005946 0.009083 0.002514 0.018314 0.013641 0.001098 0.004664 0.000227 0.010258 0.000757 0.001559 0.009944 0.000236 0.006194 0.003541 0.000668 0.010077 0.005881 0.000540 0.001538 0.000555 0.007233 0.000845 0.000153 0.001390 0.001950 0.001513 0.003895 0.000132 0.007430 0.000138 0.002192 0.000256 0.003930 0.001535 0.000616 0.000011 0.000926 0.004432 0.000106 0.000174 0.000259 0.000176 0.001407 0.000550 0.000211 0.001490 0.001127 0.001750 0.000312 0.000042 0.000202 0.001965 0.000080 0.000180 0.000455 0.000004 0.000273 
0.004241 0.003078 0.000209 0.007076 0.022216 0.000644 0.003051 0.004609 0.001465 0.017230 0.001794 0.000952 0.000386 0.000625 0.001514 0.002295 0.001834 0.000456 0.002744 0.000952 0.001537 0.002578 0.001113 0.001008 0.001404 0.000165 0.004188 0.000131 0.000024 0.001042 0.000706 0.000628 0.000306 0.000045 0.001897 0.000104 0.000399 0.000099 0.000575 0.000562 0.000262 0.000001 0.000377 0.000583 0.000061 0.000023 0.000032 0.000030 0.000298 0.000131 0.000211 0.001016 0.000512 0.000167 -0.000000 0.000084 0.000134 0.000414 0.000040 0.000015 0.000140 -0.000000 0.000082 
0.067990 0.119700 0.003137 0.141454 0.234978 0.012658 0.052440 0.078936 0.019596 0.237813 0.031213 0.010120 0.005933 0.006004 0.016630 0.023772 0.014965 0.005660 0.024698 0.008567 0.015104 0.013944 0.006040 0.009110 0.011001 0.000925 0.036166 0.000379 0.000151 0.006010 0.003563 0.004652 0.001833 0.000128 0.008378 0.000439 0.000518 0.000678 0.002301 0.000973 0.000563 0.000005 0.001407 0.002683 0.000212 0.000221 0.000032 0.000055 0.000981 0.000734 0.000674 0.001558 0.001537 0.000417 0.000028 0.000042 0.000269 0.001551 0.000120 0.000015 0.000245 0.000001 0.000082 
