# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539223
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 4.000000
# Matrix output


0.002304 0.009486 0.012031 0.000414 0.012806 0.017925 0.002359 0.011380 0.006089 0.005839 0.030163 0.001649 0.004778 0.000861 0.001120 0.001825 0.000004 0.001445 0.000168 0.002055 0.000893 0.000566 0.001296 0.000896 0.000517 0.000499 0.000109 0.000432 0.001032 0.000045 0.001974 0.000026 0.000055 0.000510 0.000264 0.000127 -0.000000 0.000011 0.000165 0.000011 0.000075 0.000090 0.000029 0.000004 0.000007 -0.000000 0.000017 0.000062 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000031 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000029 0.000021 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.007401 0.031652 0.024988 0.000941 0.026533 0.023046 0.007797 0.015173 0.024846 0.013539 0.072940 0.007650 0.012399 0.002695 0.003768 0.003550 0.000012 0.003286 0.002430 0.004265 0.004601 0.001941 0.006265 0.002620 0.002777 0.003741 0.001476 0.001209 0.003144 0.000256 0.006579 0.000285 0.000262 0.002236 0.001093 0.000765 0.000365 0.000212 0.003141 0.000214 0.000261 0.000452 0.000293 0.000056 0.000039 0.000154 0.000085 0.000432 0.000534 0.000045 0.000062 0.000011 0.000038 0.000190 0.000061 0.000040 0.000280 0.000080 0.000062 0.000548 0.000171 0.000042 0.000002 0.000028 -0.000000 -0.000000 0.000044 
0.005818 0.374892 0.001729 0.268978 0.001321 0.000256 0.039385 0.000140 0.016518 0.000141 0.003839 0.152407 0.000079 0.000299 0.007332 0.000017 0.000002 0.000028 0.094030 -0.000000 0.010851 0.000040 0.000864 -0.000000 0.000581 0.012887 0.017608 0.000029 0.000049 0.000051 -0.000000 0.004430 0.000208 0.000039 0.000113 0.000021 0.003068 0.000011 -0.000000 -0.000000 0.000261 0.001265 0.000088 -0.000000 0.000013 -0.000000 0.000051 -0.000000 -0.000000 -0.000000 -0.000000 0.000197 0.000086 0.000032 -0.000000 -0.000000 -0.000000 -0.000000 0.000265 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000002 -0.000000 0.000022 
0.122465 0.224955 0.097992 0.006624 0.076757 0.040203 0.046062 0.028520 0.120522 0.028404 0.221564 0.029413 0.022863 0.009806 0.013441 0.006071 0.000042 0.005183 0.009302 0.005190 0.011469 0.002588 0.013898 0.002206 0.005134 0.009062 0.004211 0.001180 0.005208 0.000415 0.007236 0.001140 0.000426 0.002196 0.001997 0.001104 0.001023 0.000256 0.003471 0.000236 0.000335 0.000903 0.000293 0.000037 0.000052 0.000201 0.000051 0.000185 0.000641 0.000032 0.000025 0.000016 0.000086 0.000190 0.000031 0.000060 0.000320 -0.000000 0.000031 0.000110 -0.000000 0.000021 0.000002 -0.000000 0.000001 -0.000000 0.000087 
0.016338 0.655117 0.013421 0.061533 0.015768 0.003841 0.083648 0.003372 0.094066 0.006262 0.069284 0.129721 0.005252 0.004968 0.024362 0.001526 0.000037 0.001246 0.056988 0.001593 0.030149 0.000485 0.015699 0.000689 0.008751 0.031012 0.023350 0.000345 0.002555 0.000699 0.003125 0.006529 0.001509 0.001098 0.002374 0.001041 0.009644 0.000557 0.004463 0.000107 0.002944 0.005873 0.001170 0.000022 0.000229 0.000263 0.000389 0.000185 0.001281 0.000019 0.000012 0.000252 0.000279 0.000507 0.000123 0.000020 0.000320 0.000080 0.000422 0.000548 -0.000000 -0.000000 0.000004 -0.000000 0.000007 0.000061 0.000044 
0.090371 0.233860 0.154865 0.005683 0.113054 0.065298 0.044703 0.040041 0.130600 0.037345 0.273116 0.030270 0.031748 0.011078 0.012117 0.007547 0.000040 0.006770 0.005950 0.007656 0.008447 0.003842 0.015266 0.003378 0.004392 0.007233 0.004539 0.001526 0.006338 0.000409 0.006907 0.000570 0.000273 0.002628 0.001545 0.001126 0.000584 0.000167 0.003637 0.000204 0.000224 0.000723 0.000146 0.000045 0.000013 0.000031 0.000034 0.000154 0.000641 0.000013 0.000037 0.000016 0.000048 0.000032 0.000061 0.000060 0.000120 0.000080 -0.000000 -0.000000 0.000029 0.000042 -0.000000 -0.000000 -0.000000 -0.000000 0.000022 
0.002607 0.157875 0.005276 0.020699 0.009364 0.004609 0.034907 0.003934 0.043533 0.005585 0.052100 0.052759 0.007384 0.003219 0.015605 0.001858 0.000036 0.002294 0.030505 0.003854 0.027814 0.001982 0.021891 0.001999 0.010624 0.030264 0.018538 0.001296 0.005453 0.001189 0.013322 0.005492 0.002438 0.003961 0.006330 0.002506 0.013077 0.001493 0.021158 0.000718 0.006260 0.010481 0.004037 0.000194 0.000753 0.001637 0.001981 0.001759 0.005979 0.000211 0.000334 0.000388 0.000750 0.002313 0.001319 0.000339 0.002281 0.002085 0.000468 0.005812 0.000914 0.000634 0.000044 0.000141 0.000017 0.000449 0.000394 
0.020597 0.081890 0.158983 0.002409 0.161037 0.205496 0.020752 0.137403 0.073559 0.074239 0.313151 0.013322 0.061285 0.009338 0.006491 0.019126 0.000034 0.017165 0.003436 0.020091 0.005288 0.010637 0.010874 0.010273 0.003907 0.003825 0.001586 0.003570 0.010661 0.000546 0.015460 0.000311 0.000197 0.003177 0.002374 0.001381 0.000365 0.000167 0.005124 0.000225 0.000186 0.000361 0.000059 0.000056 0.000033 0.000139 0.000034 0.000309 0.001281 0.000051 0.000037 0.000011 0.000010 -0.000000 0.000092 0.000080 0.000320 0.000160 -0.000000 0.000110 0.000057 0.000021 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.010194 0.048108 0.103588 0.001656 0.135785 0.311125 0.014594 0.204137 0.047313 0.070205 0.267083 0.006925 0.070091 0.006774 0.004048 0.022062 0.000025 0.021187 0.002011 0.026308 0.003365 0.011931 0.009217 0.013790 0.003003 0.001413 0.001422 0.004031 0.009138 0.000290 0.015460 0.000207 0.000241 0.002706 0.001658 0.001381 0.000731 0.000156 0.002975 0.000332 -0.000000 -0.000000 0.000176 0.000052 0.000013 0.000108 0.000051 0.000309 0.000747 0.000032 0.000099 0.000005 0.000019 0.000063 0.000123 0.000040 0.000120 0.000722 0.000016 0.000110 0.000029 -0.000000 0.000005 0.000007 -0.000000 0.000041 -0.000000 
0.001001 0.004646 0.011193 0.000263 0.017168 0.178609 0.001359 0.118155 0.005529 0.012185 0.034734 0.001055 0.013702 0.000823 0.000662 0.005209 0.000004 0.005467 0.000335 0.007913 0.000206 0.005096 0.001008 0.005378 0.000420 0.000333 0.000055 0.000864 0.002309 0.000063 0.005921 0.000026 0.000022 0.000510 0.000301 0.000340 0.000073 0.000011 0.000661 0.000075 -0.000000 0.000181 0.000059 0.000011 0.000013 0.000031 -0.000000 -0.000000 0.000214 0.000013 0.000012 -0.000000 -0.000000 -0.000000 0.000031 0.000020 -0.000000 0.000080 -0.000000 -0.000000 0.000029 -0.000000 -0.000000 -0.000000 0.000001 -0.000000 -0.000000 
