# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539223
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 4.000000
# Matrix output


0.007368 0.012650 0.000261 0.011276 0.008122 0.001187 0.004830 0.005448 0.001320 0.013471 0.001977 0.000696 0.000252 0.000282 0.000741 0.001153 0.001012 0.000201 0.001434 0.000213 0.000534 0.000186 0.000185 0.000299 0.000378 0.000087 0.001187 0.000035 0.000003 0.000138 0.000179 0.000167 0.000126 0.000006 0.000717 0.000014 0.000035 0.000014 0.000078 -0.000000 -0.000000 -0.000000 -0.000000 0.000092 -0.000000 0.000028 0.000008 0.000005 0.000033 -0.000000 -0.000000 0.000051 0.000083 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000029 -0.000000 0.000024 -0.000000 -0.000000 
-0.000000 0.000023 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000005 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.020412 0.021525 0.000934 0.022640 0.010795 0.004723 0.016159 0.012507 0.006862 0.046524 0.004034 0.003155 0.000621 0.001971 0.001893 0.003262 0.006541 0.000474 0.007355 0.002617 0.001797 0.005500 0.002156 0.001115 0.001891 0.000322 0.006529 0.000223 0.000046 0.001462 0.001401 0.001315 0.001258 0.000050 0.004729 0.000099 0.000452 0.000191 0.000780 0.000421 0.000208 0.000004 0.000335 0.001480 0.000044 0.000073 0.000025 0.000030 0.000265 0.000250 0.000102 0.000770 0.000250 0.000180 0.000019 0.000034 0.000099 0.000677 0.000029 0.000041 0.000073 0.000002 0.000036 
0.387224 0.003401 0.264846 0.001203 0.000103 0.023244 0.013686 0.000129 0.166546 0.003750 0.000041 0.007850 -0.000000 0.106332 0.000016 0.000033 0.014172 -0.000000 0.000935 0.000700 -0.000000 0.012584 0.021563 -0.000000 0.000050 0.000060 -0.000000 0.001916 0.000062 0.000028 -0.000000 0.000048 0.003146 0.000004 -0.000000 0.000005 0.000452 -0.000000 0.000936 -0.000000 -0.000000 0.000001 -0.000000 -0.000000 -0.000000 -0.000000 0.000178 0.000061 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000060 0.000212 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000004 -0.000000 
0.244044 0.126940 0.007544 0.099341 0.031458 0.030836 0.102991 0.033878 0.037413 0.174985 0.010154 0.016718 0.001331 0.010699 0.003407 0.005404 0.017442 0.000794 0.020568 0.008885 0.002477 0.013982 0.006346 0.001468 0.003656 0.000725 0.010090 0.000482 0.000103 0.001655 0.002981 0.002534 0.001951 0.000073 0.004156 0.000081 0.000800 0.000162 0.000936 0.000542 0.000240 0.000003 0.000530 0.001017 0.000022 0.000028 0.000059 0.000040 0.000166 0.000188 0.000068 0.000359 0.000083 0.000300 0.000077 -0.000000 0.000074 0.000151 -0.000000 0.000031 -0.000000 -0.000000 0.000018 
0.677468 0.019242 0.059714 0.017782 0.003393 0.053214 0.076941 0.008155 0.141340 0.062356 0.002247 0.027250 0.000409 0.070481 0.000883 0.001153 0.041191 0.000237 0.018823 0.010102 0.000874 0.038777 0.025136 0.000462 0.001916 0.000774 0.005194 0.002892 0.000263 0.001076 0.002534 0.001673 0.007551 0.000120 0.006163 0.000072 0.002366 0.000170 0.005774 0.001505 0.000339 0.000011 0.000195 0.001387 -0.000000 0.000009 0.000339 0.000202 0.000696 0.000104 0.000034 0.000616 0.000250 0.000841 0.000463 -0.000000 0.000025 0.000301 -0.000000 0.000072 0.000024 0.000003 0.000072 
0.098076 0.211924 0.002577 0.183752 0.173536 0.015430 0.071651 0.080682 0.015177 0.244424 0.026657 0.008371 0.004185 0.002252 0.010584 0.015027 0.008020 0.003318 0.017576 0.005599 0.007966 0.005406 0.002341 0.003507 0.005824 0.000556 0.015729 0.000223 0.000042 0.002675 0.001759 0.002151 0.000252 0.000038 0.005446 0.000176 0.000139 0.000247 0.000156 0.000211 0.000076 0.000000 0.000363 0.000832 0.000053 0.000046 0.000017 0.000005 0.000166 0.000167 0.000170 0.000308 0.000167 -0.000000 0.000019 -0.000000 0.000099 0.000301 -0.000000 -0.000000 0.000024 -0.000000 0.000018 
0.065218 0.003448 0.009784 0.006061 0.001028 0.009743 0.018574 0.003900 0.025602 0.023054 0.001259 0.007378 0.000271 0.015861 0.001120 0.001779 0.015885 0.000296 0.011530 0.006025 0.001069 0.019016 0.010350 0.000952 0.001689 0.000873 0.009794 0.001458 0.000199 0.001682 0.004025 0.002199 0.006292 0.000193 0.013902 0.000257 0.002923 0.000410 0.007335 0.002348 0.000765 0.000020 0.001060 0.005086 0.000109 0.000129 0.000416 0.000308 0.001990 0.000625 0.000648 0.002412 0.001084 0.002522 0.000366 0.000101 0.000521 0.002710 0.000206 0.000247 0.000315 0.000009 0.000343 
0.002987 0.003984 0.000299 0.008691 0.028888 0.001311 0.002933 0.006382 0.001056 0.017221 0.002247 0.000546 0.000512 0.000563 0.001782 0.003361 0.002414 0.000664 0.002431 0.000882 0.002089 0.001585 0.000986 0.001495 0.001488 0.000104 0.005342 0.000047 0.000044 0.001048 0.000745 0.000717 0.000503 0.000017 0.002293 0.000113 0.000104 0.000155 0.000234 0.000391 0.000098 0.000002 0.000335 0.000740 0.000044 0.000055 0.000025 0.000025 0.000066 0.000167 0.000102 0.000411 0.000417 0.000180 0.000058 -0.000000 0.000124 0.000151 0.000059 0.000021 0.000073 0.000002 0.000018 
0.056754 0.132717 0.002203 0.158794 0.250331 0.010089 0.048706 0.078458 0.011283 0.201372 0.029933 0.006434 0.005308 0.003003 0.013723 0.020266 0.006619 0.004029 0.014086 0.004656 0.010783 0.004847 0.002896 0.004948 0.007085 0.000491 0.018697 0.000071 0.000044 0.002620 0.002266 0.002175 0.000440 0.000034 0.002150 0.000180 0.000313 0.000162 0.000390 0.000271 0.000153 0.000001 0.000418 0.001387 0.000044 0.000046 0.000008 0.000005 0.000066 0.000167 0.000205 0.000257 0.000167 0.000180 -0.000000 0.000067 0.000099 0.000075 0.000029 0.000010 0.000048 0.000001 0.000018 
