# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539223
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 4.000000
# Matrix output


0.000482 0.000431 0.003892 0.000063 0.004599 0.020097 -0.000000 0.027993 0.009783 0.000657 0.009708 0.030177 0.013584 0.003526 0.000816 0.000970 0.007273 0.001617 0.000831 0.000096 0.000425 0.000278 0.000080 0.001469 0.000613 0.001962 0.000116 -0.000000 0.001175 0.001991 0.000170 0.000020 0.000069 0.000040 0.000022 -0.000000 -0.000000 0.000142 0.000005 0.000045 -0.000000 0.000049 0.000002 -0.000000 -0.000000 0.000115 -0.000000 0.000095 0.000024 -0.000000 0.000026 -0.000000 0.000047 -0.000000 -0.000000 0.000034 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.459877 0.350307 0.069602 0.004292 0.081869 0.002901 0.009175 0.000242 0.000681 0.005094 0.000236 0.000210 0.000620 0.000035 0.002320 -0.000000 0.001257 0.001164 0.013755 0.001100 0.000702 0.000973 0.005849 0.000059 0.000859 0.000105 0.002429 0.004246 -0.000000 0.000133 0.000024 0.000020 0.000046 0.001376 0.000433 0.000060 0.000080 0.000142 0.000001 0.000318 0.000066 0.000736 -0.000000 0.000013 -0.000000 0.000115 0.000012 -0.000000 -0.000000 0.000193 -0.000000 0.000155 -0.000000 -0.000000 -0.000000 0.000034 0.000061 -0.000000 0.000043 0.000310 -0.000000 -0.000000 0.000086 -0.000000 0.000034 -0.000000 
0.002168 0.002048 0.025524 0.000179 0.015638 0.101778 0.000062 0.039287 0.027649 0.002821 0.019816 0.032273 0.032643 0.005047 0.002836 0.000485 0.014635 0.004462 0.000907 0.000299 0.000638 0.000209 0.000080 0.001293 0.000981 0.001927 0.000058 0.000064 0.000512 0.000929 0.000121 0.000020 0.000046 -0.000000 -0.000000 -0.000000 -0.000000 0.000071 -0.000000 -0.000000 0.000022 -0.000000 -0.000000 0.000013 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000047 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.006425 0.008300 0.019641 0.000390 0.020369 0.007510 0.000473 0.000807 0.003573 0.002383 0.000801 0.002724 0.003977 0.000363 0.002299 0.000121 0.007183 0.002458 0.005064 0.000873 0.000957 0.002259 0.003766 0.000529 0.002147 0.001226 0.001677 0.002445 0.001025 0.003186 0.000534 0.000108 0.000264 0.000648 0.000411 0.000496 0.000398 0.000852 0.000013 0.000408 0.000463 0.000785 0.000021 0.000214 0.000030 0.000916 0.000105 0.000236 0.000072 0.000064 0.000262 0.000362 0.000522 0.000004 0.000117 0.000238 0.000184 0.000404 0.000043 0.000155 0.000102 0.000084 0.000388 0.000069 0.000135 0.000015 
0.007630 0.006683 0.061637 0.000598 0.044811 0.147047 0.000247 0.028477 0.042664 0.007203 0.015646 0.028710 0.039822 0.005133 0.007025 0.000783 0.033220 0.011253 0.004383 0.000789 0.002296 0.001077 0.001603 0.001998 0.002392 0.002978 0.000752 0.000515 0.001236 0.002257 0.000267 0.000037 0.000092 0.000202 0.000043 0.000179 0.000048 0.000284 0.000002 0.000045 0.000066 0.000049 0.000009 0.000013 0.000003 0.000229 -0.000000 -0.000000 0.000048 0.000016 0.000026 -0.000000 -0.000000 -0.000000 -0.000000 0.000102 0.000123 -0.000000 -0.000000 -0.000000 -0.000000 0.000021 -0.000000 -0.000000 -0.000000 -0.000000 
0.247045 0.667631 0.019731 0.007009 0.112356 0.001347 0.143371 -0.000000 0.000383 0.020158 -0.000000 -0.000000 0.000103 -0.000000 0.001998 -0.000000 0.000359 0.000356 0.085022 0.002392 0.000383 0.001216 0.025481 -0.000000 0.000736 -0.000000 0.006881 0.034290 0.000030 -0.000000 -0.000000 -0.000000 -0.000000 0.009470 0.001600 0.000298 0.000032 0.000213 -0.000000 0.000862 0.000066 0.002012 -0.000000 0.000027 0.000014 -0.000000 0.000058 -0.000000 -0.000000 0.000964 -0.000000 0.000155 -0.000000 -0.000000 -0.000000 0.000034 -0.000000 -0.000000 0.000186 0.000980 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.046180 0.052923 0.319046 0.003547 0.238379 0.295699 0.002695 0.024444 0.086307 0.032291 0.018544 0.042122 0.064717 0.006239 0.029002 0.001343 0.099571 0.034793 0.027812 0.005442 0.009035 0.007229 0.010737 0.003174 0.011716 0.006306 0.005204 0.004568 0.004731 0.008497 0.001287 0.000243 0.000632 0.001012 0.000411 0.000536 0.000526 0.002273 0.000016 0.000681 0.000264 0.000344 0.000021 0.000174 0.000025 0.000916 0.000058 0.000236 0.000264 0.000145 0.000105 0.000310 0.000142 0.000003 0.000047 0.000170 0.000061 0.000202 0.000072 -0.000000 -0.000000 0.000042 0.000129 -0.000000 0.000068 0.000010 
0.035981 0.046672 0.211430 0.002851 0.183187 0.336669 0.002469 0.033317 0.105491 0.029936 0.028841 0.062869 0.089354 0.009730 0.028229 0.001725 0.121927 0.039256 0.029399 0.006327 0.011373 0.009489 0.012661 0.006993 0.016439 0.010334 0.006245 0.005468 0.006962 0.012347 0.002161 0.000324 0.000954 0.001214 0.000822 0.000814 0.000574 0.003125 0.000027 0.000771 0.000683 0.000687 0.000057 0.000281 0.000028 0.001833 0.000105 0.000473 0.000288 0.000096 0.000105 0.000465 0.000047 0.000001 0.000117 0.000204 0.000061 0.000505 0.000057 0.000155 0.000051 0.000063 0.000259 -0.000000 0.000101 0.000008 
0.000964 0.001186 0.003168 0.000081 0.003548 0.016160 0.000062 0.114473 0.012506 0.001041 0.015434 0.100801 0.021745 0.010318 0.001418 0.002723 0.016790 0.003654 0.002418 0.000287 0.001254 0.000765 0.001122 0.005759 0.001840 0.004449 0.000578 0.000193 0.002110 0.004647 0.000850 0.000061 0.000345 0.000162 0.000087 0.000278 0.000096 0.000355 0.000016 0.000091 0.000110 0.000098 0.000021 0.000080 0.000006 0.000916 0.000012 0.000189 0.000144 -0.000000 0.000131 0.000103 0.000095 0.000003 0.000070 0.000068 0.000061 0.000101 0.000043 -0.000000 0.000051 -0.000000 -0.000000 -0.000000 0.000034 -0.000000 
0.008112 0.008946 0.049418 0.000826 0.049148 0.213500 0.000967 0.183367 0.116083 0.010380 0.085038 0.255459 0.151386 0.033011 0.014179 0.007021 0.116181 0.027744 0.009900 0.002189 0.006292 0.005526 0.006971 0.015868 0.011777 0.020914 0.004048 0.002445 0.011241 0.024162 0.003764 0.000361 0.001183 0.000445 0.000476 0.000794 0.000542 0.003268 0.000056 0.000590 0.000374 0.000294 0.000075 0.000201 0.000017 0.002749 0.000047 0.000851 0.000432 0.000112 0.000393 0.000155 0.000285 0.000004 0.000141 0.000170 0.000184 0.000404 0.000029 0.000052 -0.000000 0.000084 0.000172 -0.000000 0.000034 0.000003 
0.012449 0.021018 0.045888 0.001104 0.062289 0.124619 0.001769 0.038561 0.072100 0.014242 0.029736 0.086550 0.076855 0.012461 0.014286 0.002984 0.100379 0.028003 0.023806 0.004365 0.009906 0.010601 0.018109 0.010402 0.021163 0.014363 0.010640 0.008749 0.010849 0.027614 0.005391 0.000743 0.002240 0.002185 0.001687 0.002681 0.001992 0.010371 0.000125 0.003266 0.001850 0.002650 0.000215 0.001271 0.000185 0.009164 0.000606 0.003310 0.001487 0.000418 0.001074 0.002326 0.002324 0.000012 0.001524 0.001665 0.001473 0.002527 0.000501 0.000722 -0.000000 0.000548 0.001293 0.000897 0.000879 0.000083 
0.005461 0.008839 0.020636 0.000548 0.024705 0.070338 0.000699 0.118507 0.051852 0.006765 0.046537 0.189446 0.071845 0.024110 0.008271 0.005725 0.071558 0.017138 0.011034 0.002476 0.006441 0.006743 0.008734 0.013752 0.013495 0.015379 0.006245 0.004503 0.010066 0.027216 0.004080 0.000530 0.001436 0.001376 0.000843 0.001330 0.001211 0.005185 0.000078 0.001769 0.001145 0.000687 0.000167 0.000629 0.000089 0.005384 0.000431 0.002412 0.000791 0.000209 0.000733 0.000982 0.001423 0.000010 0.000821 0.001087 0.001473 0.002325 0.000172 0.000310 0.000102 0.000295 0.000560 0.000276 0.000372 0.000038 
