# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685008047
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 9.000000
# Matrix output


0.008788 0.018137 0.000419 0.000089 0.000184 0.001076 0.000903 0.002095 0.000252 0.001495 0.001168 0.000126 0.000491 0.000280 0.001593 0.000548 0.000426 0.001231 0.000308 0.000123 0.000122 0.000167 0.000449 0.000598 0.000612 0.000814 0.000595 0.000056 0.000218 0.000074 0.000011 0.000144 0.000306 0.000090 0.000167 0.000033 0.000412 0.000006 0.000026 0.000074 0.000615 0.000607 0.000156 0.000184 0.000061 0.000043 0.000022 0.000136 0.000218 0.000134 -0.000000 0.000042 -0.000000 0.000021 0.000116 0.000112 0.000067 -0.000000 -0.000000 0.000172 -0.000000 0.000028 0.000049 -0.000000 -0.000000 
0.002539 0.005922 0.092771 0.003279 0.030328 0.001615 0.001480 0.096115 0.046846 0.002504 0.000359 0.000218 0.006146 0.000419 0.004393 0.000548 0.020402 0.005048 0.000671 0.004591 0.007289 0.003118 0.000337 0.005522 0.004244 0.000814 0.013154 0.000832 0.000363 0.004786 0.000578 0.003882 0.000803 0.001248 0.002215 0.000072 0.002121 0.000075 0.000205 0.000185 0.004429 0.002699 0.001154 0.000479 0.001259 0.000140 0.000249 0.000610 0.000290 0.002410 0.000889 0.000071 -0.000000 0.000032 0.000023 0.000056 0.000017 0.000263 0.000192 0.000429 0.000101 0.000112 0.000196 0.000254 0.000225 
0.033492 0.101604 0.004869 0.001745 0.004223 0.009957 0.008196 0.022785 0.001892 0.010764 0.004403 0.001199 0.004610 0.002692 0.013807 0.003320 0.004471 0.009480 0.002484 0.001530 0.000753 0.001378 0.002806 0.005614 0.004366 0.004882 0.008026 0.000840 0.001257 0.001693 0.000133 0.001102 0.002753 0.000466 0.002132 0.000243 0.001767 0.000041 0.000770 0.000370 0.002030 0.002160 0.000873 0.001658 0.000614 0.000279 0.000205 0.001288 0.000944 0.001473 0.001162 0.000142 0.000070 0.000105 0.000347 0.000391 0.000167 0.000237 0.000160 0.001288 0.000101 0.000225 0.000147 0.000127 0.001124 
0.142072 0.460456 0.028062 0.014555 0.027880 0.034715 0.049683 0.149018 0.006140 0.052588 0.018509 0.004374 0.027082 0.008564 0.050111 0.010524 0.015754 0.037551 0.007760 0.003717 0.002138 0.003689 0.005107 0.012332 0.012487 0.007485 0.013451 0.002007 0.002635 0.003191 0.000217 0.001486 0.004550 0.000887 0.003636 0.000375 0.004359 0.000052 0.001283 0.000656 0.002706 0.002632 0.001092 0.001842 0.000614 0.000279 0.000257 0.001017 0.001525 0.000937 0.001025 0.000085 0.000070 0.000042 0.000185 0.000279 0.000067 0.000158 0.000128 0.000258 0.000130 0.000028 0.000245 0.000095 0.002473 
0.005566 0.015731 0.096279 0.005401 0.038928 0.002153 0.003575 0.104627 0.012279 0.006092 0.002426 0.000772 0.008494 0.001154 0.008786 0.001892 0.014228 0.009480 0.001668 0.003485 0.003645 0.003035 0.001908 0.009065 0.006774 0.002929 0.017762 0.001392 0.001185 0.004835 0.000482 0.004217 0.002753 0.001609 0.004598 0.000303 0.005007 0.000126 0.001103 0.000564 0.004367 0.005264 0.001965 0.001658 0.001566 0.000322 0.000433 0.001186 0.001743 0.002276 0.002461 0.000297 0.000139 0.000200 0.000393 0.000307 0.000234 0.000474 0.000417 0.002061 0.000231 0.000253 0.000685 0.000761 0.002697 
0.126742 0.225231 0.002775 0.000754 0.002387 0.189723 0.011428 0.014011 0.000841 0.023023 0.048069 0.002811 0.004524 0.013353 0.019938 0.010740 0.002732 0.010506 0.007162 0.000793 0.000448 0.000947 0.008643 0.004049 0.004937 0.013506 0.005648 0.000624 0.003071 0.001350 0.000092 0.000815 0.002638 0.000316 0.002299 0.000375 0.003181 0.000019 0.001514 0.000444 0.001538 0.001755 0.000811 0.001437 0.000368 0.000290 0.000088 0.001017 0.001234 0.000268 0.001162 0.000198 0.000093 0.000053 0.000277 0.000419 0.000150 0.000132 -0.000000 0.000601 0.000130 0.000169 0.000196 0.000222 0.000674 
0.026754 0.053856 0.000733 0.000249 0.000704 0.581819 0.003538 0.003667 0.000336 0.007475 0.034772 0.001010 0.001387 0.006117 0.007241 0.004100 0.000958 0.004022 0.003155 0.000260 0.000204 0.000334 0.004490 0.000966 0.002163 0.006183 0.001263 0.000208 0.001427 0.000442 0.000026 0.000240 0.001300 0.000045 0.000836 0.000127 0.000943 0.000008 0.000488 0.000286 0.000431 0.000540 0.000187 0.000479 0.000184 0.000118 0.000044 0.000576 0.000581 0.000268 0.000684 0.000099 0.000046 0.000074 0.000046 0.000167 0.000084 0.000079 0.000032 -0.000000 0.000043 0.000028 -0.000000 0.000063 0.001124 
0.101257 0.243183 0.003194 0.001119 0.002754 0.049786 0.010651 0.018202 0.001304 0.019809 0.023810 0.002311 0.004290 0.009001 0.020324 0.007851 0.004613 0.011245 0.005929 0.000902 0.000896 0.001420 0.007857 0.005614 0.007182 0.011390 0.007209 0.000952 0.003216 0.001644 0.000173 0.001390 0.004129 0.000647 0.003720 0.000452 0.004183 0.000050 0.001411 0.000702 0.002337 0.003779 0.001216 0.001916 0.000829 0.000462 0.000337 0.001864 0.002251 0.000536 0.002051 0.000269 0.000139 0.000179 0.000508 0.000558 0.000284 0.000290 0.000289 0.001460 0.000159 0.000365 0.000147 0.000571 0.002922 
0.124105 0.297039 0.003037 0.001087 0.002448 1.460736 0.019967 0.017678 0.000799 0.036516 0.245917 0.004899 0.004887 0.040724 0.030028 0.022923 0.002271 0.014692 0.016137 0.000957 0.000224 0.000961 0.022674 0.004877 0.006488 0.036774 0.004310 0.001008 0.007157 0.001006 0.000059 0.000192 0.005123 0.000391 0.001881 0.000596 0.002828 0.000017 0.002130 0.000591 0.000677 0.001215 0.000405 0.002174 0.000307 0.000354 0.000161 0.001017 0.000653 0.000134 0.000615 0.000156 0.000116 0.000126 0.000185 0.000084 0.000117 0.000105 0.000064 0.000344 0.000058 0.000056 0.000098 0.000127 0.000899 
0.169607 0.665515 0.016020 0.005504 0.015944 0.093113 0.112346 0.103056 0.005677 0.148382 0.063523 0.013492 0.026826 0.029800 0.111952 0.035638 0.016890 0.061723 0.023806 0.004906 0.002586 0.006222 0.022562 0.024065 0.026891 0.030266 0.023781 0.003703 0.009937 0.005056 0.000475 0.003019 0.012885 0.001955 0.009614 0.001456 0.013373 0.000175 0.004952 0.002245 0.005536 0.008841 0.003150 0.005122 0.001719 0.001385 0.000565 0.003592 0.006026 0.003347 0.003896 0.000722 0.000394 0.000432 0.000647 0.000977 0.000334 0.000553 0.000257 0.001976 0.000505 0.000450 0.000636 0.000571 0.004496 
