# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685008047
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 9.000000
# Matrix output


0.209063 0.017293 0.006052 0.015359 0.016903 0.000412 0.000235 0.011105 0.043575 0.005630 0.006275 0.000575 0.032208 0.055725 0.002497 0.009283 0.000646 0.001168 0.004928 0.000350 0.000034 0.000407 0.001334 0.000589 0.000721 0.001530 0.001832 0.001024 0.004100 0.001335 0.003281 0.000772 0.004100 0.000131 0.000568 0.000390 0.000081 0.002725 0.000062 0.000536 0.000093 0.000113 0.000913 0.000605 0.002342 0.000343 0.000320 0.000507 0.000404 0.000061 0.000130 0.000155 0.000278 0.000046 0.000209 0.000739 0.000004 0.000041 0.000009 0.000082 -0.000000 0.000086 0.000011 0.000044 0.000058 0.000147 -0.000000 -0.000000 0.000552 -0.000000 0.000016 0.000053 -0.000000 0.000022 0.000023 0.000173 0.000008 
0.007556 0.001982 0.025890 0.004058 0.034603 0.000618 0.000673 0.004793 0.011672 0.010505 0.007809 0.000161 0.008052 0.032657 0.008139 0.008391 0.002134 0.002848 0.002534 0.000675 0.000028 0.000305 0.000762 0.001768 0.001815 0.003964 0.001030 0.001987 0.006101 0.000668 0.006875 0.001485 0.002563 0.000459 0.001016 0.000390 0.000893 0.002452 0.000326 0.000866 0.000278 0.000528 0.001166 0.001588 0.003513 0.000429 0.000778 0.002196 0.001481 0.000104 0.000618 0.000155 0.000525 0.000103 0.000174 0.000844 0.000019 0.000081 0.000057 0.000192 0.000189 0.000172 0.000030 0.000088 0.000348 0.000147 -0.000000 0.000186 0.000552 0.000188 0.000016 0.000080 -0.000000 0.000066 0.000023 0.000087 0.000016 
0.002169 0.000901 0.596468 0.001435 0.177002 0.058025 0.024178 0.002411 0.001167 0.034878 0.014456 0.000040 0.002967 0.024104 0.061317 0.005891 0.016008 0.007803 0.000873 0.002457 0.000010 0.000091 0.000248 0.072051 0.003363 0.009041 0.000229 0.001987 0.006401 0.000111 0.015624 0.011998 0.001367 0.001483 0.001404 0.000348 0.005641 0.000908 0.000791 0.000289 0.001910 0.003053 0.000253 0.001512 0.003123 0.000114 0.001464 0.006588 0.000584 0.000017 0.000651 -0.000000 0.000062 0.000184 0.000070 0.000528 0.000002 0.000041 0.000236 0.000438 -0.000000 -0.000000 0.000037 -0.000000 0.000290 0.001621 -0.000000 0.000093 0.000221 -0.000000 0.000032 0.000027 -0.000000 -0.000000 -0.000000 0.000346 -0.000000 
0.116706 0.017654 0.101036 0.044344 0.180032 0.005078 0.002346 0.047336 0.094930 0.050257 0.054292 0.001226 0.064417 0.285362 0.032739 0.053201 0.006740 0.013328 0.017937 0.003357 0.000157 0.001575 0.003660 0.010461 0.006566 0.012448 0.006010 0.007077 0.028903 0.004395 0.022811 0.005643 0.017597 0.001312 0.005348 0.001593 0.002557 0.011626 0.001488 0.002433 0.000797 0.001395 0.004461 0.005293 0.014052 0.002173 0.001235 0.005912 0.002648 0.000234 0.001529 0.000620 0.001081 0.000414 0.001358 0.003589 0.000027 0.000326 0.000161 0.000547 0.000566 0.000258 0.000074 0.000482 0.000869 0.000590 0.000497 0.000186 0.001435 0.000188 0.000129 0.000159 -0.000000 0.000099 -0.000000 0.000692 0.000040 
0.002729 0.002162 0.447855 0.002969 0.157229 0.010912 0.006050 0.006639 0.011672 0.040508 0.021568 0.000129 0.013138 0.057539 0.046982 0.017793 0.012442 0.011249 0.004055 0.003740 0.000049 0.000471 0.001029 0.032121 0.007740 0.019890 0.002003 0.007884 0.021402 0.001447 0.037498 0.011880 0.006834 0.002388 0.004571 0.001371 0.005438 0.005268 0.002232 0.001278 0.001780 0.004070 0.004411 0.009527 0.016980 0.001344 0.004896 0.014189 0.002873 0.000329 0.003059 0.000271 0.000772 0.000804 0.001253 0.004644 0.000058 0.000733 0.000293 0.001149 0.000566 0.000603 0.000214 0.000613 0.002144 0.003243 -0.000000 0.001022 0.002650 0.001689 0.000242 0.000744 0.000087 0.000188 0.000163 0.001039 0.000056 
0.003708 0.028642 0.004203 0.004306 0.009249 0.000206 0.000143 0.004912 0.064973 0.004188 0.003393 0.000712 0.055093 0.034471 0.002775 0.005713 0.000758 0.001282 0.004477 0.000367 0.000032 0.000498 0.001563 0.001915 0.000988 0.002573 0.002290 0.001925 0.005101 0.002059 0.005625 0.001841 0.010080 0.000381 0.001374 0.000548 0.000690 0.003815 0.000620 0.001155 0.000167 0.000528 0.002028 0.002344 0.005660 0.000858 0.000641 0.002872 0.001616 0.000208 0.000716 0.000465 0.000525 0.000218 0.000905 0.002006 0.000042 0.000448 0.000047 0.000274 0.000566 0.000345 0.000041 0.000438 0.000811 0.000884 0.000497 0.000511 0.001104 0.000188 0.000226 0.000106 -0.000000 0.000122 0.000047 0.000433 0.000040 
0.024349 0.015492 0.009582 0.017322 0.023281 0.000995 0.000632 0.015481 0.074699 0.009818 0.011667 0.000856 0.038989 0.090974 0.009433 0.016722 0.002808 0.003702 0.008842 0.000975 0.000087 0.001232 0.003298 0.006778 0.002883 0.006815 0.005839 0.003539 0.013701 0.003672 0.014999 0.004158 0.014864 0.001076 0.003257 0.001202 0.001339 0.009810 0.000961 0.002598 0.000482 0.000867 0.003904 0.004461 0.014247 0.001801 0.001647 0.004392 0.002873 0.000416 0.001334 0.001086 0.001513 0.000402 0.001497 0.004750 0.000069 0.001018 0.000161 0.001040 0.001321 0.000646 0.000155 0.000788 0.002376 0.000590 -0.000000 0.000975 0.002098 0.000938 0.000291 0.000452 0.000087 0.000243 0.000210 0.000865 0.000087 
0.001819 0.000540 0.047408 0.001930 0.059479 0.002711 0.001347 0.004287 0.015562 0.017370 0.010598 0.000105 0.008900 0.040174 0.016000 0.010652 0.005027 0.005155 0.002196 0.001341 0.000029 0.000321 0.000801 0.009283 0.003577 0.008971 0.001546 0.003911 0.013301 0.001001 0.018124 0.005880 0.005638 0.001142 0.003287 0.001044 0.002273 0.004451 0.000961 0.001485 0.000612 0.001884 0.002941 0.004990 0.011905 0.001201 0.002151 0.007263 0.002828 0.000268 0.001757 0.000465 0.001019 0.000678 0.001393 0.004011 0.000060 0.000652 0.000199 0.001012 0.000566 0.000603 0.000170 0.000657 0.001217 0.001179 0.001491 0.000929 0.001988 0.001877 0.000178 0.000372 -0.000000 0.000122 0.000187 0.001471 0.000095 
0.040791 0.097636 0.017652 0.033984 0.039068 0.001098 0.000775 0.038137 0.314748 0.018263 0.019105 0.003582 0.168670 0.219788 0.014612 0.029159 0.003089 0.005639 0.021259 0.001408 0.000187 0.002689 0.008349 0.006630 0.004538 0.008345 0.013967 0.006767 0.022902 0.009570 0.015155 0.004158 0.032803 0.001155 0.004004 0.001751 0.001299 0.019801 0.001225 0.004412 0.000538 0.001168 0.006996 0.004083 0.016589 0.002659 0.001647 0.005574 0.003995 0.000589 0.001790 0.001086 0.001945 0.000597 0.002472 0.003589 0.000116 0.001099 0.000123 0.000821 0.001887 0.000861 0.000166 0.000744 0.002434 0.000590 0.000497 0.000743 0.002981 0.001501 0.000372 0.000372 0.000174 0.000210 0.000117 0.000952 0.000072 
0.001050 0.149696 0.001009 0.001188 0.002711 0.000172 0.000031 0.001876 0.064584 0.000755 0.000790 0.000527 0.039413 0.014773 0.000925 0.001666 0.000197 0.000427 0.001718 0.000142 0.000014 0.000268 0.000858 0.000737 0.000267 0.000556 0.001774 0.000528 0.001700 0.001335 0.001562 0.000297 0.003929 0.000131 0.000239 0.000158 0.000244 0.002634 0.000109 0.000783 0.000037 0.000188 0.000456 0.000907 0.001757 0.000229 0.000229 0.000338 0.000404 0.000043 0.000260 0.000116 0.000340 0.000080 0.000383 0.000422 0.000015 0.000122 0.000057 0.000082 0.000189 0.000043 0.000026 0.000263 0.000348 0.000147 -0.000000 0.000232 0.000110 0.000188 0.000048 0.000027 0.000044 -0.000000 0.000047 0.000173 0.000008 
