# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685008047
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 9.000000
# Matrix output


0.003618 0.000012 0.000048 0.006515 0.000411 0.000183 0.001225 0.000321 0.000792 0.002101 0.000005 0.000084 0.004154 0.001321 0.000073 0.000577 0.000768 0.002893 0.000629 0.001558 0.000515 0.000619 0.000233 0.000176 0.000160 0.000050 0.000312 0.000142 0.000924 0.000445 0.000730 0.000327 0.000230 0.000432 0.000396 0.000155 0.000395 0.000371 0.000478 0.000210 0.000120 0.000001 0.000114 0.000209 0.000866 0.000455 0.000109 0.000094 0.000064 0.000145 0.000296 0.000000 0.000016 0.000026 -0.000000 0.000060 0.000048 0.000039 0.000186 0.000594 -0.000000 0.000052 0.000285 0.000030 0.000018 -0.000000 -0.000000 0.000001 0.000019 0.000159 0.000011 -0.000000 0.000113 0.000046 
0.000337 0.000001 0.016516 0.001261 0.109354 -0.000000 0.020710 0.021337 0.000910 0.059690 0.001719 0.031556 0.001039 0.001750 0.001635 0.005482 0.000512 0.004190 0.061275 0.005296 0.013805 0.000619 0.000137 0.001367 0.017788 0.000075 0.006690 0.000035 0.004033 -0.000000 0.008325 0.008608 0.000115 0.000480 0.000198 0.000621 0.000474 0.001625 0.000418 0.000042 0.000171 0.000045 0.000316 0.000042 0.004041 0.000455 0.000163 0.000312 0.000086 0.000640 0.000494 0.000000 0.000670 0.000046 -0.000000 0.000030 -0.000000 0.000039 0.001675 0.000170 -0.000000 0.000052 0.000048 -0.000000 0.000073 0.000003 0.000040 0.000000 -0.000000 0.000159 0.000046 0.000005 0.000113 0.000275 
0.038235 0.000270 0.004722 0.135199 0.023244 0.005592 0.083639 0.017070 0.041566 0.123829 0.000223 0.002382 0.050109 0.045600 0.003572 0.038303 0.019205 0.104342 0.038124 0.068067 0.020296 0.015326 0.004120 0.004803 0.003249 0.000975 0.008518 0.002942 0.024032 0.007566 0.011757 0.005830 0.005122 0.009693 0.004784 0.003552 0.008055 0.002879 0.006750 0.002264 0.001818 0.000040 0.000873 0.002877 0.003944 0.005159 0.001905 0.000671 0.000964 0.001164 0.004247 0.000000 0.000303 0.000149 0.000176 0.000597 0.000242 0.000697 0.001117 0.001612 0.000080 0.000678 0.000475 0.000051 0.000128 0.000001 0.000242 0.000002 0.000038 0.000477 0.000034 0.000032 0.000451 0.000137 
0.002300 0.000381 0.000108 0.010368 0.000411 0.100556 0.000958 0.000413 0.001938 0.002719 0.000012 0.000224 0.052186 0.004249 0.000151 0.001046 0.012035 0.006185 0.002013 0.005140 0.000876 0.002474 0.000821 0.000271 0.000479 0.000375 0.000580 0.001241 0.003109 0.003004 0.000876 0.000599 0.001669 0.002063 0.000821 0.000388 0.002448 0.000257 0.001971 0.000587 0.000394 0.000003 0.000114 0.000626 0.000866 0.001138 0.000925 0.000125 0.000300 0.000175 0.001086 0.000000 0.000064 0.000021 0.000020 0.000209 0.000073 0.000077 0.000186 0.000254 0.000239 0.000157 0.000143 0.000061 0.000055 0.000001 0.000201 0.000000 -0.000000 0.000318 0.000023 -0.000000 0.000113 0.000092 
0.054270 0.001919 0.000791 0.234391 0.005518 0.026766 0.015759 0.003763 0.026261 0.028671 0.000091 0.001317 0.185117 0.043172 0.001264 0.015400 0.052749 0.086686 0.018747 0.040731 0.009942 0.023195 0.007487 0.003031 0.002876 0.001974 0.006645 0.008401 0.021679 0.014799 0.008544 0.004141 0.011510 0.012620 0.006483 0.003241 0.012556 0.002537 0.010394 0.004403 0.002246 0.000031 0.001163 0.003837 0.004810 0.005842 0.003537 0.000936 0.001349 0.001367 0.005728 0.000001 0.000287 0.000118 0.000333 0.001015 0.000702 0.001123 0.001489 0.002121 0.000239 0.001252 0.000998 0.000101 0.000237 0.000001 0.000564 0.000003 0.000094 0.001588 0.000103 0.000053 0.000789 0.000412 
0.013031 0.001679 0.000348 0.067669 0.002113 0.184704 0.005484 0.001629 0.010821 0.014212 0.000051 0.000420 0.446565 0.024925 0.000569 0.006636 0.102809 0.045687 0.009940 0.026869 0.003657 0.020446 0.006830 0.001312 0.000746 0.002099 0.002943 0.007693 0.009999 0.019361 0.004674 0.001907 0.011510 0.008973 0.004586 0.001824 0.008370 0.001140 0.005317 0.003858 0.001457 0.000018 0.000759 0.001877 0.002309 0.003338 0.002286 0.000343 0.000728 0.000349 0.003259 0.000000 0.000128 0.000118 0.000216 0.000627 0.000290 0.000697 0.000372 0.001103 0.000318 0.000678 0.000380 0.000030 0.000018 0.000002 0.000363 0.000001 0.000038 0.000635 0.000057 0.000027 0.000451 0.000092 
0.007543 0.001026 0.000168 0.040560 0.001291 0.713240 0.002928 0.000688 0.006473 0.005438 0.000016 0.000196 0.368935 0.014926 0.000214 0.003823 0.081556 0.027233 0.003397 0.010670 0.001803 0.013745 0.004174 0.000568 0.000533 0.001175 0.001383 0.005211 0.004790 0.012908 0.001314 0.000763 0.005870 0.004702 0.002293 0.000757 0.004975 0.000513 0.003405 0.001929 0.000617 0.000011 0.000228 0.000709 0.000385 0.001366 0.001252 0.000218 0.000450 0.000116 0.001580 0.000000 -0.000000 0.000041 0.000059 0.000239 0.000097 0.000194 0.000186 0.000170 0.000080 0.000157 0.000143 0.000051 0.000018 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000005 0.000225 0.000046 
0.022812 0.000356 0.001630 0.123570 0.010272 0.008616 0.024064 0.007067 0.047887 0.051905 0.000160 0.002606 0.091909 0.061026 0.002282 0.025643 0.031368 0.120503 0.033972 0.062771 0.018338 0.027010 0.006884 0.005047 0.005539 0.002009 0.011952 0.009040 0.033359 0.017025 0.016504 0.008935 0.012431 0.016986 0.009936 0.005396 0.020216 0.004788 0.016009 0.006248 0.003910 0.000074 0.002289 0.006339 0.010679 0.012670 0.006857 0.001872 0.002441 0.002211 0.012049 0.000001 0.000606 0.000364 0.000647 0.001583 0.000968 0.002788 0.003164 0.003987 0.000637 0.002035 0.001759 0.000445 0.000639 0.000004 0.001208 0.000005 0.000150 0.001906 0.000299 0.000112 0.002141 0.000686 
0.004293 0.000046 0.029328 0.019404 0.269130 0.001558 0.195069 0.160077 0.011765 1.070964 0.005981 0.065243 0.014280 0.021318 0.031624 0.105602 0.004609 0.074915 0.804377 0.096571 0.208007 0.007457 0.002121 0.022785 0.084785 0.000520 0.067878 0.002056 0.081591 0.003116 0.094204 0.070935 0.002820 0.008877 0.005860 0.011936 0.008292 0.019382 0.006989 0.002138 0.003772 0.000353 0.003958 0.002919 0.033672 0.015250 0.003047 0.003961 0.001392 0.006022 0.006518 0.000000 0.002902 0.000703 0.000176 0.001135 0.000387 0.002284 0.016191 0.004580 0.000239 0.000783 0.000666 0.000253 0.001132 0.000021 0.001329 0.000003 0.000019 0.000794 0.000287 0.000021 0.002141 0.001464 
0.005182 0.000381 0.000264 0.025709 0.001350 0.044366 0.004206 0.000987 0.006001 0.007786 0.000020 0.000308 0.989193 0.015605 0.000392 0.004112 0.218677 0.030824 0.005033 0.014408 0.002679 0.017560 0.006145 0.000866 0.000479 0.001829 0.002185 0.009713 0.007394 0.025036 0.002337 0.001253 0.011107 0.008637 0.003737 0.001048 0.008686 0.000713 0.006870 0.003774 0.001166 0.000014 0.000455 0.002210 0.001154 0.004173 0.002122 0.000265 0.000964 0.000349 0.002568 0.000000 0.000112 0.000082 0.000274 0.000538 0.000339 0.000465 0.000372 0.000848 0.000080 0.000417 0.000095 0.000111 0.000128 0.000002 0.000161 0.000001 0.000028 0.000477 0.000080 0.000032 0.000789 0.000046 
0.000215 0.000003 0.002145 0.000911 0.018431 0.000092 0.007454 0.005506 0.000691 0.034109 0.001471 0.078695 0.002856 0.001393 0.001457 0.006420 0.000640 0.005686 0.083923 0.007632 0.019523 0.000997 0.000301 0.003342 0.125527 0.000045 0.015832 0.000106 0.013024 0.000890 0.027531 0.044784 0.000576 0.001008 0.001076 0.003067 0.001895 0.010461 0.001613 0.000629 0.000806 0.000357 0.001897 0.001001 0.047622 0.007663 0.001088 0.003213 0.000450 0.007040 0.002864 0.000000 0.006793 0.000765 0.000078 0.000388 0.000169 0.001975 0.037034 0.004326 0.000239 0.000731 0.000713 0.000121 0.001661 0.000040 0.001329 0.000004 0.000038 0.000953 0.000598 0.000011 0.003380 0.002974 
0.030968 0.001530 0.000827 0.174427 0.005459 0.071223 0.019273 0.004635 0.053905 0.041276 0.000064 0.000925 1.535715 0.162117 0.002094 0.030296 0.518909 0.303451 0.020006 0.117676 0.011230 0.197762 0.056539 0.004979 0.002077 0.016110 0.007180 0.060370 0.045879 0.125404 0.009274 0.004631 0.065204 0.057484 0.022505 0.006405 0.048328 0.002936 0.030466 0.017653 0.006019 0.000040 0.001669 0.008799 0.003560 0.009104 0.007129 0.000764 0.002548 0.000756 0.008888 0.000002 0.000255 0.000108 0.000490 0.000986 0.000823 0.001781 0.000372 0.001527 0.000716 0.001044 0.000761 0.000081 0.000091 0.000001 0.000403 0.000003 0.000038 0.001112 0.000057 0.000021 0.000113 0.000183 
0.010639 0.000281 0.001594 0.057442 0.010977 0.011366 0.022999 0.006585 0.030256 0.060061 0.000212 0.003083 0.147989 0.125980 0.003222 0.035165 0.054413 0.259260 0.052090 0.115807 0.025138 0.066940 0.017793 0.008605 0.009373 0.004828 0.018954 0.018895 0.063861 0.036275 0.029941 0.015200 0.029005 0.038435 0.021656 0.010325 0.043116 0.009634 0.032258 0.014676 0.008111 0.000151 0.003819 0.013720 0.015008 0.023368 0.014965 0.003462 0.006017 0.004189 0.021233 0.000002 0.001116 0.000580 0.001744 0.004121 0.002468 0.006001 0.005955 0.008397 0.002069 0.004070 0.003138 0.000759 0.000876 0.000012 0.002256 0.000013 0.000310 0.005559 0.000529 0.000192 0.004732 0.001830 
0.006592 0.000265 0.000527 0.029702 0.003346 0.014941 0.007613 0.001973 0.010012 0.019526 0.000081 0.001289 0.600785 0.026210 0.000992 0.010928 0.244795 0.063443 0.015854 0.033333 0.008293 0.037113 0.013372 0.002449 0.003142 0.004858 0.006823 0.022758 0.019915 0.053522 0.008836 0.004086 0.025437 0.022216 0.010418 0.003610 0.025664 0.003249 0.019056 0.009350 0.003669 0.000062 0.001328 0.006923 0.005388 0.009636 0.007183 0.001076 0.002977 0.001367 0.010567 0.000001 0.000367 0.000282 0.000882 0.001882 0.001065 0.002827 0.002792 0.004241 0.001035 0.001879 0.001141 0.000324 0.000329 0.000002 0.000846 0.000008 0.000122 0.002859 0.000195 0.000101 0.002366 0.000595 
