# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685008047
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 9.000000
# Matrix output


0.003923 0.010822 0.012838 0.001062 0.016101 0.023498 0.004554 0.022188 0.010245 0.007735 0.039739 0.005386 0.009109 0.001988 0.001954 0.003337 0.000008 0.002724 0.002394 0.004173 0.003314 0.001844 0.005176 0.002645 0.001535 0.004405 0.000898 0.001385 0.003266 0.000278 0.008508 0.000584 0.000286 0.001756 0.001383 0.000949 0.000737 0.000253 0.003521 0.000306 0.000213 0.000454 0.000498 0.000069 0.000058 0.000194 0.000048 0.000561 0.001319 0.000046 0.000115 0.000032 0.000035 0.000329 0.000217 0.000148 0.000576 0.000567 -0.000000 0.001386 0.000116 0.000043 -0.000000 0.000029 0.000002 0.000136 -0.000000 
0.006207 0.026100 0.018553 0.001389 0.020108 0.023167 0.008142 0.017334 0.016278 0.011087 0.059765 0.010082 0.011257 0.003090 0.003820 0.003586 0.000018 0.003632 0.004787 0.005500 0.005918 0.003520 0.007058 0.004046 0.003069 0.006902 0.003492 0.001994 0.005443 0.000491 0.014889 0.000764 0.000732 0.003443 0.001881 0.001370 0.001474 0.000490 0.008684 0.000478 0.000903 0.002269 0.000860 0.000144 0.000106 0.000365 0.000431 0.001173 0.002449 0.000173 0.000368 0.000064 0.000264 0.000822 0.000921 0.000222 0.000648 0.001134 0.000075 0.002376 0.000814 0.000427 0.000025 0.000071 -0.000000 0.000226 0.000347 
0.010364 0.480198 0.007914 0.318653 0.007635 0.001986 0.073826 0.001387 0.051339 0.001959 0.024407 0.221247 0.002074 0.002706 0.023542 0.000780 0.000022 0.000353 0.163277 0.000569 0.044739 0.000168 0.012940 -0.000000 0.008057 0.041410 0.042106 0.000111 0.001633 0.000565 0.000304 0.011012 0.001946 0.000562 0.001439 0.000632 0.016461 0.000490 0.001878 0.000019 0.002338 0.011953 0.001177 0.000006 0.000250 0.000122 0.000455 0.000051 0.000188 0.000012 -0.000000 0.000655 0.000510 0.000931 0.000162 -0.000000 0.000288 -0.000000 0.001083 0.000792 0.000116 -0.000000 -0.000000 -0.000000 0.000020 0.000090 0.000174 
0.083853 0.178456 0.078653 0.010870 0.074534 0.059242 0.042364 0.051656 0.093343 0.037591 0.236868 0.049995 0.037029 0.010205 0.019766 0.010010 0.000059 0.011401 0.016926 0.014794 0.024736 0.007794 0.030351 0.011359 0.012661 0.028488 0.012971 0.004155 0.014514 0.001511 0.033423 0.003641 0.001732 0.007728 0.007581 0.004462 0.007985 0.001597 0.018073 0.001051 0.002285 0.006203 0.002988 0.000312 0.000433 0.001556 0.001006 0.001631 0.007347 0.000299 0.000645 0.000247 0.000562 0.002301 0.001733 0.000408 0.002594 0.002269 0.000597 0.003565 0.001046 0.000470 0.000060 0.000129 0.000011 0.000361 0.000231 
0.013878 0.434152 0.015520 0.050752 0.023660 0.011253 0.064718 0.014907 0.080252 0.010726 0.093245 0.123605 0.013775 0.006180 0.027850 0.003649 0.000064 0.005045 0.063601 0.007492 0.053023 0.003185 0.035174 0.003423 0.016169 0.050808 0.034423 0.001994 0.009343 0.001724 0.019750 0.008944 0.003036 0.005901 0.007470 0.003935 0.020638 0.001897 0.021828 0.000898 0.006216 0.014525 0.004120 0.000356 0.000865 0.002261 0.002155 0.002600 0.011491 0.000219 0.000322 0.000569 0.001160 0.004163 0.001896 0.000519 0.002306 0.001560 0.000859 0.007129 0.000930 0.001069 0.000053 0.000129 0.000029 0.001039 0.001215 
0.067867 0.202859 0.125784 0.010216 0.099630 0.091014 0.051747 0.071417 0.105864 0.050895 0.312904 0.051928 0.049175 0.013195 0.020033 0.014314 0.000076 0.016446 0.019149 0.016880 0.030891 0.010979 0.038938 0.014160 0.015675 0.028194 0.014667 0.006648 0.020682 0.001659 0.041627 0.003371 0.002089 0.009203 0.007581 0.004919 0.007371 0.001455 0.020420 0.001491 0.003028 0.004842 0.002581 0.000325 0.000471 0.001702 0.000838 0.002855 0.008477 0.000196 0.000483 0.000193 0.000527 0.002137 0.002004 0.000778 0.003170 0.001134 0.000261 0.003169 0.000581 0.000470 0.000039 0.000143 0.000007 0.000316 0.000289 
0.001581 0.072359 0.003385 0.010625 0.005518 0.004303 0.015248 0.002773 0.016050 0.003971 0.025658 0.028588 0.004592 0.002038 0.007418 0.001434 0.000018 0.002018 0.015900 0.003224 0.015386 0.002347 0.012117 0.001556 0.005700 0.015419 0.010277 0.001219 0.004173 0.000917 0.011850 0.002966 0.001214 0.002248 0.003265 0.001862 0.005159 0.000870 0.011970 0.000554 0.002497 0.005598 0.002128 0.000169 0.000442 0.001240 0.000838 0.001631 0.006970 0.000161 0.000345 0.000226 0.000492 0.001643 0.000975 0.000333 0.001945 0.001276 0.000373 0.005347 0.001220 0.000470 0.000056 0.000186 0.000014 0.000361 0.000637 
0.020085 0.099095 0.124904 0.006620 0.140526 0.206851 0.028771 0.154967 0.074674 0.070129 0.340127 0.032869 0.075095 0.012527 0.014925 0.022764 0.000072 0.024821 0.013165 0.035561 0.021304 0.019779 0.031527 0.023964 0.011784 0.021292 0.008381 0.007811 0.026306 0.001909 0.054693 0.002472 0.001857 0.012084 0.007304 0.005024 0.006879 0.001455 0.019951 0.001835 0.001966 0.006506 0.002988 0.000506 0.000327 0.001653 0.000862 0.002753 0.009419 0.000437 0.000576 0.000258 0.000351 0.001972 0.002058 0.000815 0.002378 0.003262 0.000224 0.004357 0.001220 0.000769 0.000046 0.000129 0.000009 0.000407 0.000694 
0.011536 0.067690 0.088238 0.004495 0.110894 0.274367 0.021320 0.226384 0.049403 0.064044 0.293504 0.022511 0.071911 0.009921 0.010705 0.024355 0.000054 0.027192 0.007694 0.038027 0.020239 0.023886 0.026704 0.025987 0.009646 0.018943 0.006286 0.010360 0.026125 0.001353 0.054693 0.001663 0.001125 0.010890 0.005921 0.005833 0.004914 0.001344 0.017369 0.001797 0.002019 0.004085 0.002218 0.000425 0.000413 0.001434 0.000623 0.002192 0.008854 0.000460 0.000460 0.000172 0.000211 0.001041 0.002221 0.000741 0.002089 0.003262 0.000299 0.003565 0.000814 0.000513 0.000067 0.000186 0.000005 0.000271 0.000174 
0.001054 0.010185 0.011827 0.000327 0.016403 0.159524 0.003726 0.121339 0.006944 0.013304 0.061016 0.003453 0.015034 0.002071 0.002132 0.006174 0.000007 0.008576 0.001539 0.011474 0.003196 0.007459 0.005058 0.010270 0.002686 0.002937 0.001297 0.002548 0.005715 0.000297 0.012154 0.000315 0.000161 0.002670 0.000830 0.001300 0.000983 0.000126 0.002582 0.000344 0.000372 0.001059 0.000634 0.000069 0.000067 0.000438 0.000168 0.000459 0.001884 0.000058 0.000276 0.000021 0.000053 0.000164 0.000325 0.000185 0.000576 0.000851 0.000075 0.000594 0.000232 0.000085 0.000007 0.000043 -0.000000 0.000090 0.000058 
