# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685008047
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 9.000000
# Matrix output


0.000854 0.000338 0.012261 0.015371 0.000119 0.016315 0.019315 0.006175 0.024329 0.002368 0.006472 0.042265 0.003734 0.008737 0.000038 0.001867 0.000121 0.003814 0.002478 0.001887 0.004469 0.002183 0.002521 0.003298 0.002994 0.002096 0.003465 0.001430 0.003720 0.003837 0.000042 0.004524 0.000443 0.000873 0.001191 0.000952 0.000748 0.000015 0.000041 0.000733 0.000488 0.000325 0.002778 0.000175 0.000871 0.000286 0.000438 0.000009 0.000091 0.000355 0.000005 0.001641 0.000036 0.000070 0.000330 0.000032 0.000264 0.000281 0.000539 0.000006 -0.000000 0.000059 0.000153 0.000316 0.000084 0.000150 0.000086 0.000134 0.000153 0.000049 -0.000000 -0.000000 -0.000000 -0.000000 0.000078 
0.009068 0.002572 0.078858 0.016234 0.000516 0.015764 0.004872 0.018634 0.015084 0.001801 0.020266 0.049205 0.012723 0.007411 0.000128 0.006806 0.000367 0.003051 0.002407 0.007757 0.004575 0.008841 0.002521 0.008143 0.002329 0.003720 0.008135 0.004290 0.002728 0.003391 0.000187 0.007718 0.002660 0.002431 0.002381 0.002729 0.001822 0.000059 0.000074 0.002304 0.001017 0.000444 0.008081 0.000768 0.001916 0.000416 0.000469 0.000038 0.000205 0.000651 0.000016 0.003464 0.000065 0.000488 0.000550 0.000260 0.000634 0.000140 0.001436 0.000012 0.000839 0.000138 0.000305 0.000632 0.000167 -0.000000 0.000086 0.000669 0.000534 0.000244 0.000167 0.001049 0.000083 0.000805 0.000549 
0.004206 0.001060 0.038467 0.036670 0.000318 0.032000 0.021751 0.014517 0.035034 0.004387 0.021221 0.094309 0.012585 0.016460 0.000106 0.006867 0.000323 0.007673 0.004283 0.005032 0.010321 0.006876 0.004170 0.009792 0.004657 0.003511 0.007080 0.002479 0.005703 0.007407 0.000151 0.017033 0.002106 0.001870 0.002977 0.003491 0.002663 0.000059 0.000101 0.001047 0.001465 0.000503 0.007323 0.000698 0.002787 0.000703 0.000719 0.000057 0.000193 0.000711 0.000012 0.003100 0.000093 0.000557 0.000881 0.000195 0.000898 0.001124 0.001167 0.000060 0.001399 0.000297 0.001068 0.000474 0.000251 -0.000000 0.000173 0.000535 0.000153 0.000440 0.000502 0.000350 0.000195 0.000483 0.000235 
0.294392 0.005293 0.343320 0.006908 0.034525 0.004808 0.000522 0.077786 0.000487 0.000683 0.040639 0.023025 0.135670 0.002730 0.001121 0.019576 0.001411 0.000808 0.000248 0.148228 0.000638 0.020629 0.000388 0.009586 0.000166 0.006550 0.025459 0.027647 0.000744 0.000803 0.000117 0.002395 0.022058 0.005361 0.000819 0.001079 0.000374 0.000557 0.000010 0.009637 0.001139 -0.000000 0.003283 0.001222 0.008014 0.000052 0.000563 0.000017 0.000159 -0.000000 0.000016 0.000729 0.000007 -0.000000 0.003523 0.000780 0.000740 -0.000000 0.000269 0.000006 0.000140 0.000020 -0.000000 0.000711 0.000836 -0.000000 0.000043 0.000535 -0.000000 0.000049 -0.000000 -0.000000 -0.000000 0.000402 0.000157 
0.028453 0.008226 0.236814 0.119798 0.001813 0.084966 0.040892 0.074969 0.065688 0.011911 0.101968 0.280719 0.041904 0.044466 0.000452 0.026804 0.001363 0.015391 0.009982 0.019079 0.021174 0.024122 0.009988 0.033808 0.011310 0.013048 0.027267 0.010868 0.008927 0.016510 0.000576 0.031671 0.006207 0.006857 0.008781 0.008378 0.007148 0.000167 0.000228 0.005656 0.003418 0.001687 0.020708 0.001326 0.002962 0.001249 0.001470 0.000132 0.000535 0.002310 0.000032 0.007111 0.000216 0.001254 0.001211 0.000292 0.001162 0.000562 0.002244 0.000042 0.001608 0.000455 0.001678 0.001264 0.000334 -0.000000 0.000648 0.002140 0.000763 0.000440 0.000754 0.001399 0.000195 0.000322 0.000706 
0.389084 0.014390 0.587347 0.024236 0.008350 0.024591 0.009222 0.109746 0.015570 0.003152 0.081914 0.109764 0.118521 0.013730 0.001042 0.035899 0.002202 0.005609 0.002655 0.078831 0.006916 0.040604 0.003200 0.030612 0.003992 0.014882 0.045043 0.026884 0.004588 0.009727 0.000534 0.017033 0.020174 0.011843 0.005358 0.007362 0.004345 0.000460 0.000146 0.013617 0.004192 0.001361 0.018687 0.003351 0.013066 0.000651 0.002439 0.000109 0.000887 0.001895 0.000056 0.006564 0.000158 0.000836 0.004293 0.001949 0.002272 0.000140 0.001885 0.000042 0.002308 0.000514 0.001678 0.002606 0.001589 0.000300 0.000562 0.002140 0.000305 0.000635 0.000335 -0.000000 0.000167 0.001046 0.001334 
0.000591 0.000206 0.008415 0.010362 0.000106 0.013872 0.068385 0.002817 0.107047 0.002687 0.007427 0.036273 0.002628 0.012950 0.000022 0.001807 0.000093 0.006731 0.005062 0.000629 0.010215 0.001528 0.005334 0.002474 0.006320 0.002148 0.002410 0.000858 0.005455 0.004908 0.000089 0.010646 0.000998 0.000686 0.002084 0.000825 0.001308 0.000022 0.000048 0.000105 0.000733 0.000444 0.003030 0.000454 0.001394 0.000390 0.000094 0.000021 0.000045 0.000948 0.000008 0.000729 0.000058 0.000488 0.000330 0.000130 0.000264 0.000140 0.000808 0.000018 0.000420 0.000119 0.000305 0.000079 0.000167 0.000150 0.000130 0.000268 0.000153 0.000098 0.000084 -0.000000 0.000028 -0.000000 0.000157 
0.011368 0.002750 0.105064 0.143631 0.000847 0.132020 0.119195 0.044852 0.192198 0.019697 0.071197 0.369981 0.032223 0.077542 0.000264 0.020118 0.001069 0.030603 0.018972 0.016563 0.036709 0.020629 0.021722 0.034529 0.024117 0.013048 0.022145 0.010010 0.021822 0.028379 0.000503 0.045244 0.006096 0.006420 0.012651 0.010028 0.009064 0.000126 0.000310 0.004818 0.003785 0.002781 0.024748 0.001536 0.004007 0.001535 0.001313 0.000165 0.000535 0.002724 0.000031 0.012763 0.000259 0.002159 0.002642 0.000877 0.001797 0.000983 0.002962 0.000102 0.003636 0.000791 0.003814 0.001027 0.001003 0.000450 0.000605 0.003344 0.000686 0.000781 0.000586 0.000699 0.000250 0.000966 0.000549 
0.007885 0.001976 0.084147 0.127570 0.000701 0.132335 0.205850 0.035860 0.318708 0.022137 0.062178 0.358310 0.021298 0.089868 0.000231 0.015841 0.000802 0.040699 0.021592 0.011531 0.044476 0.016700 0.027929 0.027108 0.031269 0.011214 0.018379 0.006864 0.030997 0.028558 0.000484 0.053760 0.005099 0.005236 0.012800 0.009139 0.007569 0.000074 0.000312 0.002514 0.002930 0.003551 0.021213 0.001361 0.005052 0.001848 0.000782 0.000099 0.000375 0.003909 0.000020 0.006564 0.000208 0.001532 0.001651 0.000487 0.001797 0.001686 0.003232 0.000120 0.002098 0.000435 0.002288 0.000790 0.000334 0.000450 0.000519 0.002809 0.001068 0.000830 0.000670 0.001049 0.000306 0.000724 0.000942 
0.007491 0.001329 0.063471 0.097231 0.000529 0.117281 0.325393 0.023076 0.492415 0.019842 0.045732 0.300905 0.017979 0.084329 0.000149 0.012348 0.000565 0.042584 0.024353 0.005870 0.051818 0.010697 0.031129 0.019790 0.034762 0.007598 0.014763 0.004862 0.027277 0.027308 0.000355 0.040453 0.001108 0.003802 0.010418 0.006347 0.005419 0.000048 0.000288 0.002200 0.002116 0.001894 0.012879 0.000524 0.001916 0.001509 0.001001 0.000099 0.000341 0.002310 0.000010 0.008205 0.000187 0.001323 0.000881 0.000195 0.001110 0.000843 0.002244 0.000078 0.001399 0.000317 0.002136 0.000395 0.000084 -0.000000 0.000259 0.001204 0.000610 0.000635 0.000167 0.001399 0.000056 0.000885 0.000314 
