# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539207
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 5.000000
# Matrix output


0.001468 0.001795 0.001738 0.000242 0.047836 0.011885 0.032990 0.000017 0.053422 0.001184 0.023318 0.000223 0.004563 0.002188 0.002681 0.000311 0.014852 -0.000000 0.000015 0.002492 0.000285 0.000331 0.001656 0.016138 0.000208 0.000161 0.005366 0.001582 0.000103 0.008059 0.000571 0.000183 0.002141 0.000187 0.004245 0.000081 0.000610 0.000771 0.001202 0.001245 0.002993 0.000031 0.001805 0.000447 0.000235 0.000327 0.000096 0.000161 0.001853 0.000308 0.000029 -0.000000 0.000067 0.000031 0.000005 0.000158 0.000203 0.000003 0.000057 0.000027 0.000022 0.000027 -0.000000 0.000303 
0.653145 0.444748 0.333625 0.010157 0.008139 0.045382 0.018561 0.002224 0.069916 0.057658 0.001223 0.019717 0.019590 0.002013 0.045332 0.007476 0.004500 0.008535 0.000524 0.022079 0.000967 0.007224 0.001709 0.002146 0.002081 0.001763 0.004946 0.002781 0.001540 0.003732 0.000719 0.002190 0.000449 0.000994 0.000487 0.000011 0.002225 0.000144 0.000879 0.001018 0.000656 0.000183 0.000369 0.000096 0.000626 0.000063 0.000121 0.000194 0.000084 0.000069 0.000088 0.000034 0.000027 0.000010 0.000009 0.000053 0.000041 -0.000000 0.000038 -0.000000 0.000022 0.000054 0.000007 -0.000000 
0.482283 0.386276 0.348294 0.008947 0.013193 0.107815 0.034448 0.002041 0.128407 0.086392 0.001647 0.018675 0.034380 0.003364 0.061217 0.008639 0.005768 0.008358 0.000463 0.029854 0.001336 0.008106 0.001823 0.001416 0.001487 0.001291 0.005460 0.003250 0.001027 0.002977 0.000712 0.001533 0.000622 0.000839 0.000371 0.000006 0.001436 0.000152 0.000440 0.000830 0.000205 0.000061 0.000205 0.000043 0.000182 0.000025 0.000193 0.000097 0.000253 0.000171 0.000059 0.000069 0.000013 0.000021 0.000005 0.000053 -0.000000 -0.000000 0.000019 0.000004 0.000022 -0.000000 -0.000000 -0.000000 
0.004405 0.013310 0.012305 0.001048 0.159857 0.064764 0.134604 0.000216 0.160910 0.005984 0.012466 0.002530 0.016325 0.004617 0.011163 0.001213 0.022035 0.002489 0.000082 0.009861 0.000842 0.001875 0.003927 0.013863 0.000833 0.000807 0.011339 0.004102 0.000513 0.013101 0.001290 0.000986 0.002905 0.000848 0.004431 0.000096 0.002154 0.001309 0.002755 0.002603 0.003648 0.000132 0.003733 0.000766 0.001069 0.000655 0.001036 0.000807 0.001853 0.000617 0.000088 -0.000000 0.000080 0.000123 0.000041 0.000605 0.000446 0.000006 0.000210 0.000090 0.000240 0.000190 0.000007 0.000757 
0.026430 0.319728 0.136189 0.114705 0.001329 0.003861 0.002643 0.017556 0.011103 0.014730 0.000442 0.064283 0.004602 0.000676 0.024127 0.009701 0.001542 0.040721 0.001385 0.009536 0.000424 0.010992 0.001073 0.000901 0.005917 0.003451 0.003780 0.002138 0.005135 0.002580 0.000660 0.005220 0.000367 0.001548 0.000418 0.000009 0.003051 0.000179 0.001231 0.001848 0.000738 0.000254 0.001231 0.000128 0.001303 0.000189 0.000699 0.000678 -0.000000 0.000308 0.000278 0.000103 0.000107 0.000134 0.000037 0.000079 0.000041 0.000005 0.000057 0.000016 0.000109 0.000163 0.000016 0.000151 
0.065007 0.699274 0.355454 0.064889 0.003251 0.010581 0.005924 0.012678 0.027194 0.035460 0.000951 0.081693 0.009716 0.001555 0.048333 0.017468 0.003676 0.055835 0.002093 0.020264 0.000854 0.018584 0.002365 0.002704 0.009158 0.006691 0.009193 0.004815 0.007548 0.005280 0.001431 0.009017 0.000989 0.002706 0.000928 0.000021 0.006389 0.000404 0.002345 0.004526 0.001435 0.000397 0.003077 0.000308 0.001955 0.000416 0.001085 0.001163 0.000674 0.000993 0.000308 0.000309 0.000187 0.000216 0.000050 0.000263 0.000243 0.000010 0.000153 0.000031 0.000131 0.000136 0.000018 0.000303 
0.034439 0.401679 0.218779 0.834455 0.000569 0.003435 0.001124 0.247831 0.007885 0.030313 0.000085 0.501395 0.002813 0.000284 0.038291 0.029825 0.000254 0.181554 0.006285 0.008452 0.000234 0.022702 0.000385 0.000129 0.009545 0.006008 0.001027 0.001112 0.007086 0.000318 0.000200 0.005184 0.000010 0.001410 0.000093 -0.000000 0.002190 0.000018 0.000293 0.000641 -0.000000 0.000173 0.000205 -0.000000 0.000521 0.000013 0.000193 0.000065 -0.000000 0.000034 -0.000000 0.000034 -0.000000 0.000010 0.000005 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000027 0.000002 0.000050 
0.108257 0.486022 0.475723 0.038934 0.008637 0.033097 0.018379 0.008894 0.082064 0.199845 0.002106 0.097095 0.036386 0.004163 0.169367 0.040808 0.009148 0.057080 0.002909 0.064503 0.002681 0.042481 0.005803 0.004507 0.015641 0.010664 0.022632 0.012741 0.012991 0.012505 0.003344 0.014676 0.001978 0.005925 0.002134 0.000032 0.014070 0.000852 0.005657 0.007695 0.001968 0.000834 0.003569 0.000766 0.004379 0.000680 0.002241 0.002357 0.001011 0.001370 0.000644 0.000412 0.000320 0.000206 0.000114 0.000447 0.000162 0.000011 0.000363 0.000047 0.000305 0.000407 0.000038 0.001009 
0.004805 0.007926 0.007439 0.000806 0.091188 0.033698 0.101401 0.000166 0.243377 0.005668 0.171749 0.002381 0.024802 0.013259 0.013524 0.001373 0.126675 0.000889 0.000069 0.014223 0.001788 0.002316 0.013324 0.153609 0.000595 0.000819 0.039244 0.010186 0.000770 0.069393 0.004368 0.001387 0.020091 0.001084 0.033311 0.000664 0.005456 0.005785 0.011401 0.009995 0.021686 0.000224 0.013662 0.003574 0.002424 0.002279 0.002555 0.001841 0.012637 0.002124 0.000278 0.000240 0.000226 0.000288 0.000064 0.001737 0.001986 0.000009 0.000344 0.000179 0.000720 0.000325 0.000011 0.001615 
0.009878 0.014955 0.015850 0.000887 0.162894 0.099616 0.287101 0.000166 1.220747 0.012330 0.066166 0.001414 0.079105 0.047952 0.021366 0.001894 0.272955 0.001600 0.000048 0.021971 0.003275 0.002187 0.019575 0.079315 0.000624 0.000559 0.039524 0.010255 0.000308 0.068599 0.003641 0.001059 0.014923 0.000676 0.016841 0.000275 0.002800 0.003094 0.005334 0.003659 0.007789 0.000041 0.005457 0.001223 0.000652 0.000655 0.000603 0.000484 0.004549 0.000582 0.000088 0.000069 0.000053 0.000021 0.000014 0.000500 0.000284 0.000002 0.000115 0.000039 0.000131 0.000027 -0.000000 0.000404 
0.003070 0.026769 0.017310 0.019265 0.000546 0.001454 0.001276 0.008629 0.004666 0.003631 0.000408 0.129311 0.002163 0.000331 0.010563 0.004861 0.001056 0.083220 0.001853 0.005283 0.000261 0.007095 0.000781 0.000730 0.006185 0.003128 0.003873 0.001703 0.005289 0.002303 0.000653 0.005987 0.000408 0.001117 0.000487 0.000016 0.002764 0.000260 0.001700 0.001961 0.000902 0.000295 0.001190 0.000223 0.001381 0.000416 0.000771 0.001033 0.000674 0.000445 0.000322 0.000206 0.000093 0.000185 0.000037 0.000237 0.000081 0.000009 0.000210 0.000023 0.000327 0.000325 0.000020 0.000303 
0.002002 0.012711 0.008759 0.001209 0.001091 0.002131 0.002461 0.000348 0.009011 0.006252 0.000391 0.006027 0.003540 0.000510 0.016284 0.003157 0.001817 0.003912 0.000229 0.007152 0.000369 0.003805 0.001375 0.001416 0.001665 0.001477 0.006113 0.002294 0.001130 0.003573 0.000957 0.003067 0.000550 0.001125 0.001113 0.000026 0.003769 0.000475 0.002433 0.002112 0.001353 0.000142 0.002544 0.000489 0.001407 0.000491 0.000819 0.000807 0.000758 0.000993 0.000439 0.000240 0.000253 0.000185 0.000119 0.000211 0.000284 0.000005 0.000287 0.000051 0.000284 0.000461 0.000023 0.000757 
0.000267 0.000299 0.000417 -0.000000 0.011223 0.003009 0.011331 -0.000000 0.026470 0.000458 0.114703 0.000149 0.002734 0.001985 0.000720 0.000070 0.026028 -0.000000 0.000002 0.001138 0.000173 0.000165 0.002479 0.226057 0.000059 0.000050 0.006766 0.001112 -0.000000 0.022469 0.000831 0.000110 0.011019 0.000098 0.038252 0.001360 0.000790 0.004162 0.003107 0.001735 0.019677 0.000031 0.005087 0.001776 0.000313 0.001675 0.000410 0.000226 0.025191 0.000754 0.000029 0.000034 0.000013 0.000082 -0.000000 0.002579 0.002837 0.000001 0.000382 0.000172 0.000218 0.000136 0.000007 0.001211 
0.003337 0.018693 0.015433 0.002015 0.001875 0.003159 0.003342 0.000979 0.012953 0.008699 0.000985 0.014657 0.006097 0.001063 0.031929 0.007847 0.003253 0.011203 0.000537 0.013572 0.000732 0.010533 0.002677 0.003090 0.004877 0.003563 0.011759 0.004676 0.004673 0.006908 0.001520 0.006900 0.001193 0.002217 0.001508 0.000038 0.005743 0.000807 0.004572 0.006073 0.002870 0.000366 0.004062 0.000872 0.002945 0.001322 0.002024 0.001873 0.002190 0.002227 0.000762 0.000378 0.000453 0.000432 0.000137 0.000763 0.000324 0.000028 0.000592 0.000113 0.000371 0.000759 0.000063 0.001463 
