9.44 97.38 429.93 -0.375906 2.80
9.44 242.75 430.32 -2.190100 2.45
9.44 62.91 430.78 -0.326847 2.50
9.44 332.99 431.38 2.037740 3.00
9.44 143.88 432.91 0.757302 2.55
9.44 383.76 437.64 2.485590 3.40
9.44 412.43 437.72 -1.970840 4.40
9.44 294.07 440.77 11.841000 2.85
9.44 266.96 441.41 3.600310 2.90
18.89 61.16 5.79 3.114250 3.05
18.89 180.67 6.67 0.166996 2.15
18.89 124.22 9.10 2.396210 2.60
18.89 262.43 12.24 5.425840 2.55
18.89 307.10 17.15 21.216800 2.85
18.89 102.24 21.39 5.737630 3.60
18.89 156.94 26.37 3.085400 2.40
18.89 247.73 32.05 0.530423 2.40
18.89 84.41 40.56 2.133140 2.70
18.89 146.33 41.61 1.735800 2.30
18.89 10.67 42.83 1.912610 3.00
18.89 213.90 44.86 -2.497080 1.50
18.89 256.27 45.94 -2.610450 2.35
18.89 109.69 47.34 -0.356348 2.45
18.89 63.73 51.98 -0.471588 2.70
18.89 23.71 53.76 5.683140 2.85
18.89 243.06 55.37 2.962510 2.20
18.89 124.09 62.27 0.734308 1.95
18.89 14.50 63.37 3.065910 2.65
18.89 228.56 63.70 -2.015090 1.95
18.89 319.17 73.20 8.383050 2.55
18.89 141.70 86.44 -2.723890 1.20
18.89 21.26 90.40 -1.525750 1.85
18.89 253.85 90.86 3.260660 1.90
18.89 83.52 91.60 2.917200 2.30
18.89 341.88 93.74 -4.796010 2.10
18.89 224.24 110.12 -1.891820 1.05
18.89 129.24 110.71 -0.098278 1.15
18.89 82.63 110.89 0.759936 2.25
18.89 68.43 113.85 1.099360 3.00
18.89 117.04 115.34 -2.538470 1.65
18.89 26.45 120.57 -6.127010 2.55
18.89 435.66 120.61 0.435999 2.55
18.89 41.28 121.11 -1.209820 2.65
18.89 193.39 124.71 -0.840146 0.75
18.89 139.10 129.10 -3.036550 1.55
18.89 100.08 129.66 -1.000070 1.55
18.89 162.70 134.40 -1.116790 1.10
18.89 18.80 138.13 4.501350 2.45
18.89 250.72 139.54 -7.642910 1.55
18.89 263.63 141.78 1.761550 1.30
18.89 225.41 143.42 0.039929 1.05
18.89 157.79 150.54 1.695110 1.15
18.89 84.75 151.27 -0.140755 2.15
18.89 29.20 154.31 0.958894 2.30
18.89 208.50 154.78 2.742940 1.05
18.89 350.75 155.70 1.025340 2.20
18.89 110.02 156.12 0.918842 1.95
18.89 191.11 158.25 -1.807340 1.10
18.89 243.31 159.29 1.323100 1.50
18.89 332.37 160.57 -0.097540 2.10
18.89 130.62 161.40 -0.158344 1.70
18.89 218.51 163.47 0.505716 0.95
18.89 43.53 163.73 0.492656 2.45
18.89 77.46 165.14 -0.638407 2.85
18.89 262.29 167.74 2.716740 1.35
18.89 64.24 178.57 -1.398400 2.45
18.89 36.80 180.15 0.864224 2.40
18.89 205.06 180.62 -3.762820 1.45
18.89 193.97 181.37 -3.840280 1.60
18.89 22.49 181.75 -5.741890 1.75
18.89 249.69 182.08 -8.100340 1.60
18.89 138.39 187.18 0.706101 1.55
18.89 7.41 196.78 8.691740 2.60
18.89 210.56 197.29 1.102830 1.65
18.89 225.44 197.88 3.858660 1.65
18.89 288.56 201.28 -5.268040 1.25
18.89 267.50 206.44 4.343100 1.20
18.89 105.35 208.53 -0.788728 1.85
18.89 199.57 209.56 1.073220 1.80
18.89 58.00 210.70 6.891500 2.20
18.89 122.07 218.42 4.120200 1.55
18.89 180.73 224.42 0.301029 1.65
18.89 95.79 226.30 -12.263100 2.00
18.89 335.45 233.65 2.129710 2.05
18.89 110.49 234.75 -2.103210 1.60
18.89 313.17 234.86 1.038460 1.60
18.89 260.60 235.02 0.892201 1.45
18.89 373.19 236.97 8.895940 2.45
18.89 7.39 238.95 7.230760 2.95
18.89 193.67 240.04 0.677991 1.65
18.89 66.84 243.80 1.522570 2.30
18.89 146.80 244.51 1.341360 1.10
18.89 207.71 245.63 0.613529 1.65
18.89 133.89 252.75 -0.624478 1.15
18.89 327.38 253.54 -5.577510 1.90
18.89 290.55 258.12 -0.741903 1.20
18.89 217.16 260.46 -1.402520 1.10
18.89 205.34 262.58 0.079635 1.55
18.89 109.96 268.59 0.443736 1.50
18.89 73.75 270.38 0.912129 2.10
18.89 188.38 275.66 -2.104010 1.60
18.89 20.68 275.80 3.705600 2.90
18.89 295.61 277.63 -1.522120 1.05
18.89 156.14 280.95 -0.616383 1.20
18.89 270.52 281.03 2.029800 1.15
18.89 236.41 281.96 1.586350 1.30
18.89 249.57 284.30 -2.691140 1.40
18.89 114.77 286.51 0.139883 1.60
18.89 336.21 286.56 7.877670 2.00
18.89 65.20 287.61 1.230500 2.30
18.89 320.09 287.61 -4.779230 1.60
18.89 200.24 289.69 0.603185 1.65
18.89 272.52 293.76 -0.432814 1.10
18.89 133.14 302.25 -0.301745 1.80
18.89 284.63 304.38 -0.695437 1.00
18.89 139.26 311.12 -4.199530 1.60
18.89 116.58 311.93 -1.752410 1.85
18.89 80.11 315.97 0.290564 2.40
18.89 384.06 323.23 -2.202250 2.60
18.89 64.89 324.82 0.442223 2.60
18.89 350.37 325.99 -0.934970 2.10
18.89 273.71 329.17 -2.810580 0.75
18.89 19.88 329.59 1.269620 3.00
18.89 110.29 330.21 -1.951100 1.60
18.89 48.93 333.18 0.572554 2.80
18.89 216.01 333.28 1.506430 1.85
18.89 163.08 338.82 -1.409210 1.05
18.89 174.22 339.91 -0.785666 1.15
18.89 126.79 347.92 0.616902 1.75
18.89 186.91 347.61 -1.475050 1.15
18.89 61.32 348.86 -0.658745 2.65
18.89 241.82 352.99 1.225900 1.90
18.89 354.80 357.14 -0.058571 2.50
18.89 424.99 358.78 -3.040290 3.05
18.89 399.62 359.92 7.195670 2.80
18.89 9.86 364.41 1.170300 3.10
18.89 134.73 367.62 7.996040 2.10
18.89 102.37 371.95 -2.632610 2.35
18.89 183.50 371.75 -1.515160 1.65
18.89 164.06 388.10 0.514895 2.10
18.89 33.82 388.38 -1.783710 2.05
18.89 103.22 390.81 2.145210 2.45
18.89 396.37 391.15 0.581097 3.00
18.89 122.55 397.78 2.287710 3.30
18.89 363.40 398.43 1.568290 2.90
18.89 149.06 399.47 0.252026 2.35
18.89 111.15 403.63 1.547670 3.55
18.89 164.55 405.09 -0.433097 2.35
18.89 22.32 407.88 0.198308 2.55
18.89 378.36 411.15 3.051930 3.05
18.89 133.07 412.89 1.013990 2.65
18.89 116.99 415.88 1.095330 2.80
18.89 177.43 416.39 2.469590 2.40
18.89 192.65 416.37 -0.589977 2.25
18.89 160.49 417.77 1.645260 3.10
18.89 429.54 421.38 6.487570 3.25
18.89 304.24 422.34 -6.683260 2.75
18.89 214.76 424.72 1.770390 2.65
18.89 315.05 428.32 1.414530 2.85
18.89 332.00 429.10 2.034900 2.95
18.89 64.56 429.48 1.394150 2.70
18.89 242.73 430.84 -1.683070 2.65
18.89 97.48 433.25 -0.089256 2.95
18.89 142.99 434.87 0.909157 2.85
18.89 385.62 438.12 2.721380 3.20
18.89 292.06 439.75 13.038600 2.85
18.89 412.28 440.53 5.920800 5.30
18.89 229.28 442.33 -11.771500 3.95
18.89 266.98 442.37 15.123200 3.70
28.33 64.86 4.82 3.866960 2.75
28.33 179.72 6.16 -0.431811 2.25
28.33 124.34 9.89 4.183610 2.35
28.33 262.17 10.69 7.725940 2.50
28.33 305.84 20.39 21.651000 2.75
28.33 100.35 24.75 6.735150 2.85
28.33 157.23 25.01 2.810690 2.15
28.33 248.97 30.64 0.750770 2.40
28.33 145.71 36.49 1.522380 2.00
28.33 85.24 40.36 2.309440 2.25
28.33 11.46 42.08 3.395270 2.80
28.33 259.06 43.12 -2.878380 2.35
28.33 214.15 44.12 -2.196540 1.80
28.33 108.96 47.26 -1.183750 2.05
28.33 62.22 50.52 -0.466450 2.45
28.33 23.37 53.09 6.348870 2.60
28.33 243.26 53.14 2.029590 2.25
28.33 13.07 62.24 4.420190 2.65
28.33 229.87 63.48 -3.183470 2.05
28.33 123.68 66.09 -0.733781 1.60
28.33 317.85 73.23 9.192880 2.60
28.33 141.77 85.92 -3.187420 1.00
28.33 252.35 90.37 3.127860 2.00
28.33 84.51 90.91 2.795420 1.90
28.33 20.36 91.49 -1.442860 2.25
28.33 342.21 91.82 -3.512920 2.50
28.33 71.64 96.87 1.825320 2.50
28.33 222.68 109.34 -1.558800 1.25
28.33 129.71 110.66 0.065953 0.95
28.33 70.53 111.67 -1.372780 2.60
28.33 116.42 114.05 -3.289930 1.40
28.33 82.01 114.33 0.698892 1.95
28.33 41.93 116.65 -1.151690 2.45
28.33 434.81 119.25 3.572530 3.45
28.33 24.45 123.78 -6.032200 2.60
28.33 195.59 127.10 -1.550560 0.90
28.33 139.73 128.63 -3.839920 1.30
28.33 101.12 132.08 -0.701103 1.65
28.33 162.84 133.34 -1.727130 1.20
28.33 19.03 138.52 5.603890 2.50
28.33 224.81 142.14 -0.931197 1.35
28.33 266.63 142.61 1.755660 1.25
28.33 254.17 144.59 -8.106460 1.60
28.33 84.11 150.38 -0.067277 2.05
28.33 158.09 150.67 1.693230 1.45
28.33 208.81 151.80 2.039550 1.30
28.33 29.10 154.08 2.116200 2.40
28.33 351.93 156.76 1.036800 2.40
28.33 110.04 158.15 0.687280 1.90
28.33 243.07 158.32 1.244390 1.65
28.33 191.47 159.69 -2.399890 1.45
28.33 332.46 159.60 1.213120 2.15
28.33 217.56 160.24 1.459400 1.30
28.33 42.69 163.20 0.835000 2.45
28.33 129.25 163.67 -0.207861 1.85
28.33 78.10 164.68 -0.686879 2.75
28.33 260.80 166.71 1.764500 1.35
28.33 64.93 176.61 -1.802350 2.35
28.33 206.48 177.21 -3.400440 1.65
28.33 23.56 179.71 -5.564350 2.35
28.33 37.05 182.22 1.062140 2.50
28.33 246.50 183.21 -8.970900 1.80
28.33 218.03 183.88 0.466121 1.90
28.33 138.92 186.55 1.493930 1.80
28.33 210.27 196.58 1.384240 1.85
28.33 8.29 197.14 8.222900 2.70
28.33 226.53 197.24 4.373530 1.80
28.33 289.44 200.68 -6.114330 1.45
28.33 267.61 206.25 3.240280 1.40
28.33 104.81 209.02 -1.687270 2.15
28.33 58.33 209.58 3.956690 2.25
28.33 199.53 210.09 1.426090 1.90
28.33 122.12 216.35 3.415540 2.10
28.33 180.52 223.93 1.645050 1.95
28.33 95.98 227.89 -10.761100 2.20
28.33 335.58 230.77 2.623280 2.15
28.33 314.18 234.48 3.423030 1.85
28.33 110.98 235.06 -2.343620 2.20
28.33 259.83 235.67 2.669830 1.70
28.33 372.19 235.73 8.188470 2.35
28.33 8.02 238.42 7.088690 2.90
28.33 192.93 238.39 0.761487 1.95
28.33 208.89 242.35 -0.092764 2.00
28.33 65.99 243.39 1.540830 2.45
28.33 145.31 246.83 0.746994 1.50
28.33 327.86 252.67 -4.856340 1.90
28.33 289.26 255.96 0.486698 1.35
28.33 216.23 261.50 -1.864140 1.45
28.33 204.13 262.80 -0.678976 1.80
28.33 207.01 265.41 -1.626170 1.90
28.33 108.61 269.77 -0.229154 2.10
28.33 32.39 271.52 2.855910 2.85
28.33 188.92 272.97 -2.653370 1.80
28.33 75.02 274.61 0.361554 2.35
28.33 295.34 276.97 -2.401650 0.85
28.33 270.46 280.31 2.372180 1.15
28.33 156.03 280.54 -0.680631 1.35
28.33 236.79 280.74 1.680060 1.50
28.33 249.07 284.55 -2.265920 1.50
28.33 335.78 285.73 7.538470 1.75
28.33 64.38 286.21 0.576654 2.45
28.33 114.75 286.96 -0.433669 2.00
28.33 320.36 287.29 -5.214140 1.35
28.33 200.88 290.39 -0.182702 1.75
28.33 272.59 293.45 -1.358730 1.05
28.33 138.16 307.58 -4.723970 1.65
28.33 285.26 308.96 -0.933296 0.80
28.33 118.86 309.22 -1.373950 1.95
28.33 80.29 316.10 0.165114 2.50
28.33 383.38 322.48 -2.021650 2.40
28.33 347.08 322.62 -1.444780 2.00
28.33 64.95 324.59 -0.130871 2.70
28.33 109.59 328.38 -1.542750 1.85
28.33 273.14 328.50 -2.907980 0.70
28.33 21.15 330.59 0.714523 3.00
28.33 216.29 332.90 1.558740 1.75
28.33 49.55 335.25 0.155203 2.80
28.33 164.27 339.30 -2.473490 1.05
28.33 185.10 344.85 -1.959360 0.95
28.33 62.44 347.97 -1.407230 2.65
28.33 127.13 348.39 0.931470 1.90
28.33 242.04 350.03 1.279470 1.80
28.33 354.66 356.45 -0.295461 2.35
28.33 424.55 357.81 -4.639660 2.95
28.33 399.58 359.72 4.592210 2.65
28.33 9.77 364.28 0.700621 3.05
28.33 135.03 364.64 7.936010 2.05
28.33 102.78 372.18 -2.224700 2.25
28.33 183.44 372.63 -1.407720 1.60
28.33 163.39 387.94 1.495480 2.10
28.33 37.95 389.54 -1.577990 1.95
28.33 110.03 390.47 0.865191 2.55
28.33 121.32 391.75 0.627372 3.15
28.33 390.78 394.03 0.158025 2.90
28.33 365.68 396.94 1.423820 2.80
28.33 148.93 399.13 -0.814372 2.35
28.33 22.78 407.53 0.563819 2.45
28.33 162.43 409.10 -0.361546 2.40
28.33 378.36 409.74 3.307020 2.95
28.33 192.03 412.46 -0.218430 2.40
28.33 133.72 412.74 0.969071 2.65
28.33 117.26 413.96 0.732651 2.75
28.33 177.45 416.09 5.339980 2.35
28.33 429.30 419.51 5.798700 3.10
28.33 303.87 421.32 -4.972270 2.70
28.33 214.69 424.38 2.294950 2.65
28.33 330.62 428.36 1.960360 2.85
28.33 63.07 428.62 1.804200 2.75
28.33 314.82 428.96 2.146110 2.80
28.33 242.85 429.99 -0.359375 2.65
28.33 101.09 430.51 0.555070 2.90
28.33 386.66 436.98 3.022330 3.10
28.33 291.86 439.67 12.105700 2.80
28.33 141.69 440.24 0.962500 2.90
28.33 266.54 441.30 12.516600 3.65
37.78 65.09 2.55 4.197570 2.90
37.78 179.97 7.27 0.036799 2.25
37.78 123.11 8.39 6.752070 2.35
37.78 261.98 9.13 7.292970 2.55
37.78 312.20 17.01 21.420800 2.85
37.78 157.04 24.67 3.725200 2.20
37.78 251.00 28.05 -0.381607 2.45
37.78 96.30 31.19 7.407310 2.95
37.78 145.46 31.56 2.726920 2.10
37.78 11.76 40.23 2.358470 2.90
37.78 85.18 40.13 2.399000 2.40
37.78 258.18 40.38 -3.149560 2.40
37.78 213.64 43.63 -1.845280 1.65
37.78 108.82 47.36 -0.368178 2.05
37.78 62.78 49.73 -0.750146 2.55
37.78 242.76 52.43 0.919304 2.25
37.78 22.16 52.87 3.825120 2.70
37.78 13.48 61.87 3.080290 2.60
37.78 227.38 62.70 -3.833530 2.00
37.78 124.98 69.14 0.536171 1.50
37.78 317.28 74.19 9.953080 2.55
37.78 140.27 83.65 -3.313320 1.00
37.78 20.07 88.91 -1.194560 1.80
37.78 252.34 90.20 3.891890 2.00
37.78 342.10 91.04 -2.633760 2.60
37.78 84.18 91.65 2.543720 1.95
37.78 222.52 108.98 -1.291540 1.30
37.78 129.85 109.10 -0.912111 0.90
37.78 70.82 111.91 0.082161 2.55
37.78 113.31 112.05 -3.566380 1.40
37.78 23.49 114.52 -6.036680 2.45
37.78 41.75 116.24 -0.911977 2.40
37.78 82.63 118.08 0.893963 1.95
37.78 437.33 119.57 2.911760 3.50
37.78 195.62 124.31 -1.309520 0.95
37.78 140.40 128.89 -4.546140 1.25
37.78 101.92 130.91 0.442174 1.60
37.78 162.62 132.76 -2.183790 1.15
37.78 18.15 138.97 6.461680 2.55
37.78 253.45 141.75 -7.002080 1.70
37.78 225.55 141.94 -0.474431 1.45
37.78 266.40 142.36 1.884370 1.45
37.78 159.10 149.02 2.951010 1.30
37.78 208.67 150.62 2.964650 1.25
37.78 84.74 150.87 0.148323 2.10
37.78 351.76 151.94 1.041290 2.35
37.78 28.92 153.71 2.991370 2.55
37.78 240.78 154.13 2.494180 1.65
37.78 332.21 158.95 1.240550 2.20
37.78 110.63 159.33 0.884057 1.90
37.78 191.05 159.49 -2.481310 1.40
37.78 130.99 160.81 0.347312 1.70
37.78 216.91 161.70 2.028340 1.25
37.78 41.70 162.81 1.124580 2.50
37.78 77.62 164.96 -0.085083 2.70
37.78 258.88 165.20 4.039390 1.30
37.78 211.35 175.58 -2.831050 1.50
37.78 25.14 178.83 -4.018600 2.45
37.78 249.36 179.41 -7.615150 1.60
37.78 66.40 182.12 -2.441770 2.45
37.78 196.56 182.72 -5.657500 1.80
37.78 36.97 182.91 1.149990 2.55
37.78 139.24 186.40 1.584760 1.70
37.78 250.23 190.27 -5.008420 1.70
37.78 208.46 195.91 0.997825 1.85
37.78 224.57 196.66 4.439280 1.75
37.78 8.18 198.03 8.045390 2.80
37.78 289.38 200.72 -6.013660 1.45
37.78 267.42 206.42 5.005310 1.35
37.78 104.46 207.00 -1.913470 2.10
37.78 199.47 210.01 0.940538 1.95
37.78 60.25 210.94 2.498970 2.25
37.78 121.55 215.97 2.990560 2.05
37.78 180.25 223.63 1.669250 1.95
37.78 96.43 228.20 -9.399070 2.25
37.78 334.40 229.61 2.032180 2.30
37.78 313.59 235.11 4.030870 1.95
37.78 111.46 235.45 -1.662070 2.15
37.78 259.52 235.80 3.188430 1.65
37.78 368.32 236.00 5.783230 2.55
37.78 7.49 237.58 6.172600 2.95
37.78 193.20 238.80 0.512160 1.95
37.78 63.78 240.40 2.220540 2.45
37.78 209.30 240.54 -1.401180 2.00
37.78 145.07 246.12 0.438359 1.50
37.78 132.09 248.09 0.891111 1.60
37.78 327.88 252.34 -4.699500 2.15
37.78 288.43 254.75 -0.986729 1.40
37.78 202.54 259.78 0.017761 1.95
37.78 217.44 259.71 -1.410730 1.30
37.78 203.89 264.45 -0.579439 1.70
37.78 108.11 270.38 0.041105 2.15
37.78 188.96 271.93 -3.203680 1.80
37.78 295.14 276.32 -2.621990 1.15
37.78 156.38 278.03 0.565206 1.35
37.78 74.46 278.21 1.044920 2.30
37.78 270.26 279.94 1.524770 1.35
37.78 236.80 281.36 2.332700 1.50
37.78 248.46 284.00 -1.868480 1.60
37.78 336.24 284.73 7.821260 2.10
37.78 37.92 285.55 2.344910 2.85
37.78 65.62 286.18 1.200850 2.45
37.78 115.57 286.56 -0.042683 2.00
37.78 319.17 287.58 -4.621320 1.55
37.78 200.41 290.05 -0.172326 1.75
37.78 272.34 292.93 -0.103312 1.30
37.78 120.42 309.15 -1.969570 1.75
37.78 140.31 309.35 -4.614530 1.50
37.78 285.93 309.56 -0.019116 1.00
37.78 79.32 315.76 -0.211609 2.50
37.78 382.14 321.78 -2.310820 2.60
37.78 64.52 322.67 -0.406484 2.65
37.78 347.00 323.74 -0.835827 2.15
37.78 272.87 328.08 -3.138030 0.85
37.78 109.25 328.53 -2.493300 1.55
37.78 20.27 330.44 0.235323 3.05
37.78 216.90 333.19 2.200470 2.00
37.78 52.02 338.26 -0.769177 2.80
37.78 165.41 340.15 -1.500660 1.30
37.78 185.35 345.48 -1.172150 1.25
37.78 62.99 346.32 -2.322190 2.65
37.78 126.19 348.15 0.630064 1.70
37.78 239.90 351.71 1.217180 2.10
37.78 354.51 356.20 -1.379310 2.65
37.78 425.26 358.32 -5.045330 3.00
37.78 399.01 359.83 4.153850 2.60
37.78 10.04 363.87 -0.136701 3.05
37.78 134.37 363.76 7.316860 2.05
37.78 102.68 372.25 -1.466520 2.25
37.78 183.72 374.85 -3.875270 1.80
37.78 163.62 387.64 0.966132 2.10
37.78 34.02 388.13 -1.963290 2.00
37.78 396.53 393.35 0.158906 3.05
37.78 112.44 394.04 1.300940 2.60
37.78 367.21 396.15 1.347050 3.00
37.78 148.63 398.79 -2.766110 2.45
37.78 102.31 402.33 3.526930 3.60
37.78 162.80 406.11 -1.544960 2.55
37.78 22.26 407.53 0.306001 2.55
37.78 378.50 409.29 3.208850 3.10
37.78 114.74 410.76 0.911809 2.80
37.78 193.27 413.41 -0.828352 2.60
37.78 133.42 413.97 0.206701 2.80
37.78 175.36 414.85 6.937930 2.55
37.78 160.59 418.21 3.490540 3.05
37.78 429.52 418.92 5.252520 3.20
37.78 304.04 420.69 -2.055370 2.85
37.78 214.51 423.92 1.795040 2.75
37.78 330.97 426.97 2.267800 3.05
37.78 315.02 428.27 2.830240 2.95
37.78 64.59 429.40 1.898290 2.80
37.78 241.50 429.50 0.288310 2.65
37.78 102.71 431.14 0.909696 3.00
37.78 141.16 434.40 1.597710 2.95
37.78 387.52 436.46 2.874170 3.25
37.78 40.80 438.51 2.007740 3.60
37.78 290.36 439.46 12.836800 2.90
37.78 327.78 440.39 2.894680 3.70
37.78 228.47 442.04 3.721660 3.35
47.22 63.16 3.07 5.579570 3.15
47.22 261.29 5.53 6.086430 2.80
47.22 101.99 5.51 13.468600 3.30
47.22 179.31 8.09 0.201810 2.65
47.22 123.75 8.41 7.738240 2.75
47.22 308.93 17.77 21.436300 3.10
47.22 156.84 24.94 4.448860 2.45
47.22 250.59 28.57 -1.855650 2.80
47.22 144.78 30.59 3.512640 2.40
47.22 12.54 40.07 2.451690 3.15
47.22 257.61 40.36 -3.634030 2.65
47.22 82.98 41.03 3.655420 2.75
47.22 214.03 43.72 -2.403030 1.90
47.22 109.01 47.18 0.735717 2.35
47.22 62.48 47.71 1.134260 2.85
47.22 22.66 50.48 2.455780 3.05
47.22 242.52 55.17 -0.122771 2.55
47.22 12.64 61.52 2.071500 2.80
47.22 228.37 64.37 -5.019500 2.25
47.22 121.84 69.25 2.345280 1.70
47.22 316.74 74.75 10.439300 2.80
