# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684539207
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 5.000000
# Matrix output


0.002089 0.000142 0.002699 0.004170 0.011114 0.000017 0.005137 0.010677 0.025476 0.001388 0.018890 0.002521 0.008926 0.010556 0.001410 0.000245 0.000159 0.000182 0.000003 0.000835 0.000043 0.000320 0.000262 0.000286 0.001106 0.001601 0.002224 0.000168 0.000159 0.000558 0.000037 0.001409 0.000196 0.000065 0.000096 0.000169 -0.000000 0.000020 0.000037 0.000253 0.000025 0.000030 0.000015 0.000093 0.000198 0.000005 0.000018 0.000003 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000040 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.012456 0.000651 0.014018 0.018548 0.052200 0.000017 0.006387 0.030091 0.022388 0.005088 0.029684 0.009077 0.024227 0.031819 0.004493 0.001043 0.000574 0.000322 0.000012 0.001391 0.000130 0.000492 0.000524 0.000367 0.002298 0.001795 0.003398 0.000590 0.000319 0.000825 0.000056 0.002505 0.000327 0.000022 0.000248 0.000303 0.000128 0.000020 0.000223 0.000380 0.000005 0.000030 0.000015 -0.000000 -0.000000 0.000005 0.000018 0.000003 0.000056 -0.000000 -0.000000 0.000027 -0.000000 -0.000000 -0.000000 0.000089 -0.000000 -0.000000 0.000043 0.000140 -0.000000 0.000035 -0.000000 -0.000000 -0.000000 0.000066 -0.000000 -0.000000 -0.000000 -0.000000 
0.035046 0.003194 0.032984 0.044860 0.080983 0.000358 0.004753 0.051731 0.027020 0.013644 0.030678 0.023574 0.036710 0.067257 0.012955 0.006440 0.002422 0.000503 0.000046 0.005599 0.001083 0.000801 0.005941 0.003386 0.007829 0.003300 0.007105 0.003117 0.002869 0.002547 0.000270 0.007045 0.001145 0.000625 0.000764 0.001348 0.000513 0.000328 0.000558 0.001901 0.000074 0.000060 0.000108 0.000279 0.000346 0.000055 0.000123 0.000021 0.000334 0.000081 0.000396 0.000054 0.000008 0.000079 0.000050 0.000134 0.000007 0.000507 0.000173 0.000281 0.000103 -0.000000 -0.000000 0.000152 -0.000000 0.000198 -0.000000 0.000007 0.000005 0.000067 
0.003404 0.170380 0.059972 0.239826 0.002185 0.043213 0.000017 0.000742 0.000772 0.044631 0.000284 0.008572 0.000738 0.001206 0.000722 0.071394 0.003984 0.000002 0.001508 0.000835 0.028561 -0.000000 0.019048 0.001387 0.001021 -0.000000 -0.000000 0.010109 0.018571 -0.000000 0.000042 -0.000000 0.000033 0.000065 0.000019 -0.000000 0.004230 0.000553 0.000112 0.000253 -0.000000 0.000419 -0.000000 0.001765 0.000198 -0.000000 0.000018 0.000010 -0.000000 0.000081 -0.000000 -0.000000 0.000065 -0.000000 0.000100 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000257 0.000313 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
0.230466 0.013142 0.187112 0.213226 0.183768 0.001179 0.005253 0.104090 0.035512 0.059142 0.034229 0.081816 0.069595 0.154117 0.034536 0.025883 0.007633 0.000783 0.000170 0.016485 0.002687 0.001172 0.015553 0.008975 0.020340 0.003494 0.010195 0.010024 0.007971 0.003639 0.000730 0.013151 0.002290 0.001768 0.001586 0.001651 0.001858 0.000860 0.001675 0.005195 0.000164 0.000598 0.000300 0.001486 0.001137 0.000102 0.000456 0.000069 0.000834 0.000269 0.001484 0.000326 0.000034 0.000277 0.000151 0.000178 0.000001 0.000203 0.000173 0.000562 0.000309 0.000070 0.000179 0.000305 -0.000000 0.000066 0.000043 -0.000000 0.000010 0.000067 
0.181804 0.010864 0.164622 0.203881 0.237631 0.001110 0.007488 0.130469 0.054040 0.053650 0.048574 0.081942 0.085500 0.175078 0.034109 0.019811 0.007888 0.000916 0.000159 0.016102 0.002904 0.001326 0.014679 0.007955 0.021361 0.005192 0.013284 0.010530 0.005181 0.004075 0.000600 0.012994 0.002649 0.001272 0.001567 0.002089 0.001923 0.000655 0.001154 0.005068 0.000179 0.000449 0.000185 0.001858 0.000840 0.000055 0.000404 0.000028 0.000667 0.000323 0.000990 0.000271 0.000018 0.000237 0.000251 0.000312 0.000005 0.000304 0.000260 0.000281 0.000309 0.000070 0.000090 0.000381 0.000047 0.000066 0.000014 0.000013 0.000010 0.000101 
0.000619 0.004496 0.007796 0.013947 0.001282 0.000218 0.000033 0.001770 0.000772 0.003931 0.000852 0.002584 0.001745 0.003619 0.000820 0.003312 0.000861 0.000024 0.000058 0.000904 0.000910 0.000037 0.003495 0.001509 0.002128 0.000146 0.000618 0.002190 0.002311 0.000388 0.000158 0.001252 0.000491 0.000345 0.000191 0.000303 0.001025 0.000451 0.000893 0.001774 0.000050 0.000359 0.000062 0.001022 0.000692 0.000032 0.000228 0.000021 0.000611 0.000458 0.000990 0.000081 0.000028 0.000119 0.000502 0.000401 0.000003 0.000304 0.000390 0.000562 0.000103 0.000278 0.000090 0.000229 0.000094 0.000331 0.000101 0.000039 0.000010 0.000168 
0.027309 0.003479 0.039656 0.059381 0.190560 0.000341 0.042060 0.163586 0.231598 0.022663 0.232929 0.041601 0.147645 0.205087 0.029452 0.009078 0.004096 0.002489 0.000046 0.012242 0.000823 0.003783 0.008038 0.006242 0.017701 0.015528 0.033179 0.005728 0.003188 0.009509 0.000549 0.031468 0.004317 0.001660 0.001949 0.003437 0.000833 0.000389 0.001265 0.005448 0.000303 0.000389 0.000316 0.000743 0.000692 0.000171 0.000421 0.000041 0.000778 0.000108 0.001583 0.000380 0.000008 0.000633 0.000100 0.000579 0.000008 0.000709 0.000260 0.000562 0.000103 0.000035 0.000090 0.000686 0.000094 0.000331 0.000029 0.000013 0.000005 0.000034 
0.037521 0.004964 0.060721 0.094320 0.231646 0.000533 0.020413 0.180601 0.137415 0.034167 0.134644 0.062150 0.145095 0.233739 0.036930 0.015027 0.006422 0.002009 0.000132 0.017806 0.001864 0.003064 0.013019 0.009342 0.024595 0.012859 0.029842 0.011793 0.006695 0.008903 0.000865 0.036478 0.005495 0.002329 0.002733 0.004550 0.001794 0.000635 0.001749 0.007602 0.000422 0.000928 0.000462 0.002044 0.001581 0.000212 0.000649 0.000076 0.001334 0.000592 0.002771 0.000841 0.000023 0.000910 0.000602 0.000891 0.000008 0.001621 0.000952 0.002107 0.000669 0.000035 0.000090 0.000991 -0.000000 0.000397 0.000086 0.000046 0.000021 0.000101 
0.012688 0.001953 0.024513 0.037814 0.114469 0.000341 0.052133 0.114824 0.272514 0.014684 0.245995 0.027671 0.113620 0.146728 0.022007 0.005520 0.002869 0.001996 0.000053 0.009460 0.000953 0.003431 0.007339 0.005099 0.012680 0.016014 0.030831 0.004465 0.002630 0.007811 0.000474 0.024266 0.003860 0.001553 0.001701 0.002494 0.000961 0.000451 0.001265 0.003928 0.000303 0.000209 0.000316 0.000743 0.000642 0.000134 0.000456 0.000021 0.001223 0.000242 0.000891 0.000489 0.000005 0.000752 0.000452 0.000445 0.000009 0.000507 0.000476 0.001264 0.000206 0.000174 0.000090 0.000610 0.000047 0.000198 0.000057 0.000039 0.000010 -0.000000 
