# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684941001
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 10.000000
# Matrix output


0.002575 0.000293 0.000085 0.001889 0.000042 0.042514 0.022480 0.000169 0.004849 0.052961 0.002191 0.000093 0.000861 0.004278 0.002675 0.003859 0.000438 0.004303 0.017182 0.004705 0.000475 0.003639 0.001004 0.003989 0.007068 0.000594 0.000638 0.002751 0.003699 0.001479 0.009577 0.001453 0.001240 0.002406 0.000461 0.006924 0.000223 0.003392 0.001503 0.000903 0.003258 0.003012 0.005295 0.000035 0.004946 0.001354 0.001481 0.000080 0.000013 0.001027 0.000029 0.000622 0.000038 0.001064 0.002312 0.001049 0.000234 0.000635 0.000239 0.000045 0.000872 0.000516 0.000002 0.000004 0.000287 0.000326 0.000248 0.001289 
0.728729 0.076392 0.002922 0.119282 0.003555 0.029380 0.044389 0.016517 0.170439 0.165337 0.000694 0.002141 0.030888 0.024430 0.006188 0.042059 0.008943 0.041804 0.016523 0.043898 0.007051 0.016037 0.012019 0.009558 0.003980 0.005484 0.003487 0.005668 0.011321 0.007542 0.010318 0.003406 0.005680 0.002438 0.002201 0.003491 0.000575 0.001733 0.006122 0.000477 0.004940 0.005184 0.002721 0.000110 0.003617 0.001016 0.002961 0.000037 0.000033 0.001081 0.000029 0.000715 0.000172 0.001644 0.001300 0.000979 0.000327 0.000529 0.000477 0.000106 0.000436 0.000464 0.000004 0.000004 0.000096 0.000195 0.000106 0.000752 
0.414578 0.008385 0.008143 0.183792 0.008463 0.004529 0.006239 0.034214 0.072952 0.032862 0.000180 0.001298 0.041594 0.006773 0.001729 0.023111 0.008039 0.071928 0.005932 0.019803 0.009903 0.006253 0.011130 0.004350 0.001235 0.004753 0.003766 0.002730 0.005829 0.006654 0.005993 0.001953 0.007116 0.000966 0.002148 0.002485 0.000470 0.000922 0.005454 0.000487 0.003101 0.003853 0.002500 0.000098 0.003248 0.000781 0.003154 0.000041 0.000038 0.000594 0.000103 0.000870 0.000162 0.002998 0.001300 0.001959 0.000351 0.001005 0.000716 0.000114 0.000600 0.000052 0.000008 0.000005 0.000175 0.000195 0.000248 0.000859 
0.014163 0.001303 0.000188 0.005666 0.000296 0.123919 0.074300 0.001348 0.016429 0.130128 0.001366 0.000306 0.003938 0.010956 0.004621 0.010363 0.001602 0.007992 0.023905 0.013392 0.001030 0.008329 0.003241 0.008228 0.007137 0.001280 0.001315 0.004564 0.007360 0.002810 0.014829 0.002422 0.002873 0.003451 0.001146 0.007870 0.000481 0.003540 0.005733 0.001146 0.005045 0.007426 0.006545 0.000127 0.007087 0.002110 0.002832 0.000096 0.000025 0.001459 0.000147 0.001834 0.000229 0.002224 0.003757 0.002868 0.000491 0.000635 0.000835 0.000129 0.000600 0.000464 0.000010 0.000005 0.000287 0.000586 0.000637 0.001826 
0.164801 0.005344 0.014561 0.133034 0.014261 0.004868 0.006573 0.060337 0.084242 0.034622 0.000246 0.001643 0.065591 0.007533 0.001810 0.028097 0.012353 0.119265 0.006328 0.023009 0.016083 0.008544 0.017097 0.004599 0.002162 0.008591 0.006417 0.003709 0.007435 0.012717 0.007105 0.002694 0.011359 0.001361 0.003241 0.002604 0.000512 0.001438 0.007792 0.000568 0.005203 0.006935 0.002427 0.000191 0.003986 0.001276 0.005214 0.000059 0.000054 0.000918 0.000132 0.001710 0.000229 0.002804 0.001300 0.002309 0.000655 0.001375 0.000835 0.000189 0.000545 0.000258 0.000004 0.000005 0.000175 0.000456 0.000743 0.001181 
0.005794 0.000337 0.000043 0.002007 0.000169 0.005548 0.008859 0.000843 0.005428 0.025233 0.000136 0.000092 0.002215 0.002495 0.001054 0.002471 0.000493 0.001844 0.003911 0.003878 0.000634 0.002264 0.001090 0.001551 0.000789 0.000640 0.000518 0.001375 0.002018 0.000296 0.003522 0.000817 0.000653 0.000412 0.000369 0.001539 0.000118 0.000701 0.001224 0.000274 0.001839 0.002102 0.001838 0.000023 0.001403 0.000729 0.001738 0.000025 0.000006 0.000297 0.000029 0.000528 0.000095 0.001160 0.000433 0.000840 0.000304 0.000423 0.000358 0.000053 0.000164 0.000052 0.000005 0.000002 0.000048 0.000163 0.000283 0.000322 
0.159007 0.003965 0.041341 0.114442 0.192031 0.002887 0.004144 1.061970 0.087499 0.016431 0.000044 0.002235 0.447201 0.005323 0.001000 0.033734 0.025570 0.576036 0.002505 0.020423 0.069007 0.005202 0.030407 0.002355 0.000377 0.018919 0.010721 0.001876 0.004782 0.028392 0.002533 0.001302 0.017105 0.000538 0.003703 0.000710 0.000328 0.000332 0.005899 0.000193 0.002049 0.003503 0.000735 0.000162 0.001329 0.000286 0.002961 0.000012 0.000027 0.000378 0.000132 0.000497 0.000153 0.001257 0.000289 0.000700 0.000210 0.000529 0.000716 0.000061 0.000164 0.000052 0.000002 0.000002 0.000032 0.000065 0.000106 0.000107 
0.150638 0.006311 0.003256 0.084459 0.004739 0.010190 0.012907 0.020393 0.177459 0.061029 0.000408 0.002899 0.044917 0.014306 0.003657 0.047652 0.012833 0.082379 0.011777 0.041416 0.013706 0.015363 0.020912 0.009863 0.003637 0.009917 0.006855 0.007794 0.014571 0.015970 0.014705 0.004511 0.013579 0.002944 0.004875 0.006213 0.000962 0.003171 0.013803 0.001349 0.008776 0.012259 0.006912 0.000323 0.009597 0.002709 0.007853 0.000129 0.000082 0.002269 0.000411 0.002300 0.000535 0.006092 0.002023 0.004617 0.001216 0.002539 0.001790 0.000356 0.001363 0.000722 0.000018 0.000014 0.000542 0.000912 0.001026 0.004081 
0.014163 0.000836 0.000256 0.005371 0.000465 0.046024 0.033768 0.001348 0.014257 0.113550 0.007202 0.000362 0.006030 0.013380 0.007854 0.011013 0.002027 0.009221 0.057214 0.017735 0.002060 0.012533 0.003729 0.016124 0.026076 0.001782 0.001853 0.009503 0.015281 0.003993 0.038740 0.005631 0.003525 0.009861 0.001937 0.028582 0.001028 0.013421 0.008126 0.003723 0.015660 0.016953 0.021767 0.000127 0.019120 0.007058 0.009141 0.000438 0.000088 0.004781 0.000264 0.003419 0.000286 0.006769 0.010692 0.006296 0.001099 0.003068 0.002148 0.000507 0.004088 0.001806 0.000039 0.000009 0.001084 0.001564 0.001450 0.006659 
0.059225 0.004725 0.000735 0.020421 0.000846 0.265387 0.294484 0.003539 0.062965 1.276923 0.011264 0.001259 0.010952 0.083272 0.059628 0.036682 0.004917 0.019673 0.336207 0.067837 0.003724 0.053179 0.008663 0.058677 0.052392 0.003427 0.003348 0.029009 0.038670 0.004880 0.117455 0.013517 0.005876 0.025200 0.003545 0.050832 0.001690 0.019394 0.014248 0.005712 0.021231 0.020316 0.026179 0.000167 0.023844 0.006173 0.007338 0.000378 0.000059 0.004700 0.000147 0.003077 0.000344 0.004448 0.011414 0.003988 0.000655 0.001640 0.001790 0.000136 0.003107 0.002218 0.000018 0.000009 0.000622 0.001173 0.000672 0.004081 
0.025750 0.000858 0.003085 0.018415 0.014938 0.001642 0.002810 0.107866 0.021929 0.013057 0.000083 0.000670 0.240706 0.002876 0.000829 0.013008 0.008053 0.434025 0.002856 0.009721 0.045477 0.003288 0.013597 0.002244 0.000926 0.011105 0.006058 0.001605 0.004297 0.019076 0.003398 0.001256 0.012796 0.000760 0.002609 0.001065 0.000296 0.000701 0.005399 0.000365 0.003048 0.003783 0.001544 0.000115 0.001772 0.000651 0.003090 0.000023 0.000040 0.000918 0.000147 0.001057 0.000201 0.002321 0.000867 0.002169 0.000304 0.001111 0.001552 0.000068 0.000600 0.000103 0.000004 0.000003 0.000096 0.000065 0.000354 0.000859 
0.004506 0.000076 0.000034 0.001476 0.000042 0.006454 0.005477 0.000169 0.003257 0.021859 0.002850 0.000078 0.001723 0.002424 0.001450 0.002992 0.000438 0.002459 0.010942 0.004240 0.000475 0.003261 0.000861 0.004571 0.021067 0.000594 0.000518 0.002897 0.004484 0.000739 0.015261 0.001892 0.001371 0.004717 0.000619 0.020120 0.000328 0.011836 0.002783 0.002384 0.006359 0.006865 0.014413 0.000081 0.009818 0.003386 0.003734 0.000256 0.000034 0.003080 0.000147 0.001803 0.000134 0.004158 0.009681 0.003078 0.000421 0.001587 0.001194 0.000167 0.003052 0.001702 0.000015 0.000005 0.000765 0.001205 0.000566 0.003866 
0.035406 0.001977 0.001487 0.020953 0.002581 0.006340 0.009097 0.010787 0.059708 0.040637 0.000364 0.002513 0.034949 0.011740 0.002909 0.053809 0.015846 0.061477 0.008261 0.040175 0.012756 0.012560 0.026219 0.009696 0.003019 0.012247 0.009506 0.007002 0.015618 0.019667 0.015446 0.005298 0.017823 0.002754 0.005099 0.005799 0.001234 0.002544 0.015194 0.001370 0.009774 0.014641 0.008457 0.000381 0.011073 0.002735 0.009591 0.000139 0.000091 0.002647 0.000382 0.003450 0.000697 0.008993 0.003323 0.005387 0.001707 0.002856 0.002864 0.000432 0.002071 0.000567 0.000019 0.000019 0.000558 0.000977 0.000990 0.004726 
0.056007 0.002857 0.004033 0.041610 0.008886 0.007529 0.008811 0.046854 0.076354 0.036530 0.000356 0.002391 0.198496 0.012072 0.003108 0.054242 0.038115 0.349187 0.009316 0.046069 0.059738 0.014312 0.063281 0.009142 0.003191 0.037199 0.022817 0.006919 0.016327 0.055009 0.013469 0.005177 0.048376 0.002564 0.009645 0.006213 0.001335 0.002692 0.022930 0.001360 0.012612 0.014711 0.008310 0.000606 0.009670 0.003438 0.012874 0.000117 0.000147 0.002161 0.000543 0.004538 0.000888 0.012764 0.003757 0.006856 0.001754 0.003597 0.004893 0.000568 0.001744 0.000722 0.000029 0.000018 0.000637 0.000749 0.001132 0.003222 
0.003863 0.000293 0.000504 0.004309 0.001354 0.000849 0.001762 0.008427 0.007961 0.006162 0.000048 0.000260 0.059192 0.001759 0.000378 0.005767 0.003944 0.123568 0.001450 0.005894 0.025353 0.001779 0.006798 0.001828 0.001029 0.009277 0.004583 0.001271 0.002765 0.015970 0.003275 0.000908 0.008422 0.000570 0.001673 0.000710 0.000233 0.000627 0.003785 0.000284 0.001944 0.003012 0.001985 0.000121 0.002879 0.000729 0.002704 0.000016 0.000029 0.000594 0.000249 0.001523 0.000172 0.002998 0.001156 0.001749 0.000374 0.001111 0.000955 0.000114 0.000327 0.000155 0.000006 0.000004 0.000159 0.000326 0.000389 0.001074 
0.018025 0.001456 0.000402 0.008971 0.000465 0.034645 0.034197 0.002360 0.028515 0.165484 0.003974 0.000664 0.008737 0.026236 0.015835 0.023544 0.004081 0.020902 0.149582 0.034642 0.003486 0.028463 0.007860 0.041722 0.035786 0.005575 0.004823 0.024799 0.037064 0.009168 0.102873 0.014667 0.010250 0.022129 0.004177 0.053258 0.002404 0.020759 0.020092 0.007701 0.032424 0.034116 0.039636 0.000329 0.039937 0.013934 0.019054 0.000644 0.000143 0.010103 0.000572 0.007273 0.000716 0.015375 0.022395 0.013502 0.002923 0.006242 0.004655 0.000878 0.008284 0.003198 0.000065 0.000038 0.001881 0.004040 0.002335 0.011921 
0.039913 0.002781 0.000735 0.018592 0.001269 0.056836 0.067156 0.006236 0.054859 0.350919 0.005085 0.001385 0.014275 0.071746 0.047306 0.047609 0.006889 0.029509 0.225735 0.085262 0.006180 0.078757 0.015576 0.127632 0.049647 0.008363 0.007234 0.064436 0.088213 0.012421 0.228793 0.033860 0.016060 0.036961 0.008301 0.071780 0.004516 0.026105 0.035564 0.011292 0.059225 0.055483 0.056696 0.000589 0.057654 0.016590 0.028259 0.000910 0.000228 0.012399 0.000616 0.009698 0.000993 0.018082 0.024274 0.017000 0.002432 0.006823 0.003581 0.000909 0.008884 0.003198 0.000072 0.000031 0.002454 0.003812 0.003183 0.014929 
