# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684941001
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 10.000000
# Matrix output


0.001120 0.001020 0.017218 0.012621 0.001023 0.016232 0.031853 0.003328 0.009984 0.006030 0.037219 0.002584 0.001986 0.006338 0.001409 0.002852 0.003188 0.000017 0.001143 0.003453 0.002410 0.001776 0.002819 0.004629 0.001184 0.002258 0.001937 0.002044 0.002785 0.000485 0.006871 0.000215 0.000404 0.001431 0.000724 0.001086 0.000483 0.003172 0.000487 0.000196 0.000539 0.000142 0.000354 0.000062 0.000242 0.000609 0.000008 0.001175 0.000141 0.000393 0.000213 0.000154 0.000154 -0.000000 0.000011 0.000134 0.000423 0.000154 0.000069 -0.000000 -0.000000 0.000580 0.000051 0.000095 0.000121 0.000327 0.000039 0.000009 0.000118 -0.000000 0.000068 0.000061 
0.001379 0.001468 0.011125 0.002483 0.001706 0.003268 0.002811 0.003328 0.006746 0.001675 0.013599 0.002471 0.000943 0.001424 0.000881 0.000578 0.000756 0.000009 0.002058 0.001046 0.002306 0.000254 0.001057 0.001781 0.000956 0.001992 0.000842 0.000426 0.000629 0.000173 0.003748 0.000574 0.000455 0.000455 0.001026 0.000362 0.000483 0.002196 0.000081 0.000490 0.000899 0.000118 0.000129 0.000018 0.000242 0.000183 0.000011 0.001958 0.000081 0.000224 0.000248 0.000051 0.000540 0.000200 0.000011 0.000053 0.000423 0.000308 0.000052 -0.000000 0.000127 0.000773 -0.000000 -0.000000 0.000121 -0.000000 0.000078 -0.000000 -0.000000 0.000284 -0.000000 -0.000000 
0.002327 0.002220 0.026224 0.019862 0.003525 0.029196 0.040285 0.007822 0.016460 0.009087 0.067280 0.006740 0.003575 0.011252 0.003066 0.004115 0.004863 0.000038 0.004573 0.006593 0.005449 0.003636 0.004228 0.009377 0.001776 0.005712 0.002442 0.002044 0.005210 0.000935 0.015304 0.001721 0.001011 0.002797 0.002172 0.002126 0.002174 0.008784 0.000460 0.000930 0.002338 0.000520 0.000611 0.000105 0.000459 0.000852 0.000028 0.002937 0.000322 0.000673 0.000426 0.000412 0.000848 0.000600 0.000043 0.000134 0.001058 0.000461 0.000087 0.000264 0.000127 0.001547 0.000068 0.000095 0.000303 0.000655 0.000157 0.000017 0.000118 0.000379 0.000203 0.000182 
0.179949 0.016202 0.406867 0.005483 0.320335 0.007190 0.002342 0.062573 0.046952 0.001466 0.025767 0.144906 0.003550 0.002350 0.016491 0.000541 0.000702 0.000063 0.194126 0.001046 0.032697 0.000169 0.000176 0.012820 0.007649 0.032146 0.028888 0.000426 0.001168 0.000935 0.001874 0.017711 0.006772 0.000650 0.001871 0.001131 0.018118 0.002440 0.000054 0.002790 0.014026 0.000095 0.001093 0.000221 0.000532 0.000183 0.000062 0.001175 0.000040 -0.000000 0.001597 0.002213 0.001928 0.000100 -0.000000 -0.000000 0.000212 -0.000000 0.000026 0.001387 -0.000000 0.001547 0.000034 -0.000000 0.000121 -0.000000 0.000039 0.000069 0.000237 0.000568 0.000271 0.000364 
0.015297 0.017813 0.180653 0.073603 0.011144 0.087371 0.094623 0.043518 0.088102 0.024706 0.221880 0.037069 0.014101 0.029268 0.012826 0.009855 0.011616 0.000134 0.021493 0.018209 0.022741 0.007525 0.011628 0.027895 0.010564 0.021785 0.010359 0.007325 0.014822 0.002789 0.030919 0.005449 0.005609 0.007025 0.007181 0.005745 0.006160 0.026596 0.001815 0.002545 0.007912 0.001182 0.001800 0.000277 0.001740 0.002374 0.000094 0.009203 0.000605 0.000842 0.001029 0.001338 0.003084 0.003000 0.000086 0.000347 0.002327 0.001999 0.000234 0.000792 0.000255 0.003674 0.000136 0.000475 0.001452 0.000327 0.000470 0.000017 0.000296 0.001231 0.001015 0.000424 
0.016633 0.023291 0.223830 0.157706 0.013760 0.157093 0.154114 0.055084 0.139236 0.043173 0.398310 0.041225 0.021350 0.051843 0.016596 0.017399 0.018532 0.000181 0.021265 0.021558 0.025675 0.010484 0.013390 0.036323 0.012066 0.022050 0.010191 0.009625 0.018864 0.003153 0.045598 0.005521 0.004498 0.008586 0.007603 0.006740 0.007730 0.019764 0.001842 0.002496 0.005395 0.001159 0.001221 0.000246 0.001184 0.002739 0.000070 0.008028 0.000544 0.000842 0.000674 0.000566 0.002005 0.002100 0.000118 0.000214 0.001763 0.001384 0.000173 0.000462 0.000127 0.002514 0.000187 0.000095 0.000303 -0.000000 0.000157 0.000061 0.000266 0.000758 0.000271 0.000242 
0.168573 0.031240 0.441037 0.017586 0.054470 0.026908 0.021548 0.067732 0.078118 0.007496 0.101993 0.083798 0.008540 0.011821 0.016808 0.003971 0.004106 0.000140 0.064709 0.007430 0.036155 0.003297 0.005814 0.033236 0.013660 0.037592 0.025014 0.003492 0.008444 0.003620 0.023424 0.009321 0.009299 0.004618 0.008991 0.005202 0.015823 0.020984 0.001029 0.004895 0.016363 0.000922 0.003504 0.000646 0.001885 0.002678 0.000137 0.009398 0.000564 0.001010 0.001916 0.002264 0.003624 0.002600 0.000065 0.000401 0.002257 0.003383 0.000234 0.001915 0.000127 0.005994 0.000255 0.000380 0.001210 0.000982 0.000235 0.000078 0.000474 0.002462 0.000879 0.001394 
0.006248 0.006839 0.090327 0.108465 0.008415 0.152190 0.246394 0.030871 0.075959 0.046146 0.332820 0.023926 0.016484 0.056614 0.011064 0.021731 0.023989 0.000157 0.015548 0.034011 0.019702 0.016318 0.025723 0.031693 0.011156 0.020722 0.009096 0.016014 0.023895 0.003343 0.060590 0.004804 0.004700 0.010993 0.008267 0.007193 0.006402 0.022936 0.002708 0.002888 0.007552 0.001821 0.001896 0.000308 0.002030 0.003835 0.000058 0.013706 0.000967 0.001628 0.000994 0.001338 0.003007 0.004700 0.000086 0.000614 0.003315 0.003229 0.000208 0.000594 0.000382 0.007541 0.000306 0.000475 0.001271 0.001964 0.000705 0.000009 0.000326 0.001042 0.000541 0.000788 
0.000733 0.000537 0.013509 0.008586 0.000682 0.019391 0.162077 0.003162 0.007016 0.007789 0.053681 0.002022 0.001887 0.011679 0.001163 0.005667 0.005997 0.000021 0.000915 0.009837 0.001991 0.006849 0.008281 0.004273 0.000865 0.003852 0.000758 0.004089 0.004761 0.000502 0.011556 0.000287 0.000657 0.002082 0.001690 0.000950 0.000845 0.003416 0.000894 0.000196 0.000719 0.000355 0.000289 0.000031 0.000266 0.000670 0.000009 0.002350 0.000161 0.000730 0.000106 0.000257 0.000308 0.001000 0.000054 0.000080 0.000494 0.000615 0.000087 0.000066 -0.000000 0.001354 0.000136 0.000095 0.000121 -0.000000 0.000078 -0.000000 0.000030 0.000095 0.000068 0.000121 
0.005343 0.004941 0.065427 0.091345 0.006937 0.153607 0.403318 0.022716 0.062467 0.050375 0.330314 0.018647 0.014523 0.062667 0.008950 0.027579 0.030743 0.000113 0.015548 0.041546 0.016139 0.022490 0.031184 0.028963 0.008515 0.015674 0.008927 0.013629 0.026141 0.002910 0.057154 0.002438 0.003184 0.011578 0.009172 0.006785 0.006160 0.024888 0.002546 0.001517 0.005395 0.001537 0.001414 0.000258 0.001498 0.004443 0.000047 0.009203 0.000988 0.001403 0.000568 0.000618 0.001542 0.003500 0.000140 0.000614 0.002821 0.002768 0.000234 0.000396 -0.000000 0.003481 0.000289 0.000380 0.001331 0.000982 0.000627 0.000017 0.000118 0.000568 0.000271 0.000545 
0.003490 0.004297 0.057745 0.079086 0.004207 0.146199 0.655334 0.017224 0.050459 0.050082 0.309916 0.013367 0.011420 0.064447 0.006343 0.030720 0.032634 0.000105 0.007317 0.044371 0.010060 0.023167 0.033475 0.021722 0.006511 0.012885 0.004211 0.017377 0.023805 0.002391 0.057154 0.001434 0.002678 0.009757 0.006276 0.006243 0.002536 0.014152 0.002140 0.001517 0.004495 0.001206 0.000964 0.000172 0.000967 0.002313 0.000032 0.007245 0.000726 0.001684 0.000390 0.000669 0.001774 0.002200 0.000065 0.000427 0.001340 0.002922 0.000165 0.000330 0.000382 0.003674 0.000221 0.000380 0.000726 0.000982 0.000353 -0.000000 0.000178 0.000663 0.000203 0.000061 
0.000129 0.000143 0.005033 0.004862 0.000341 0.009042 0.096497 0.001581 0.004587 0.004146 0.025767 0.001236 0.001490 0.007121 0.000740 0.003429 0.003620 0.000015 0.000915 0.005965 0.001886 0.002875 0.005286 0.002849 0.000911 0.001860 0.000253 0.002385 0.003054 0.000346 0.009057 0.000502 0.000505 0.001106 0.001026 0.000407 0.000362 0.002440 0.000379 0.000245 0.000539 0.000284 0.000064 0.000025 0.000193 0.000548 0.000006 0.001762 0.000181 0.000393 0.000035 0.000103 0.000231 0.000100 0.000011 0.000053 0.000141 0.000308 0.000017 0.000264 0.000255 0.000773 0.000051 0.000190 0.000303 0.000327 -0.000000 0.000017 -0.000000 0.000095 -0.000000 0.000061 
0.001422 0.001235 0.017483 0.020276 0.002274 0.041071 0.378960 0.006906 0.017000 0.017839 0.103782 0.007975 0.004344 0.026918 0.003242 0.011371 0.015128 0.000036 0.003887 0.020511 0.005869 0.012429 0.016914 0.010208 0.002914 0.005579 0.002527 0.008859 0.011319 0.001039 0.027796 0.001291 0.001769 0.006505 0.003922 0.003981 0.002053 0.010492 0.001571 0.000881 0.003417 0.000898 0.000707 0.000111 0.000846 0.001583 0.000028 0.005678 0.000363 0.001122 0.000319 0.000309 0.000540 0.002000 0.000086 0.000454 0.001340 0.001692 0.000156 0.000066 0.000255 0.003094 0.000187 0.000475 0.000787 0.000327 0.000392 0.000026 0.000118 0.000474 0.000338 0.000303 
0.028613 0.009256 0.235220 0.007397 0.018081 0.016123 0.013584 0.034865 0.046952 0.005653 0.056544 0.040214 0.004940 0.006480 0.009937 0.002491 0.003566 0.000086 0.029725 0.006384 0.025151 0.002959 0.002995 0.021722 0.008697 0.025637 0.013307 0.003492 0.007636 0.002824 0.021238 0.007959 0.006772 0.004944 0.006396 0.004026 0.010871 0.025864 0.001165 0.003769 0.015285 0.001040 0.002668 0.000474 0.001812 0.002800 0.000147 0.011356 0.000363 0.001010 0.001845 0.002007 0.004472 0.003700 0.000075 0.000427 0.003950 0.001999 0.000355 0.001255 0.000510 0.008508 0.000391 0.000475 0.001331 0.001309 0.000666 0.000078 0.000711 0.002368 0.001150 0.001091 
