# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684941001
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 10.000000
# Matrix output


0.003374 0.017501 0.013902 0.001003 0.013073 0.023966 0.005994 0.022320 0.010569 0.009231 0.042824 0.005127 0.009018 0.001403 0.002161 0.002875 0.000015 0.004239 0.001734 0.005470 0.004511 0.002471 0.005577 0.004431 0.002198 0.003213 0.003000 0.000990 0.003442 0.000261 0.011309 0.000351 0.000410 0.002764 0.001491 0.001111 0.000812 0.000226 0.003817 0.000334 0.000633 0.001179 0.000296 0.000075 0.000041 0.000213 0.000131 0.000390 0.001850 0.000077 0.000051 0.000024 0.000059 0.000421 0.000299 0.000042 0.000646 0.000940 0.000086 0.002216 0.000263 0.000098 0.000024 0.000048 0.000003 0.000154 0.000067 
0.005938 0.023734 0.017253 0.001825 0.019865 0.020221 0.006071 0.015545 0.015667 0.008882 0.055500 0.011342 0.010020 0.002488 0.003339 0.003811 0.000015 0.004015 0.003661 0.005996 0.005970 0.004087 0.010013 0.003722 0.002748 0.006908 0.002667 0.001671 0.005568 0.000412 0.013970 0.000803 0.000429 0.002534 0.002087 0.001839 0.002299 0.000347 0.006615 0.000605 0.001267 0.003538 0.001036 0.000103 0.000073 0.000505 0.000366 0.000946 0.002467 0.000155 0.000254 0.000084 0.000196 0.000962 0.000419 0.000251 0.001049 0.001253 0.000128 0.001773 0.000525 0.000294 0.000020 0.000112 0.000005 0.000154 0.000266 
0.012551 0.508966 0.009001 0.323124 0.009678 0.002247 0.077309 0.002790 0.059560 0.003657 0.034602 0.242542 0.003507 0.002769 0.024208 0.000485 0.000029 0.000948 0.181324 0.000842 0.047762 0.000380 0.015590 0.000354 0.009466 0.047071 0.048331 0.000309 0.001721 0.000642 0.003326 0.014400 0.002457 0.000691 0.002147 0.000690 0.019748 0.000590 0.005852 0.000146 0.003858 0.011794 0.001826 0.000007 0.000342 0.000452 0.000966 0.000167 0.001439 -0.000000 0.000051 0.000779 0.001137 0.001323 0.000120 0.000042 0.000565 0.000157 0.000727 0.000665 -0.000000 0.000049 -0.000000 -0.000000 0.000019 0.000205 0.000400 
0.081449 0.194428 0.074212 0.009944 0.073347 0.058792 0.042420 0.053011 0.089776 0.034543 0.226112 0.050497 0.036238 0.011488 0.018463 0.009804 0.000068 0.010819 0.022930 0.014516 0.027198 0.007509 0.034856 0.009926 0.012946 0.030845 0.013555 0.005322 0.016805 0.001787 0.036256 0.003311 0.002106 0.009367 0.007753 0.004867 0.009603 0.001718 0.017556 0.001482 0.003513 0.010109 0.002961 0.000376 0.000456 0.001755 0.001175 0.002561 0.007400 0.000386 0.000661 0.000300 0.000627 0.001924 0.002093 0.000501 0.003631 0.001567 0.000299 0.007312 0.000985 0.000637 0.000051 0.000336 0.000016 0.000668 0.000732 
0.013159 0.393891 0.018553 0.045887 0.022836 0.011983 0.066780 0.010762 0.072368 0.012192 0.091815 0.109385 0.014194 0.006904 0.028872 0.004157 0.000062 0.004852 0.063589 0.005996 0.044180 0.003042 0.034856 0.003722 0.017954 0.051570 0.031776 0.002847 0.010630 0.002198 0.017629 0.009784 0.003862 0.005605 0.008051 0.004599 0.020424 0.002307 0.025699 0.001022 0.007083 0.019544 0.004935 0.000301 0.000839 0.002314 0.001828 0.001948 0.011717 0.000348 0.000407 0.000671 0.001156 0.004330 0.002033 0.000334 0.003873 0.002507 0.001582 0.005540 0.001116 0.001176 0.000091 0.000288 0.000040 0.000822 0.001265 
0.068561 0.189154 0.121370 0.011130 0.108662 0.096613 0.052256 0.069751 0.105816 0.048360 0.329918 0.055625 0.053855 0.014294 0.020279 0.015486 0.000083 0.017344 0.020811 0.022195 0.031576 0.011977 0.041827 0.014711 0.017099 0.036308 0.014999 0.007736 0.020551 0.001757 0.045237 0.004114 0.001970 0.009674 0.009125 0.005595 0.009198 0.001874 0.023154 0.001836 0.003052 0.008761 0.003455 0.000403 0.000570 0.001729 0.000993 0.002505 0.009456 0.000373 0.000560 0.000252 0.000627 0.002165 0.001854 0.000794 0.002663 0.003134 0.000513 0.004210 0.000853 0.001078 0.000032 0.000320 0.000034 0.000924 0.000732 
0.001417 0.066168 0.002300 0.011495 0.005518 0.005992 0.013602 0.004384 0.016165 0.003251 0.027065 0.027191 0.004676 0.001703 0.006678 0.000901 0.000016 0.001673 0.013681 0.001999 0.014859 0.001236 0.008872 0.001063 0.004947 0.014619 0.008000 0.001362 0.003746 0.000773 0.010311 0.003010 0.001131 0.003148 0.002863 0.001495 0.007710 0.000850 0.010432 0.000522 0.002706 0.007582 0.001629 0.000185 0.000342 0.001170 0.000653 0.001058 0.006167 0.000219 0.000483 0.000288 0.000333 0.002165 0.001016 0.000334 0.001372 0.001723 0.000556 0.002216 0.000853 0.000539 0.000024 0.000192 0.000013 0.000360 0.000533 
0.018422 0.099492 0.115269 0.006112 0.126404 0.210827 0.029740 0.167004 0.077590 0.068331 0.347391 0.038222 0.071223 0.012648 0.015074 0.024390 0.000072 0.026658 0.015415 0.037342 0.025075 0.020342 0.036124 0.024637 0.013007 0.024580 0.011222 0.010768 0.030574 0.001686 0.052887 0.002960 0.002379 0.012975 0.007932 0.005978 0.006087 0.001613 0.025190 0.002254 0.002476 0.005391 0.002961 0.000540 0.000694 0.001729 0.001175 0.003897 0.013772 0.000721 0.000992 0.000156 0.000412 0.002225 0.002093 0.000627 0.003147 0.002977 0.000385 0.005761 0.001510 0.000833 0.000067 0.000240 0.000013 0.000616 0.000999 
0.011472 0.071682 0.082513 0.004561 0.110020 0.292087 0.022593 0.222805 0.053965 0.058984 0.296344 0.028123 0.076149 0.010983 0.011490 0.026157 0.000062 0.027829 0.011369 0.041339 0.021095 0.024239 0.026998 0.027650 0.009038 0.022331 0.007777 0.012254 0.028043 0.001676 0.064862 0.002258 0.001307 0.014203 0.006680 0.005787 0.006222 0.001405 0.021627 0.001607 0.002706 0.007245 0.002369 0.000601 0.000363 0.001223 0.000888 0.003117 0.009661 0.000502 0.000941 0.000180 0.000549 0.001744 0.001734 0.000794 0.002098 0.003134 0.000428 0.003767 0.001182 0.000784 0.000059 0.000112 0.000011 0.000565 0.000533 
0.001012 0.011268 0.011902 0.000821 0.019186 0.165142 0.003842 0.118378 0.006466 0.012366 0.050704 0.002952 0.014946 0.001965 0.001571 0.006028 0.000010 0.008421 0.002698 0.012517 0.003847 0.007414 0.006084 0.007976 0.002076 0.004820 0.000667 0.003032 0.006884 0.000221 0.014968 0.000351 0.000273 0.002380 0.001312 0.001418 0.001082 0.000278 0.004580 0.000605 0.000346 0.001516 0.000444 0.000123 0.000073 0.000266 0.000131 0.000891 0.001028 0.000052 0.000178 0.000036 0.000020 0.000180 0.000299 0.000251 0.000646 0.000783 0.000214 0.001330 0.000328 0.000343 0.000020 0.000016 -0.000000 0.000051 0.000133 
