# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1684941001
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 10.000000
# Matrix output


0.001506 0.009715 0.002722 0.000315 0.007872 0.008981 0.005112 0.006363 0.000913 0.006124 0.002865 0.006299 0.000143 0.025888 0.002215 0.002196 0.002215 0.002082 0.000059 0.000920 0.001664 0.003478 0.001945 0.002130 0.002220 0.001480 0.001925 0.002515 0.001203 0.004952 0.000097 0.000644 0.000501 0.004785 0.001068 0.001829 0.001388 0.000033 0.001049 0.000914 0.000162 0.000842 0.001117 0.000852 0.004047 0.000386 0.001378 0.000122 0.000871 0.000351 0.000246 0.000956 0.000233 0.001074 0.000464 0.000257 0.000194 0.000378 0.000296 0.000261 0.000225 0.000143 0.000026 0.000075 0.000315 0.000261 -0.000000 0.000028 0.000400 0.000034 0.000114 0.000719 0.000079 0.000282 0.000266 
0.016885 0.004857 0.049391 0.003946 0.080803 0.024026 0.003940 0.014478 0.002243 0.036499 0.023841 0.010709 0.000140 0.076206 0.016324 0.007956 0.010574 0.003528 0.000412 0.001744 0.004808 0.004501 0.006935 0.001681 0.009301 0.004384 0.001711 0.011159 0.004721 0.006838 0.000173 0.001706 0.001185 0.010132 0.003561 0.003566 0.001774 0.000097 0.002622 0.000860 0.000242 0.003276 0.001891 0.000762 0.005565 0.000657 0.002952 0.000279 0.000950 0.000702 0.000820 0.000657 0.000349 0.002507 0.000742 0.000600 0.000161 0.000630 0.000803 0.000653 0.000271 0.000125 0.000030 0.000113 0.000236 0.000783 -0.000000 0.000017 0.000100 0.000136 0.000038 0.000240 0.000020 0.000705 0.000797 
0.002220 0.004857 0.002987 0.000409 0.010882 0.010847 0.004473 0.006597 0.001155 0.006736 0.005730 0.009449 0.000143 0.032087 0.003498 0.002232 0.003501 0.001677 0.000147 0.000920 0.002404 0.003171 0.002283 0.001793 0.004333 0.001708 0.001925 0.003929 0.001481 0.003301 0.000067 0.000579 0.000729 0.004222 0.001424 0.002103 0.001388 0.000054 0.001748 0.000806 0.000208 0.000655 0.001203 0.000628 0.004047 0.000464 0.001378 0.000226 0.000871 0.000223 0.000328 0.000717 0.000213 0.002507 0.000464 0.000429 0.000258 0.000441 0.000380 -0.000000 0.000271 0.000143 0.000013 -0.000000 0.000275 0.000131 -0.000000 0.000017 0.000800 0.000136 0.000038 0.000479 0.000099 0.000282 0.000399 
0.264539 0.000971 0.048661 0.021141 0.268802 0.006473 0.001065 0.004028 0.000627 0.039561 0.066817 0.000945 0.000025 0.028076 0.131175 0.005364 0.026435 0.001012 0.001387 0.000315 0.146086 0.001023 0.022581 0.000448 0.013000 0.008370 0.000321 0.038034 0.033233 0.001886 0.000055 0.002865 0.001140 0.002533 0.031571 0.003108 0.000771 0.000402 0.001224 0.000322 0.000196 0.015723 0.003610 0.000359 0.007588 0.002742 0.015940 0.000157 0.002930 0.000064 0.001844 0.000179 0.000660 0.000537 0.000093 0.005061 0.001711 0.001450 0.000676 -0.000000 0.000225 0.000072 -0.000000 0.000075 0.000197 0.003785 -0.000000 0.000011 0.000700 0.000170 0.000019 -0.000000 0.000020 0.000846 0.000266 
0.026161 0.023315 0.068245 0.006094 0.156975 0.080360 0.018424 0.048746 0.006917 0.086348 0.053208 0.037166 0.000666 0.251589 0.032881 0.021493 0.028222 0.012781 0.000996 0.005716 0.019601 0.018925 0.018352 0.010761 0.026212 0.014520 0.006311 0.025932 0.012497 0.020278 0.000461 0.005054 0.003237 0.029835 0.007596 0.010423 0.008637 0.000302 0.006293 0.003601 0.001016 0.004118 0.007907 0.002734 0.018464 0.001970 0.008265 0.000958 0.003485 0.001500 0.002664 0.003287 0.000563 0.007879 0.001855 0.001973 0.000646 0.001765 0.001353 0.000914 0.001263 0.000697 0.000087 0.000676 0.000826 0.001175 0.000543 0.000062 0.002400 0.000306 0.000152 0.000240 0.000178 0.001692 0.001063 
0.399227 0.006315 0.139676 0.037310 0.407024 0.019303 0.003621 0.013252 0.002034 0.083409 0.089840 0.008189 0.000154 0.112303 0.095379 0.013717 0.041725 0.004019 0.001780 0.002010 0.061578 0.005729 0.030700 0.004260 0.026212 0.015089 0.002353 0.048564 0.023698 0.010375 0.000270 0.005408 0.002872 0.012947 0.021127 0.010514 0.005090 0.000489 0.004428 0.001290 0.000774 0.012822 0.007821 0.001434 0.022511 0.003669 0.018104 0.000766 0.005385 0.000670 0.003033 0.001793 0.001242 0.005372 0.000649 0.004718 0.002034 0.002711 0.001649 0.000653 0.000902 0.000519 0.000065 0.000225 0.001061 0.001697 -0.000000 0.000073 0.001400 0.000579 0.000247 0.000240 0.000079 0.002115 0.001993 
0.030362 0.063631 0.084576 0.007331 0.204206 0.155062 0.032375 0.086224 0.011074 0.132278 0.063134 0.060788 0.000963 0.351131 0.042209 0.030242 0.035366 0.018854 0.001124 0.008501 0.019971 0.023528 0.020297 0.014012 0.032659 0.016114 0.008022 0.026404 0.012867 0.026644 0.000639 0.005569 0.003989 0.042500 0.007240 0.011337 0.009871 0.000302 0.007866 0.004031 0.001212 0.004773 0.007649 0.002690 0.016441 0.001622 0.007084 0.001358 0.004514 0.001181 0.001270 0.002271 0.000621 0.005551 0.002133 0.001801 0.000904 0.001702 0.001141 0.000783 0.001263 0.000250 0.000074 0.000564 0.000590 0.001175 0.001087 0.000039 0.001300 0.000272 0.000057 0.000479 0.000197 0.001128 0.000532 
0.005232 0.374017 0.008630 0.000981 0.032645 0.049277 0.101172 0.046235 0.008896 0.030742 0.018418 0.149608 0.002004 0.179758 0.011427 0.013285 0.010074 0.016367 0.000406 0.009640 0.004253 0.030075 0.007950 0.023203 0.021033 0.007175 0.011445 0.014302 0.004536 0.037490 0.000615 0.002801 0.002485 0.031523 0.003086 0.008228 0.009871 0.000130 0.006001 0.004568 0.001051 0.002808 0.003954 0.003407 0.012141 0.001120 0.006100 0.001028 0.002930 0.001628 0.000902 0.002331 0.000504 0.006626 0.002783 0.001029 0.000387 0.001387 0.001184 0.001306 0.000992 0.000393 0.000065 0.000601 0.000472 0.000783 -0.000000 0.000067 0.002100 0.000408 0.000266 0.000959 0.000197 0.000987 0.001063 
0.009196 0.068003 0.015402 0.002031 0.054409 0.069571 0.034079 0.051956 0.008369 0.046542 0.026809 0.072757 0.000972 0.214033 0.019589 0.014365 0.014790 0.014632 0.000612 0.007581 0.011095 0.027313 0.010825 0.015805 0.022195 0.009794 0.010696 0.023103 0.007869 0.026408 0.000615 0.004668 0.002827 0.036027 0.005460 0.010788 0.008946 0.000287 0.006235 0.004676 0.001259 0.004399 0.006446 0.003138 0.020235 0.001854 0.006888 0.001167 0.003722 0.002139 0.002090 0.003407 0.000854 0.008953 0.003339 0.002573 0.001259 0.002017 0.001987 0.000914 0.001669 0.000715 0.000182 0.000714 0.001337 0.001044 0.000543 0.000101 0.001700 0.000613 0.000247 0.000959 0.000335 0.002115 0.002126 
0.006580 0.202552 0.014738 0.001821 0.050241 0.070971 0.080618 0.061180 0.010425 0.047155 0.023228 0.136064 0.001976 0.266174 0.015275 0.015949 0.013503 0.019982 0.000515 0.010124 0.007212 0.031302 0.010402 0.027799 0.025683 0.010022 0.012621 0.020117 0.006573 0.046686 0.000754 0.004217 0.003191 0.036590 0.003798 0.012434 0.010025 0.000233 0.007109 0.005374 0.001132 0.002995 0.005673 0.003676 0.022258 0.001777 0.006888 0.001324 0.003960 0.001947 0.001967 0.003765 0.000718 0.006088 0.003618 0.000858 0.000613 0.001450 0.001395 0.001567 0.001939 0.000429 0.000117 0.000789 0.000708 0.001044 0.001087 0.000062 0.001700 0.000511 0.000228 0.000959 0.000217 0.001551 0.000664 
