# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685043331
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 8.000000
# Matrix output


0.000226 0.017316 0.084258 0.018469 0.065766 0.010686 0.016997 0.016605 0.000788 0.026139 0.000600 0.004404 0.068053 0.012772 0.009879 0.011293 0.002760 0.001655 0.000826 0.006058 0.001609 0.001662 0.004292 0.007849 0.002233 0.000584 0.008088 0.002673 0.003862 0.001742 0.002493 0.005605 0.002874 0.001591 0.000507 0.003028 0.001311 0.000635 0.001625 0.000438 0.004337 0.000495 0.001993 0.002332 0.000979 0.000252 0.000367 0.000597 0.000091 0.001334 0.000119 0.000447 0.000089 0.000434 0.000207 0.000229 0.000278 0.000032 0.000305 0.000091 0.000147 0.000271 0.000358 -0.000000 0.000082 0.000267 0.000066 0.000381 -0.000000 0.000015 0.000000 0.000200 0.000096 
-0.000000 -0.000000 0.000272 0.000199 0.000147 0.000079 0.000321 0.000133 0.000020 0.000078 0.000031 0.000133 -0.000000 -0.000000 0.000147 0.000196 0.000035 -0.000000 0.000013 -0.000000 0.000046 -0.000000 0.000105 -0.000000 0.000028 0.000049 0.000228 -0.000000 0.000154 -0.000000 0.000041 0.000181 0.000096 -0.000000 0.000046 -0.000000 0.000066 0.000106 -0.000000 0.000031 -0.000000 0.000066 0.000153 -0.000000 0.000047 0.000084 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000048 -0.000000 -0.000000 0.000031 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000100 -0.000000 
0.000024 0.280349 0.080358 0.003901 0.188029 0.002004 0.001924 0.045629 0.000145 0.026606 0.000071 0.000667 0.020880 0.098730 0.004387 0.023109 0.000548 0.005019 0.000142 0.112201 0.000184 0.000115 0.012718 0.008280 0.003562 0.000049 0.026543 0.024326 0.000927 0.002333 0.001512 0.001266 0.021554 0.000374 0.000092 0.000986 0.012977 0.000353 0.002080 0.000125 0.002478 0.002210 0.012877 0.005646 0.000373 -0.000000 0.000943 0.000109 0.000428 0.000167 0.000030 0.002929 0.000365 0.000820 -0.000000 -0.000000 0.000309 0.000011 0.000261 0.000030 0.000042 0.000108 0.002861 -0.000000 -0.000000 0.000267 0.000110 -0.000000 -0.000000 0.000029 -0.000000 0.000300 0.000032 
0.000392 0.009254 0.026937 0.026230 0.042079 0.016894 0.030146 0.015077 0.001396 0.024195 0.001211 0.008941 0.085839 0.011848 0.010837 0.010575 0.003804 0.001819 0.002051 0.007770 0.004918 0.002751 0.005705 0.014146 0.004099 0.001946 0.012303 0.005480 0.008806 0.003746 0.004455 0.013379 0.004023 0.003649 0.001566 0.005563 0.002491 0.002292 0.003706 0.001470 0.009913 0.001088 0.005212 0.006137 0.002331 0.001388 0.001231 0.001955 0.000389 0.004501 0.000506 0.000745 0.000107 0.001979 0.001140 0.000733 0.001142 0.000118 0.001046 0.000335 0.000419 0.000569 0.000715 -0.000000 0.000381 0.001335 0.000220 0.001144 0.000127 0.000190 0.000001 0.001502 0.000160 
0.000879 0.030075 0.126342 0.082353 0.142273 0.045377 0.052916 0.041179 0.003179 0.072428 0.002910 0.019082 0.233029 0.031594 0.029600 0.027286 0.009483 0.003934 0.003161 0.014486 0.008686 0.005617 0.011619 0.025618 0.007690 0.003552 0.018113 0.008020 0.014213 0.004732 0.007111 0.019888 0.006131 0.004632 0.003638 0.007394 0.003932 0.003421 0.005721 0.002220 0.014457 0.001715 0.006898 0.007119 0.002377 0.001808 0.001284 0.002172 0.000492 0.006835 0.000684 0.001191 0.000205 0.001496 0.000622 0.001604 0.001018 0.000097 0.001002 0.000457 0.000293 0.000515 0.000984 -0.000000 0.000299 0.000890 0.000286 0.001398 0.000253 0.000190 0.000002 0.001402 0.000256 
0.000071 0.426867 0.248875 0.014847 0.299847 0.010451 0.012828 0.073923 0.000910 0.058036 0.000458 0.003069 0.074497 0.079824 0.016440 0.042562 0.003238 0.007594 0.001032 0.051491 0.002436 0.002063 0.020412 0.024583 0.007238 0.000924 0.037024 0.022054 0.009887 0.006112 0.005640 0.009944 0.019159 0.003837 0.001151 0.005141 0.010880 0.001975 0.006176 0.001032 0.016935 0.004123 0.014563 0.011783 0.002611 0.001850 0.002148 0.001738 0.000829 0.004834 0.000536 0.003078 0.000587 0.002509 0.000311 0.000825 0.001234 0.000129 0.001089 0.000396 0.000293 0.000894 0.002235 0.000657 0.000245 0.001602 0.000352 0.001017 -0.000000 0.000131 0.000002 0.001902 0.000288 
0.010681 0.004136 0.014058 0.036579 0.020304 0.031902 0.230266 0.009232 0.003078 0.020538 0.007640 0.066054 0.147706 0.007394 0.012496 0.009661 0.010722 0.001140 0.005238 0.005663 0.014707 0.013182 0.005757 0.014318 0.002827 0.006617 0.008316 0.003676 0.021165 0.003122 0.005395 0.023504 0.002586 0.006176 0.003270 0.005070 0.001114 0.003280 0.003771 0.002064 0.009707 0.000792 0.003986 0.004050 0.003450 0.002229 0.000602 0.002335 0.000402 0.005334 0.000744 0.000447 0.000080 0.000820 0.000518 0.001237 0.000771 0.000151 0.000828 0.000305 0.000607 0.000677 0.000447 0.000657 0.000109 0.000534 0.000330 0.000890 0.000380 0.000204 0.000002 0.000801 0.000192 
0.001307 0.007431 0.019409 0.041435 0.032074 0.027384 0.076969 0.014745 0.002474 0.025906 0.003469 0.025488 0.143323 0.012604 0.014081 0.013252 0.008103 0.001885 0.003909 0.006058 0.010846 0.007336 0.005495 0.015698 0.004382 0.004963 0.015265 0.006082 0.017612 0.004633 0.005926 0.027843 0.006322 0.005942 0.002763 0.007817 0.002884 0.003280 0.005591 0.002533 0.018381 0.001880 0.007051 0.006628 0.003916 0.002775 0.001310 0.003530 0.000622 0.008835 0.000863 0.001390 0.000116 0.001400 0.001036 0.001970 0.001697 0.000161 0.001481 0.000518 0.000586 0.001002 0.000536 0.001313 0.000652 0.002313 0.000549 0.001144 0.000886 0.000234 0.000004 0.001402 0.000384 
0.006321 0.007852 0.025123 0.062093 0.040019 0.051978 0.237642 0.015276 0.004618 0.031741 0.009543 0.075662 0.216274 0.012184 0.019979 0.015602 0.013694 0.001940 0.007005 0.007506 0.017786 0.015761 0.007641 0.017941 0.005145 0.008563 0.013670 0.004812 0.030125 0.004666 0.006580 0.029290 0.003832 0.007673 0.005204 0.009085 0.001704 0.004126 0.005136 0.003002 0.015076 0.001220 0.004139 0.006383 0.003217 0.001850 0.001310 0.002933 0.000428 0.007668 0.001131 0.000596 0.000160 0.001013 0.001036 0.001191 0.001080 0.000334 0.001133 0.000488 0.000649 0.000623 0.000626 0.000657 0.000381 0.001779 0.000242 0.001780 0.000253 0.000219 0.000003 0.000801 0.000320 
0.009232 0.000210 0.000998 0.002189 0.001766 0.002239 0.045861 0.000731 0.000255 0.001712 0.001068 0.008674 0.009022 0.001260 0.001032 0.000783 0.000920 0.000044 0.000464 0.000263 0.001563 0.001204 0.000471 0.002501 0.000339 0.000730 0.001139 0.000134 0.001081 0.000493 0.000286 0.002350 0.000479 0.000655 0.000599 0.001056 0.000131 0.000212 0.000390 0.000125 0.001033 0.000099 0.000153 0.000491 0.000140 0.000294 0.000131 0.000217 -0.000000 0.001167 0.000060 -0.000000 -0.000000 0.000097 -0.000000 0.000137 0.000093 0.000054 0.000218 0.000061 0.000063 -0.000000 -0.000000 -0.000000 0.000054 0.000178 0.000022 0.000127 0.000127 0.000015 0.000000 -0.000000 0.000032 
