# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685043331
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 8.000000
# Matrix output


0.091498 0.031815 0.003299 0.006559 0.000114 0.004598 0.010677 0.008965 0.027517 0.002671 0.003894 0.015057 0.030136 0.003389 0.005604 0.000213 0.001851 0.001034 0.004216 0.000330 0.000357 0.001572 0.001228 0.002149 0.001015 0.003571 0.000920 0.001851 0.000485 0.002286 0.000039 0.000462 0.000161 0.002568 0.000263 0.000076 0.000100 0.000466 0.000269 0.000371 0.000404 0.002717 0.000230 0.000143 0.000149 0.000302 0.000427 0.000123 0.000123 0.000111 0.000160 -0.000000 0.000432 0.000041 0.000008 0.000030 0.000004 0.000085 0.000003 0.000073 0.000028 0.000062 0.000012 -0.000000 0.000074 0.000021 -0.000000 0.000119 -0.000000 -0.000000 -0.000000 0.000009 -0.000000 0.000040 
0.007802 0.003768 0.025362 0.059189 0.000077 0.004471 0.051456 0.009899 0.011417 0.010176 0.012644 0.005455 0.048699 0.013085 0.011470 0.000975 0.005889 0.001174 0.002898 0.000326 0.004881 0.001957 0.003070 0.001301 0.003146 0.008536 0.000409 0.007867 0.002774 0.004736 0.000132 0.001280 0.000413 0.003668 0.001515 0.000464 0.000167 0.000725 0.001237 0.000742 0.000988 0.004269 0.000756 0.000571 0.002536 0.000604 0.001816 0.000025 0.000533 0.000260 0.000693 0.000157 0.001728 0.000162 0.000062 0.000391 0.000009 0.000254 0.000010 0.000261 0.000046 0.000082 0.000048 0.000365 0.000368 0.000064 0.000067 0.000238 0.000209 0.000093 0.000104 0.000027 0.000078 0.000080 
0.033044 0.013396 0.014227 0.027854 0.000164 0.008364 0.047600 0.015503 0.026346 0.009455 0.013388 0.013529 0.081674 0.013933 0.014350 0.001143 0.007278 0.002208 0.009222 0.000543 0.006429 0.003721 0.004585 0.004071 0.003823 0.012456 0.001892 0.011222 0.004577 0.008491 0.000251 0.001763 0.000757 0.008315 0.002635 0.000550 0.000259 0.002123 0.001722 0.001570 0.002246 0.010091 0.002006 0.001391 0.004177 0.002516 0.004273 0.000221 0.001313 0.000520 0.001385 0.000285 0.003456 0.000345 0.000140 0.000481 0.000023 0.000339 0.000042 0.000276 0.000084 0.000268 0.000251 0.001303 0.000809 0.000246 0.000051 0.001307 0.000279 0.000186 0.000209 0.000097 0.000468 0.000320 
0.000709 0.001674 0.417028 0.075140 0.000016 0.001132 0.196035 0.002279 0.000878 0.029297 0.014657 0.000655 0.017470 0.103083 0.007228 0.003885 0.014555 0.000289 0.000263 0.000075 0.091795 0.000321 0.008924 0.000113 0.003992 0.009059 0.000102 0.021286 0.021222 0.000653 0.000691 0.001385 0.000199 0.001223 0.017519 0.000949 0.000067 0.000207 0.007263 0.000228 0.001078 0.002911 0.000197 0.001641 0.012234 0.000201 0.002991 -0.000000 -0.000000 0.000371 0.000160 0.000342 0.000576 -0.000000 0.000491 0.000301 0.000003 -0.000000 0.000003 0.000145 0.000019 -0.000000 0.000012 0.000104 0.001986 0.000032 0.000017 0.000356 -0.000000 0.000037 0.000209 -0.000000 0.000312 0.000120 
0.066047 0.041443 0.050621 0.136111 0.000494 0.026870 0.143838 0.047741 0.071134 0.030866 0.047252 0.029895 0.207898 0.035585 0.043418 0.003085 0.019730 0.005012 0.016072 0.001175 0.012263 0.006062 0.008391 0.005824 0.008289 0.026480 0.004295 0.017584 0.008184 0.014697 0.000501 0.003546 0.001475 0.013817 0.004281 0.001057 0.000494 0.002745 0.002367 0.002398 0.003549 0.014167 0.001907 0.001355 0.004923 0.002365 0.003419 0.000443 0.001231 0.000649 0.001758 0.000370 0.003600 0.000325 0.000164 0.000571 0.000017 0.000169 0.000032 0.000392 0.000084 0.000288 0.000215 0.000730 0.000588 0.000150 0.000118 0.000950 0.000348 0.000111 0.000313 0.000035 0.000624 0.000160 
0.002503 0.004186 0.413214 0.152548 0.000051 0.003604 0.226583 0.010123 0.009953 0.036463 0.028745 0.005019 0.062457 0.064956 0.019064 0.004532 0.024694 0.001298 0.005006 0.000292 0.037028 0.002342 0.013549 0.002827 0.010048 0.021515 0.001483 0.035284 0.018586 0.006858 0.000809 0.003945 0.001299 0.007826 0.010670 0.001963 0.000364 0.002020 0.007424 0.002198 0.005435 0.019212 0.001283 0.003888 0.016411 0.003825 0.011431 0.000418 0.001272 0.001243 0.001918 0.001040 0.005760 0.000426 0.000444 0.001834 0.000022 0.000169 0.000036 0.000973 0.000242 0.000329 0.000263 0.001928 0.001765 0.000279 0.000219 0.003088 0.000139 0.000408 0.000313 0.000080 0.001092 0.000600 
0.019484 0.532476 0.006083 0.014656 0.000355 0.012881 0.026247 0.038140 0.305613 0.005639 0.013607 0.135073 0.145223 0.009696 0.022678 0.000876 0.006983 0.006120 0.047031 0.002147 0.002619 0.012317 0.003889 0.011875 0.004567 0.012369 0.008079 0.009486 0.002358 0.029883 0.000172 0.001888 0.001001 0.018708 0.002371 0.000550 0.000624 0.004454 0.001291 0.002769 0.002066 0.012420 0.002203 0.000606 0.003282 0.002567 0.002243 0.000566 0.001887 0.000353 0.002184 0.000256 0.004032 0.000406 0.000039 0.000511 0.000018 0.000846 0.000036 0.000334 0.000079 0.000309 0.000167 0.000782 0.000294 0.000161 0.000186 0.001544 0.000139 0.000204 0.000104 0.000035 0.000234 0.000160 
0.010931 0.025954 0.005877 0.009797 0.000167 0.006758 0.018388 0.015577 0.047715 0.005639 0.007919 0.024658 0.068353 0.008755 0.012832 0.000838 0.005847 0.002299 0.010671 0.000670 0.005239 0.004138 0.003234 0.004976 0.003214 0.010104 0.002710 0.009371 0.004508 0.013390 0.000240 0.001972 0.000650 0.009538 0.002503 0.000550 0.000368 0.002797 0.002044 0.002398 0.002471 0.014555 0.001842 0.001641 0.004625 0.002919 0.004807 0.000394 0.002215 0.000649 0.002184 0.000399 0.006192 0.000284 0.000101 0.000902 0.000023 0.000254 0.000042 0.000465 0.000130 0.000247 0.000287 0.001928 0.000441 0.000236 0.000439 0.002376 0.000418 0.000241 0.000417 0.000106 0.000702 0.000280 
0.035214 0.313960 0.010207 0.023238 0.000565 0.020055 0.037517 0.057752 0.300929 0.010642 0.019776 0.135073 0.218817 0.012332 0.030063 0.001409 0.008876 0.008278 0.043078 0.002826 0.006072 0.015557 0.005567 0.015098 0.006767 0.019163 0.010073 0.013304 0.003953 0.034618 0.000226 0.003147 0.001238 0.026901 0.002503 0.000788 0.000879 0.005645 0.001506 0.004082 0.003504 0.012614 0.003881 0.000927 0.005520 0.003976 0.004273 0.000713 0.002953 0.000761 0.002291 0.000356 0.006480 0.000649 0.000140 0.000812 0.000029 0.000931 0.000055 0.000494 0.000116 0.000391 0.000430 0.001355 0.000221 0.000182 0.000169 0.001069 0.000836 0.000130 0.000104 0.000071 0.000546 0.000280 
0.000417 0.367124 0.000412 0.000486 0.000015 0.000658 0.001928 0.002353 0.040690 0.000297 0.001531 0.016584 0.010701 0.000941 0.001833 0.000084 0.000673 0.000455 0.003425 0.000179 0.000119 0.001379 0.000287 0.001470 0.000541 0.001045 0.000920 0.000694 0.000277 0.002939 0.000025 0.000273 0.000122 0.002079 0.000132 0.000076 0.000084 0.000518 0.000054 0.000343 0.000359 0.001552 0.000230 0.000107 0.000149 0.000201 0.000214 0.000025 0.000369 0.000074 0.000320 0.000014 0.000864 0.000081 -0.000000 0.000060 0.000004 0.000085 0.000003 0.000044 0.000019 -0.000000 0.000048 0.000052 0.000074 0.000021 0.000017 0.000119 0.000070 -0.000000 0.000104 -0.000000 0.000078 -0.000000 
