# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685043331
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 8.000000
# Matrix output


0.002501 0.017391 0.013973 0.000637 0.014625 0.022459 0.003579 0.018484 0.009957 0.007461 0.040205 0.005085 0.009504 0.001632 0.001740 0.002915 0.000009 0.002985 0.002572 0.003929 0.003102 0.002144 0.005277 0.002683 0.002310 0.002776 0.001696 0.000985 0.004421 0.000244 0.006770 0.000121 0.000257 0.000890 0.000718 0.000870 0.001115 0.000175 0.002820 0.000260 0.000291 0.000275 0.000415 0.000062 0.000026 0.000179 0.000176 0.000371 0.001187 0.000093 0.000103 0.000047 0.000062 0.000245 0.000388 0.000068 0.000391 0.000258 0.000064 0.000533 0.000157 0.000076 0.000006 0.000038 0.000002 0.000039 0.000049 
0.005419 0.023066 0.019251 0.001910 0.019233 0.026108 0.006973 0.020272 0.019298 0.010745 0.069520 0.008837 0.012029 0.002561 0.003797 0.003498 0.000017 0.003353 0.004538 0.006103 0.005669 0.002957 0.007598 0.002817 0.003665 0.006873 0.003570 0.001478 0.005404 0.000571 0.011915 0.000769 0.000498 0.002543 0.002153 0.001417 0.002229 0.000437 0.007159 0.000658 0.000923 0.002746 0.000914 0.000209 0.000147 0.000693 0.000220 0.000697 0.003393 0.000155 0.000206 0.000066 0.000172 0.000637 0.000534 0.000237 0.001107 0.000774 0.000128 0.002310 0.000262 0.000305 0.000028 0.000063 0.000002 0.000314 0.000098 
0.010629 0.465903 0.005430 0.306869 0.005276 0.001965 0.070907 0.001491 0.048040 0.001361 0.022336 0.214276 0.001529 0.001677 0.022188 0.000389 0.000016 0.000230 0.172463 0.000502 0.031767 -0.000000 0.008548 -0.000000 0.006126 0.037936 0.036149 0.000049 0.000737 0.000361 0.000542 0.011581 0.001510 0.000254 0.001128 0.000419 0.015828 0.000320 0.001736 0.000017 0.002914 0.007138 0.000665 0.000011 0.000165 0.000246 0.000462 -0.000000 -0.000000 -0.000000 -0.000000 0.000422 0.000500 0.000686 -0.000000 -0.000000 0.000065 -0.000000 0.000671 0.000355 -0.000000 0.000038 -0.000000 -0.000000 0.000014 -0.000000 0.000148 
0.091078 0.197162 0.079889 0.010260 0.079334 0.051374 0.045852 0.037564 0.090127 0.034958 0.245136 0.044187 0.036686 0.011665 0.018510 0.010161 0.000058 0.010243 0.012557 0.013376 0.024814 0.007613 0.029654 0.007915 0.012653 0.026040 0.014102 0.004533 0.014819 0.001503 0.030328 0.003442 0.001880 0.007375 0.005843 0.004220 0.004459 0.001267 0.014102 0.001108 0.002380 0.006727 0.001745 0.000288 0.000329 0.001251 0.000528 0.001347 0.006276 0.000217 0.000392 0.000131 0.000390 0.001470 0.001360 0.000405 0.002084 0.001160 0.000288 0.001599 0.000628 0.000611 0.000052 0.000076 0.000012 0.000118 0.000492 
0.016256 0.449427 0.016707 0.051652 0.018965 0.014037 0.069241 0.010732 0.082223 0.011965 0.096044 0.119002 0.013824 0.006633 0.027408 0.003415 0.000060 0.004226 0.061724 0.005183 0.047703 0.002661 0.032292 0.004427 0.017122 0.047057 0.029633 0.002168 0.008187 0.001722 0.019226 0.007370 0.002924 0.003306 0.006612 0.003640 0.017388 0.001718 0.019743 0.000744 0.006070 0.015375 0.003780 0.000243 0.000701 0.001475 0.001671 0.001997 0.007464 0.000165 0.000330 0.000506 0.001187 0.002353 0.001505 0.000338 0.002670 0.001805 0.000799 0.005864 0.000785 0.000573 0.000046 0.000189 0.000031 0.000668 0.000590 
0.070445 0.209611 0.132743 0.009835 0.111389 0.085904 0.045790 0.072742 0.112094 0.048753 0.317728 0.051329 0.049579 0.013072 0.021001 0.014132 0.000076 0.017040 0.014221 0.019396 0.026740 0.009905 0.032820 0.012207 0.012503 0.026304 0.011336 0.005272 0.017930 0.001587 0.040348 0.002672 0.001816 0.008202 0.006048 0.004381 0.005239 0.001194 0.015838 0.001229 0.002622 0.004118 0.001662 0.000248 0.000294 0.001117 0.000615 0.001997 0.005089 0.000248 0.000412 0.000159 0.000359 0.001176 0.000826 0.000372 0.001693 0.001160 0.000256 0.003909 0.000785 0.000191 0.000037 0.000114 0.000010 0.000197 0.000344 
0.002240 0.080732 0.003379 0.012807 0.006611 0.003650 0.015737 0.003279 0.022788 0.003660 0.027361 0.028328 0.004453 0.001692 0.007475 0.001305 0.000019 0.002021 0.016792 0.002090 0.013798 0.001922 0.014563 0.001610 0.006528 0.020224 0.012407 0.001281 0.004094 0.000957 0.012456 0.002794 0.001253 0.002543 0.004357 0.002094 0.007580 0.001398 0.013451 0.000762 0.002525 0.007001 0.002493 0.000175 0.000381 0.001028 0.000901 0.001114 0.007803 0.000228 0.000289 0.000328 0.000687 0.001862 0.001408 0.000270 0.001628 0.001289 0.000288 0.005153 0.000785 0.000382 0.000058 0.000164 0.000016 0.001022 0.000541 
0.019174 0.094096 0.126668 0.005165 0.137232 0.214480 0.028881 0.161285 0.076782 0.067663 0.354303 0.030144 0.070581 0.012458 0.014594 0.022711 0.000065 0.024205 0.011800 0.032187 0.018504 0.018849 0.030604 0.022134 0.012201 0.020620 0.009015 0.009510 0.026118 0.001529 0.054429 0.001903 0.001334 0.010936 0.007278 0.005154 0.004013 0.001325 0.017790 0.001454 0.001797 0.004256 0.002160 0.000446 0.000355 0.001363 0.000747 0.002508 0.007803 0.000352 0.000577 0.000103 0.000297 0.001813 0.001068 0.000811 0.002409 0.002579 0.000288 0.003554 0.000837 0.000382 0.000031 0.000126 0.000004 0.000432 0.000443 
0.011307 0.063524 0.087521 0.003113 0.113526 0.294770 0.019871 0.210476 0.053891 0.064379 0.300976 0.022275 0.073970 0.010152 0.009571 0.023349 0.000051 0.026089 0.008321 0.034946 0.015295 0.019810 0.021950 0.025488 0.009791 0.016655 0.005177 0.010200 0.023170 0.001125 0.044680 0.001741 0.001141 0.009600 0.005843 0.004381 0.002564 0.000844 0.013668 0.001264 0.001311 0.004393 0.001288 0.000316 0.000234 0.001184 0.000374 0.002275 0.007464 0.000393 0.000618 0.000169 0.000187 0.001078 0.001408 0.000473 0.001823 0.001934 0.000192 0.003909 0.000575 0.000534 0.000025 0.000139 0.000004 0.000157 0.000295 
0.001042 0.006957 0.011733 0.000283 0.018498 0.170124 0.002900 0.122529 0.008623 0.012435 0.050814 0.003753 0.016416 0.001423 0.001305 0.006469 0.000008 0.007716 0.001967 0.010032 0.001604 0.005322 0.004221 0.007915 0.001456 0.001586 0.000625 0.003006 0.005158 0.000193 0.013810 0.000121 0.000177 0.002098 0.001486 0.000870 0.000557 0.000233 0.002386 0.000364 0.000389 0.000412 0.000457 0.000028 0.000026 0.000223 0.000044 0.000232 0.001527 0.000052 0.000103 0.000028 0.000016 0.000196 0.000291 0.000101 0.000326 0.000129 0.000032 0.000178 0.000314 0.000076 0.000009 0.000013 -0.000000 -0.000000 0.000049 
