# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685043331
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 8.000000
# Matrix output


0.006380 0.000108 0.000245 0.001324 0.003487 0.000014 0.001789 0.006863 0.002279 0.000407 0.000850 0.005406 0.000113 0.002113 0.003889 0.001179 0.001858 0.000726 0.000334 0.000291 0.000447 0.001152 0.002196 0.000453 0.001568 0.002207 0.000412 0.000588 0.000524 0.000209 0.000059 0.000467 0.001702 0.000507 0.000141 0.000186 0.000316 0.000211 0.000044 0.000400 0.000639 0.000588 0.001300 0.000347 0.000071 0.000245 0.000317 0.000670 0.000023 0.000025 0.000028 0.000042 0.000040 0.000202 -0.000000 0.000478 0.000435 0.000114 0.000361 0.000067 0.000009 0.000039 0.000064 0.000108 0.000071 0.000088 
0.000493 0.018544 0.003644 0.000641 0.075720 0.004032 0.001000 0.000895 0.009814 0.008380 0.000152 0.004705 0.000008 0.062301 0.006575 0.016163 0.000362 0.000059 0.000074 0.001154 0.038557 0.008513 0.004179 0.000070 0.000112 0.009513 0.009749 0.000033 0.000071 0.000460 0.000767 0.002272 0.000284 0.000323 -0.000000 0.002446 0.000111 0.000050 0.000488 0.000629 0.000043 0.004469 0.000894 0.000029 0.000297 -0.000000 0.000507 0.000753 -0.000000 0.000025 0.000406 0.000030 -0.000000 0.000034 -0.000000 0.000184 0.000783 -0.000000 0.000271 -0.000000 -0.000000 0.000020 0.000095 0.000135 -0.000000 0.000029 
0.005914 0.000040 0.000123 0.000987 0.002414 0.000004 0.001710 0.006863 0.001395 0.000656 0.000672 0.004906 0.000121 0.001252 0.002333 0.000673 0.001994 0.000687 0.000482 0.000191 0.000522 0.000551 0.001700 0.000453 0.000784 0.001142 0.000458 0.000424 0.000357 0.000265 0.000030 0.000498 0.001513 0.000830 0.000090 0.000047 0.000237 0.000261 0.000087 0.000315 0.000298 0.000588 0.000569 0.000232 0.000141 0.000171 0.000158 0.000670 0.000046 0.000098 0.000028 0.000048 0.000024 0.000168 0.000042 0.000147 0.000174 0.000100 0.000180 -0.000000 0.000019 0.000039 0.000048 0.000108 0.000047 0.000117 
0.072338 0.003206 0.012513 0.035748 0.114966 0.000260 0.043070 0.078480 0.062044 0.014528 0.009484 0.113831 0.001190 0.026220 0.069572 0.016542 0.019574 0.004610 0.003986 0.003754 0.006414 0.011317 0.022098 0.002752 0.004815 0.012024 0.004577 0.002416 0.004283 0.002229 0.000243 0.002335 0.009455 0.005623 0.000450 0.000676 0.001343 0.000696 0.000331 0.001401 0.001618 0.003528 0.003168 0.000753 0.000438 0.000709 0.000792 0.002846 0.000114 0.000147 0.000132 0.000101 0.000048 0.000370 0.000375 0.000515 0.000348 0.000171 0.000722 -0.000000 0.000038 0.000039 0.000064 0.000244 0.000047 0.000059 
0.002464 0.014677 0.006779 0.002721 0.094851 0.000791 0.005446 0.009250 0.023720 0.011463 0.001648 0.024228 0.000113 0.043439 0.021777 0.018941 0.004440 0.002001 0.001353 0.003132 0.017078 0.015374 0.017919 0.001219 0.002351 0.021460 0.010207 0.001241 0.001737 0.002285 0.000738 0.005914 0.007847 0.003088 0.000489 0.002377 0.001532 0.001081 0.001289 0.003317 0.001788 0.011995 0.007718 0.001852 0.001329 0.001467 0.002376 0.004185 0.000309 0.000686 0.000491 0.000322 0.000072 0.001075 0.000375 0.001730 0.002522 0.000441 0.002345 0.000134 0.000104 0.000176 0.000429 0.000569 0.000094 0.000703 
0.013228 0.000137 0.000309 0.003067 0.004559 0.000022 0.006183 0.063261 0.004604 0.001063 0.003487 0.019723 0.000761 0.003052 0.008414 0.002315 0.006978 0.002413 0.001780 0.000552 0.001566 0.002153 0.005383 0.002020 0.004927 0.002435 0.001282 0.001763 0.001785 0.000627 0.000079 0.000903 0.004444 0.002858 0.000476 0.000326 0.000727 0.000522 0.000200 0.000686 0.001320 0.002234 0.002843 0.000666 0.000382 0.000782 0.000602 0.002511 0.000218 0.000637 0.000104 0.000090 0.000080 0.000605 0.000499 0.000773 0.000348 0.000256 0.000631 0.000234 0.000047 0.000137 0.000079 0.000135 0.000071 0.000088 
0.012450 0.000103 0.000274 0.003204 0.003755 0.000012 0.007209 0.197542 0.003256 0.000514 0.004146 0.015418 0.001603 0.001331 0.007636 0.001136 0.008700 0.002648 0.002707 0.000351 0.000597 0.001002 0.002054 0.002647 0.004927 0.001218 0.000458 0.002089 0.001475 0.000251 0.000015 0.000187 0.002458 0.001060 0.000309 0.000070 0.000348 0.000161 0.000052 0.000257 0.000298 0.000235 0.001300 0.000145 0.000113 0.000367 0.000032 0.000418 0.000069 0.000098 0.000028 0.000024 0.000016 0.000067 0.000125 0.000147 0.000174 0.000028 -0.000000 -0.000000 -0.000000 0.000020 0.000048 -0.000000 -0.000000 0.000029 
0.137725 0.000661 0.002172 0.023594 0.028160 0.000108 0.045201 0.307056 0.021906 0.005262 0.020541 0.105521 0.003764 0.010957 0.048997 0.008082 0.038061 0.011868 0.009881 0.002359 0.004251 0.006260 0.017565 0.008639 0.019034 0.008980 0.003112 0.007574 0.007044 0.002424 0.000223 0.002459 0.018531 0.008250 0.001350 0.000489 0.002307 0.001627 0.000375 0.002430 0.003832 0.003646 0.006012 0.001621 0.000551 0.001296 0.000729 0.004101 0.000446 0.000932 0.000076 0.000113 0.000105 0.000672 0.000749 0.001141 0.000696 0.000441 0.001353 0.000134 0.000095 0.000166 0.000143 0.000244 0.000071 0.000146 
0.026585 0.000211 0.000736 0.007479 0.009476 0.000033 0.019549 0.544286 0.008465 0.001825 0.011716 0.050658 0.004736 0.004696 0.021777 0.003409 0.029090 0.008278 0.007675 0.000933 0.001417 0.003606 0.008995 0.008674 0.016907 0.004109 0.001419 0.005746 0.005449 0.001115 0.000084 0.001525 0.011346 0.004793 0.001145 0.000186 0.001327 0.000919 0.000244 0.001287 0.002725 0.001294 0.002600 0.001100 0.000311 0.000831 0.000285 0.002260 0.000206 0.000417 0.000028 0.000101 0.000072 0.000672 0.000541 0.000773 0.000087 0.000128 0.000902 0.000167 0.000066 0.000049 0.000048 0.000108 0.000141 0.000117 
0.001012 0.001777 0.001734 0.001019 0.027713 0.000178 0.002368 0.004178 0.007814 0.003721 0.000495 0.008910 0.000089 0.014088 0.007777 0.007071 0.001858 0.000569 0.000575 0.001245 0.005668 0.005709 0.007012 0.000697 0.000896 0.007610 0.003845 0.000718 0.000762 0.000975 0.000342 0.001961 0.003404 0.002212 0.000270 0.000955 0.000743 0.000484 0.000584 0.001487 0.000979 0.006115 0.003575 0.000781 0.000721 0.000440 0.001172 0.002762 0.000263 0.000270 0.000179 0.000179 0.000088 0.000874 0.000250 0.000994 0.000435 0.000242 0.001804 0.000167 0.000123 0.000137 0.000175 0.000406 -0.000000 0.000146 
0.003320 0.000068 0.000140 0.001418 0.001967 0.000016 0.003105 0.098771 0.002000 0.000620 0.002118 0.008810 0.000874 0.002270 0.005373 0.001347 0.005800 0.001824 0.001576 0.000422 0.000746 0.001352 0.002975 0.001951 0.003919 0.001903 0.000595 0.001600 0.001380 0.000460 0.000054 0.000560 0.003404 0.001751 0.000360 0.000140 0.000521 0.000311 0.000070 0.000343 0.000979 0.000941 0.001544 0.000521 0.000127 0.000465 0.000443 0.000753 0.000080 0.000123 0.000047 0.000066 0.000105 0.000202 0.000499 0.000294 0.000174 0.000100 0.000541 0.000067 0.000057 0.000039 0.000032 0.000108 0.000024 0.000088 
0.090235 0.001521 0.004543 0.059163 0.065618 0.000247 0.080431 0.191574 0.050556 0.012172 0.024307 0.197827 0.003003 0.029350 0.093682 0.020162 0.052062 0.015340 0.011383 0.004918 0.009993 0.016375 0.035272 0.009301 0.022617 0.020547 0.007873 0.008325 0.011446 0.004765 0.000584 0.005665 0.031673 0.015486 0.002302 0.001468 0.004329 0.003031 0.001141 0.005147 0.006982 0.009408 0.014623 0.003560 0.001513 0.003081 0.002281 0.009876 0.000756 0.001520 0.000425 0.000430 0.000322 0.001916 0.001914 0.002650 0.001913 0.000824 0.004871 0.000401 0.000312 0.000332 0.000381 0.000623 0.000330 0.000469 
0.001790 0.003952 0.002651 0.001870 0.060612 0.002856 0.004946 0.013130 0.023022 0.012721 0.002067 0.022926 0.000113 0.086877 0.023120 0.030516 0.006072 0.001903 0.001428 0.005159 0.054815 0.030046 0.029535 0.001742 0.004815 0.046421 0.026364 0.002057 0.003094 0.004640 0.002391 0.012171 0.010589 0.005669 0.000746 0.007060 0.002607 0.001901 0.002848 0.007320 0.004385 0.030106 0.017304 0.003010 0.003068 0.002274 0.006525 0.010127 0.000618 0.001348 0.001285 0.001093 0.000257 0.002621 0.001789 0.003680 0.006349 0.001038 0.008299 0.000267 0.000331 0.000605 0.001159 0.001272 0.000377 0.001787 
0.006432 0.039838 0.031922 0.008089 1.005462 0.006991 0.014997 0.014920 0.167388 0.142588 0.003322 0.073785 0.000202 0.650092 0.092621 0.199176 0.010557 0.002236 0.001428 0.017375 0.140729 0.083278 0.069268 0.001289 0.001680 0.102735 0.061974 0.001437 0.003260 0.006883 0.003990 0.018490 0.006996 0.004932 0.000489 0.011650 0.002717 0.001217 0.003066 0.006834 0.001533 0.029282 0.011455 0.000724 0.002418 0.001027 0.004498 0.003431 0.000126 0.000270 0.001445 0.000567 0.000032 0.000639 0.000083 0.001288 0.004088 0.000185 0.002796 0.000033 0.000047 0.000049 0.000651 0.000514 0.000047 0.000557 
0.009415 0.000154 0.000420 0.003425 0.005543 0.000018 0.011419 1.013374 0.006372 0.001541 0.007823 0.029934 0.009974 0.002270 0.012585 0.002147 0.021795 0.007533 0.008046 0.000863 0.000895 0.002003 0.005383 0.009405 0.022617 0.002207 0.001053 0.005975 0.004974 0.000836 0.000040 0.001121 0.010022 0.005347 0.001145 0.000210 0.000995 0.000820 0.000139 0.001201 0.001873 0.001411 0.003250 0.001100 0.000269 0.000905 0.000317 0.002343 0.000321 0.000539 0.000066 0.000096 0.000097 0.000571 0.000541 0.000442 0.000435 0.000171 0.001082 0.000067 0.000095 0.000068 0.000064 0.000135 0.000071 0.000117 
