# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685043331
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 8.000000
# Matrix output


0.001274 0.032974 0.002816 0.011563 0.011831 0.008628 0.000914 0.004528 0.008502 0.031868 0.002422 0.002897 0.004977 0.001911 0.000145 0.003230 0.002688 0.001453 0.005019 0.001944 0.002315 0.002964 0.001816 0.002103 0.002996 0.001210 0.003984 0.001452 0.000254 0.006117 0.000860 0.000293 0.001515 0.000979 0.000907 0.000110 0.000036 0.000292 0.000718 0.000744 0.000894 0.003300 0.000227 0.000455 0.000040 0.000830 0.000286 0.000228 0.001086 0.000119 0.000660 0.000498 0.000087 0.000030 0.000085 -0.000000 0.000732 0.000150 0.000023 0.000322 0.000147 0.000254 0.000075 -0.000000 0.000020 0.000545 0.000104 -0.000000 0.000024 -0.000000 0.000140 0.000284 0.000215 
0.012504 0.010767 0.039968 0.066712 0.020619 0.011391 0.001272 0.021507 0.026905 0.060381 0.006802 0.014699 0.007498 0.006812 0.000581 0.002501 0.001900 0.005086 0.004417 0.007333 0.002400 0.006505 0.003877 0.001402 0.006741 0.004234 0.002078 0.001996 0.000583 0.006951 0.002795 0.000782 0.002694 0.002446 0.001161 0.000258 0.000142 0.000545 0.001038 0.001365 0.001043 0.004839 0.000545 0.000455 0.000121 0.003319 0.000667 0.000685 0.001169 0.000238 0.001980 0.000697 0.000522 0.000060 0.000510 0.000486 0.000418 0.000235 0.000028 0.000564 0.000206 0.000169 0.000302 -0.000000 0.000040 0.000545 0.000104 -0.000000 0.000024 0.000041 0.000035 0.000284 0.000287 
0.003126 0.034993 0.006932 0.020103 0.022926 0.014493 0.001522 0.010188 0.014903 0.064575 0.006105 0.006438 0.011183 0.004460 0.000300 0.005279 0.002796 0.002761 0.007027 0.004771 0.003258 0.006917 0.003288 0.002504 0.007116 0.002506 0.006928 0.002359 0.000625 0.009731 0.001828 0.000704 0.002778 0.002385 0.001561 0.000534 0.000065 0.000818 0.001437 0.001117 0.000993 0.005059 0.000772 0.000740 0.000161 0.001659 0.000858 0.000587 0.001336 0.000505 0.002640 0.000796 0.000522 0.000179 0.000340 0.000486 0.001360 0.000385 0.000046 0.001128 0.000265 0.000593 0.000226 0.000494 0.000162 0.000545 0.000139 0.000209 0.000120 0.000021 0.000035 0.000379 0.000287 
0.262118 0.002019 0.054752 0.274322 0.005744 0.002957 0.000257 0.085515 0.034907 0.019568 0.004910 0.101394 0.001939 0.018769 0.002440 0.000347 0.000430 0.147941 0.000602 0.024385 0.000086 0.008152 0.006036 0.000300 0.031459 0.029900 0.000346 0.000408 0.000688 0.001390 0.030208 0.002287 0.000589 0.001162 0.000363 0.000018 0.001190 0.000175 0.008300 0.001737 0.000248 0.004399 0.003451 0.000114 0.000063 0.009458 0.000095 0.001109 0.000084 0.000742 0.000495 -0.000000 0.004528 0.001223 0.000765 -0.000000 0.000105 0.000214 0.000009 0.000081 0.000029 -0.000000 0.001509 -0.000000 0.000020 0.000545 -0.000000 -0.000000 0.000024 -0.000000 -0.000000 0.000095 0.000358 
0.025297 0.056528 0.089359 0.179857 0.106972 0.055599 0.005725 0.068329 0.094218 0.252707 0.026178 0.032832 0.034777 0.020533 0.001661 0.013441 0.009462 0.013515 0.016865 0.018200 0.007459 0.023139 0.013496 0.005609 0.021597 0.010802 0.015761 0.008438 0.002012 0.028360 0.007095 0.001877 0.009176 0.007095 0.004283 0.000994 0.000338 0.002025 0.004789 0.005087 0.002980 0.016058 0.002089 0.001879 0.000299 0.005642 0.001478 0.001565 0.002422 0.001069 0.005445 0.001493 0.001480 0.000686 0.001360 0.001943 0.001151 0.000620 0.000111 0.001450 0.000472 0.000847 0.000528 -0.000000 0.000323 0.001089 0.000278 0.000417 0.000192 0.000021 0.000175 0.000568 0.000502 
0.409096 0.007402 0.160087 0.433898 0.019637 0.014445 0.001372 0.124722 0.081516 0.098120 0.014400 0.089913 0.010795 0.031707 0.003011 0.003473 0.002867 0.066995 0.006726 0.034810 0.002315 0.021492 0.013987 0.001502 0.037576 0.025233 0.006062 0.003538 0.001832 0.013624 0.020210 0.002991 0.005724 0.006300 0.002759 0.000626 0.000734 0.001168 0.010694 0.004715 0.001490 0.014738 0.004359 0.000626 0.000259 0.013109 0.001239 0.002153 0.002171 0.001989 0.003135 0.001095 0.003309 0.001432 0.001743 0.000486 0.001569 0.000641 0.000116 0.001772 0.000383 0.000931 0.001736 -0.000000 0.000121 0.001634 0.000417 0.000209 0.000024 0.000062 0.000070 0.001231 0.001075 
0.009609 0.208614 0.025129 0.068491 0.121454 0.077606 0.008788 0.035502 0.063112 0.289327 0.022562 0.022961 0.057531 0.014604 0.001051 0.022749 0.018852 0.012643 0.035034 0.016875 0.019547 0.026844 0.011778 0.014021 0.017852 0.008209 0.031868 0.014018 0.001832 0.049212 0.005483 0.001857 0.015574 0.008807 0.005299 0.001914 0.000201 0.002414 0.003751 0.005894 0.005016 0.022877 0.002452 0.003587 0.000523 0.005144 0.002812 0.001826 0.004844 0.001306 0.007260 0.002985 0.001655 0.000656 0.001530 0.001457 0.002929 0.000940 0.000149 0.002578 0.000914 0.002202 0.000981 0.000742 0.000404 0.001906 0.000869 0.000417 0.000313 0.000144 0.000245 0.000947 0.000645 
0.006715 0.979813 0.012294 0.033801 0.075160 0.060010 0.008594 0.019758 0.039408 0.238171 0.015826 0.012124 0.060052 0.007204 0.000513 0.029001 0.021720 0.005086 0.046779 0.008040 0.025548 0.016716 0.006822 0.018829 0.009612 0.003975 0.033427 0.012067 0.001377 0.046154 0.002365 0.000958 0.010523 0.006605 0.003702 0.001693 0.000083 0.001655 0.001836 0.003164 0.003675 0.011438 0.001180 0.002619 0.000333 0.004314 0.003051 0.000783 0.003257 0.000445 0.004785 0.001990 0.000697 0.000239 0.000553 0.001295 0.001883 0.000363 0.000098 0.000806 0.000472 0.001016 0.000075 0.000247 0.000263 0.000454 0.000243 0.000209 0.000168 0.000103 0.000070 0.000568 0.000072 
0.008278 0.450203 0.017222 0.052480 0.100835 0.074552 0.009364 0.032415 0.051410 0.284016 0.021500 0.019420 0.063866 0.013085 0.000954 0.030217 0.024766 0.006104 0.042563 0.011662 0.024005 0.020339 0.008245 0.018428 0.018975 0.005963 0.036891 0.013428 0.001822 0.048378 0.004623 0.001662 0.013385 0.007767 0.004356 0.001969 0.000124 0.002239 0.002075 0.003846 0.004569 0.016278 0.001680 0.003416 0.000471 0.005642 0.002526 0.001468 0.004927 0.000891 0.006930 0.003184 0.001132 0.000418 0.000935 0.001295 0.003034 0.000427 0.000158 0.002336 0.000796 0.001693 0.000604 0.000494 0.000182 0.001361 0.000591 0.000626 0.000313 0.000123 0.000140 0.000852 0.000573 
0.002605 1.318307 0.004008 0.015833 0.027050 0.025739 0.003746 0.009159 0.019004 0.107065 0.007897 0.007189 0.030123 0.003871 0.000315 0.015595 0.012329 0.003052 0.030216 0.005389 0.017832 0.010046 0.004221 0.011417 0.006491 0.002592 0.022862 0.007213 0.000678 0.028916 0.002258 0.000684 0.008755 0.004159 0.002686 0.001288 0.000059 0.001285 0.001437 0.001613 0.002632 0.007259 0.000863 0.002106 0.000247 0.003651 0.002002 0.000652 0.002672 0.000564 0.004125 0.001791 0.000435 0.000268 0.000765 0.001619 0.001465 0.000321 0.000084 0.001289 0.000383 0.000762 0.000226 0.000494 0.000061 0.000817 0.000348 -0.000000 0.000072 0.000082 0.000105 0.000473 0.000287 
