# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685144763
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 7.000000
# Matrix output


0.003945 0.001334 0.005872 0.018411 0.001449 0.014898 0.018210 0.001658 0.001465 0.000417 0.012178 0.035957 0.007661 0.001216 0.008615 0.004184 0.002297 0.003705 0.000435 0.001420 0.000012 0.000241 0.001199 0.002071 0.001867 0.002999 0.004220 0.002638 0.001304 0.000636 0.005254 0.000859 0.000226 0.000360 0.000094 0.000291 0.000203 0.000178 0.000053 0.000195 0.000243 0.000069 0.000044 0.000043 0.000708 0.000260 0.000047 0.000057 0.000115 0.000227 0.000246 0.000018 0.000225 0.000085 0.000002 0.000070 0.000104 0.000125 -0.000000 -0.000000 -0.000000 -0.000000 0.000128 0.000003 -0.000000 
0.006158 0.001667 0.000293 0.000260 0.001985 0.002980 0.000771 0.001437 0.001148 0.000060 0.001542 0.000620 0.000388 0.000608 0.002133 0.000577 0.000766 0.001482 0.000046 0.000541 0.000019 0.000047 0.000203 0.000376 0.000783 0.001200 0.001555 0.001835 0.000408 0.000147 0.002627 0.000258 0.000088 0.000360 0.000067 0.000219 0.000244 0.000178 0.000094 0.000293 0.000243 0.000060 0.000030 0.000043 0.001113 0.000130 0.000094 0.000057 0.000173 0.000091 0.000092 0.000018 0.000096 0.000021 0.000006 0.000070 0.000260 0.000125 0.000106 0.000008 0.000038 0.000375 0.000064 0.000003 0.001459 
0.023574 0.008335 0.015237 0.007670 0.009551 0.047840 0.010502 0.004531 0.006691 0.001079 0.023277 0.022318 0.006449 0.004198 0.020839 0.006492 0.005650 0.012844 0.000476 0.004564 0.000062 0.000511 0.001936 0.002673 0.005481 0.005998 0.009106 0.007569 0.004157 0.001109 0.014187 0.001890 0.000577 0.001890 0.000268 0.000972 0.001545 0.000772 0.000308 0.001073 0.000890 0.000154 0.000140 0.000217 0.001923 0.000606 0.000378 0.000095 0.000519 0.000772 0.000307 0.000283 0.000385 0.000106 0.000008 0.000140 0.000208 0.000376 0.000213 0.000024 0.000025 0.000843 0.000096 0.000013 0.002626 
0.139518 0.257571 0.001285 0.000590 0.087788 0.018457 0.001638 0.073705 0.029180 0.000432 0.005626 0.002170 0.001115 0.006667 0.012225 0.001558 0.005465 0.067183 0.000162 0.006491 0.000723 0.000343 0.000332 0.000753 0.010119 0.009197 0.001555 0.029933 0.017690 0.000571 0.008407 0.000730 0.000389 0.008998 0.001124 0.001603 0.001301 0.001513 0.000281 0.002926 0.003156 0.000326 0.000074 0.000592 0.000405 0.000130 0.001039 0.000699 0.001210 0.000182 0.000246 0.000141 0.000514 0.000085 0.000019 0.001048 0.000104 0.000157 0.000106 0.000056 0.000076 0.000656 0.000128 -0.000000 0.000875 
0.081113 0.359253 0.000248 0.000104 0.086285 0.009104 0.000289 0.467534 0.036070 0.000089 0.000925 -0.000000 0.000048 0.005167 0.002543 0.000173 0.002614 0.132143 0.000017 0.003719 0.002383 0.000080 0.000074 0.000038 0.006143 0.004399 -0.000000 0.038649 0.031304 0.000082 0.000525 0.000086 0.000075 0.017277 0.001151 0.000656 0.000366 0.001246 0.000053 0.000878 0.004208 0.000197 0.000015 0.000130 0.000101 0.000087 0.002740 0.000794 0.000461 0.000045 0.000092 -0.000000 -0.000000 -0.000000 0.000013 0.001117 -0.000000 0.000063 -0.000000 -0.000000 0.000013 0.000281 0.000032 0.000005 0.000292 
0.040989 0.010068 0.073174 0.054192 0.016957 0.133587 0.052702 0.004641 0.011482 0.002982 0.077692 0.098263 0.025894 0.007807 0.052180 0.021611 0.011406 0.016919 0.001574 0.007674 0.000078 0.001303 0.005053 0.006776 0.007589 0.007865 0.019323 0.009404 0.004402 0.001908 0.019967 0.003221 0.000552 0.001710 0.000254 0.000972 0.001586 0.000534 0.000308 0.000780 0.000809 0.000060 0.000103 0.000130 0.001417 0.001083 0.000094 0.000132 0.000288 0.000499 0.000184 0.000141 0.000225 0.000191 0.000006 0.000070 0.000156 0.000094 0.000213 0.000040 0.000038 -0.000000 0.000064 0.000013 -0.000000 
0.147312 0.036539 0.023159 0.010811 0.054089 0.168764 0.017921 0.015249 0.030764 0.003029 0.062585 0.047427 0.012268 0.015936 0.062600 0.016764 0.019934 0.048411 0.001206 0.015348 0.000277 0.001438 0.004223 0.006174 0.018611 0.019461 0.015325 0.029015 0.011005 0.002773 0.028899 0.005197 0.001418 0.006299 0.001151 0.002647 0.004228 0.001573 0.000722 0.003218 0.005017 0.000480 0.000354 0.000621 0.003947 0.001559 0.000945 0.000454 0.002420 0.001362 0.000799 0.000566 0.000803 0.000445 0.000019 0.000838 0.000728 0.001003 0.001063 0.000137 0.000114 0.001124 0.000415 0.000013 0.003501 
0.066199 0.083146 0.000845 0.000642 0.042230 0.014898 0.002312 0.023647 0.016075 0.000453 0.008324 0.007749 0.001600 0.005110 0.011404 0.002712 0.004937 0.037420 0.000331 0.007167 0.000293 0.000423 0.000996 0.002146 0.010721 0.012063 0.003109 0.020873 0.012146 0.001207 0.015763 0.002706 0.000765 0.007649 0.001084 0.002502 0.002968 0.002285 0.000722 0.004047 0.005260 0.000532 0.000302 0.001112 0.004251 0.001516 0.001559 0.000718 0.002190 0.001498 0.000799 0.000690 0.001188 0.000233 0.000036 0.001676 0.001143 0.000846 0.001169 0.000121 0.000254 0.001874 0.000575 0.000019 0.004085 
0.025017 0.010001 0.039681 0.065540 0.014113 0.102632 0.060602 0.006851 0.010769 0.003003 0.077692 0.133290 0.034234 0.007522 0.055872 0.024179 0.013518 0.022477 0.002382 0.009838 0.000159 0.001777 0.008336 0.013101 0.011745 0.015529 0.033982 0.016285 0.006195 0.003670 0.047553 0.006571 0.001643 0.003599 0.000736 0.001895 0.002968 0.001365 0.000949 0.002341 0.003156 0.000300 0.000443 0.000491 0.004858 0.002079 0.000850 0.000397 0.001901 0.001407 0.001076 0.000654 0.001124 0.000275 0.000010 0.000559 0.001040 0.000846 0.000957 0.000105 0.000127 0.001124 0.000447 0.000048 0.003210 
0.098144 0.026471 0.024703 0.012147 0.040621 0.174061 0.021871 0.017128 0.029378 0.003724 0.079619 0.062615 0.016487 0.016544 0.076548 0.020775 0.023630 0.049152 0.001786 0.017410 0.000310 0.001981 0.006695 0.008621 0.022827 0.026726 0.021100 0.033373 0.015652 0.004567 0.052019 0.009019 0.002195 0.008639 0.001565 0.003595 0.004391 0.002819 0.001832 0.005217 0.006231 0.000806 0.000597 0.001026 0.008198 0.003032 0.001653 0.000851 0.003342 0.002814 0.002183 0.000778 0.002087 0.000635 0.000031 0.000908 0.001351 0.001598 0.001807 0.000201 0.000267 0.001968 0.000670 0.000042 0.005544 
0.002887 0.001133 0.002389 0.012181 0.001341 0.010263 0.045668 0.000774 0.000831 0.000349 0.011561 0.057966 0.011347 0.000988 0.006728 0.004617 0.001452 0.003334 0.000551 0.001318 0.000027 0.000226 0.001715 0.002146 0.001626 0.002599 0.007774 0.001835 0.001549 0.000538 0.008933 0.001460 0.000364 0.000720 0.000080 0.000364 0.001016 0.000148 0.000214 0.000293 0.000486 0.000043 0.000081 0.000072 0.000810 0.000520 0.000094 0.000057 0.000346 0.000318 0.000184 0.000106 0.000064 0.000106 -0.000000 -0.000000 0.000104 0.000157 0.000319 -0.000000 0.000025 0.000281 0.000096 0.000005 -0.000000 
0.009526 0.002067 0.012780 0.074164 0.003595 0.042791 0.318716 0.001216 0.003920 0.001449 0.045551 0.337565 0.061340 0.002298 0.026090 0.018611 0.005465 0.007039 0.001964 0.003212 0.000025 0.000850 0.006455 0.009826 0.003252 0.004132 0.033760 0.003211 0.001712 0.001957 0.023908 0.003092 0.000514 0.000090 0.000120 0.000656 0.000691 0.000148 0.000361 0.000390 0.000405 0.000017 0.000089 0.000043 0.001619 0.000650 0.000283 0.000019 0.000230 0.000409 0.000277 0.000141 0.000225 0.000148 0.000001 0.000070 0.000208 0.000063 0.000425 0.000008 0.000051 0.000094 0.000096 0.000003 0.000875 
0.393344 0.458267 0.004677 0.003210 0.368804 0.072836 0.005588 0.131387 0.105596 0.001905 0.036379 0.018289 0.004655 0.030657 0.052016 0.009637 0.024211 0.219950 0.000820 0.032184 0.001780 0.001580 0.003080 0.004894 0.044088 0.040789 0.009773 0.100694 0.054781 0.003213 0.034154 0.007687 0.002396 0.030235 0.004201 0.007019 0.009189 0.006202 0.002073 0.010532 0.017560 0.001612 0.000516 0.002283 0.008501 0.002642 0.004913 0.002249 0.007375 0.002043 0.002121 0.001326 0.002247 0.000529 0.000089 0.004120 0.001819 0.001692 0.000744 0.000177 0.000508 0.003467 0.000511 0.000032 0.005836 
