# Flux Network Reconstruction using RW method
# Walkers leave from emitting cells
# Probability involves emitting fluxes, then absorbing flux is shared among connections
# Seed: 1685144763
# Threshold: 0.5
# Precision: 100000.0
# Dt: 1.0
# Radius step: 7.000000
# Matrix output


0.003392 0.000576 0.000430 0.458633 0.034449 0.000072 0.103942 0.113906 0.001509 0.000624 0.008324 0.011254 0.000036 0.000522 0.008029 0.049440 0.001872 0.008464 0.001379 0.000005 0.045376 0.000114 0.001732 0.005882 0.000070 0.004381 0.000141 0.014994 0.002106 0.000344 0.000588 0.000758 0.001941 0.000348 0.000079 0.000023 0.001833 0.000114 0.000954 0.001336 0.000030 0.000656 0.006316 0.000106 -0.000000 0.000290 0.000030 0.000290 0.000409 -0.000000 0.000017 0.000025 0.000042 0.000106 0.000083 -0.000000 0.000138 0.000075 0.000043 0.001780 0.000009 0.000168 -0.000000 -0.000000 0.000062 -0.000000 -0.000000 -0.000000 0.000143 0.000057 
0.752947 0.074657 0.029093 0.036686 0.010061 0.003575 0.082260 0.004241 0.047164 0.054048 0.030184 0.011026 0.002945 0.022628 0.134935 0.013954 0.016154 0.005711 0.002777 0.000227 0.003870 0.002719 0.002249 0.005704 0.003726 0.017132 0.005354 0.010164 0.000589 0.008522 0.001905 0.004187 0.000333 0.007799 0.001653 0.001373 0.000262 0.001140 0.001541 0.005586 0.000557 0.000272 0.001648 0.000637 0.000680 0.000349 0.000777 0.000166 0.000983 0.000354 0.000137 0.000010 0.000021 0.000086 0.000083 0.000205 0.000230 0.000188 0.000085 0.000445 0.000035 0.000168 0.000028 -0.000000 0.000093 0.000032 0.000022 -0.000000 0.000215 0.000057 
0.421625 0.057583 0.029652 0.068856 0.019721 0.004174 0.155690 0.009438 0.061754 0.059869 0.049077 0.019016 0.003501 0.029417 0.186863 0.024153 0.025428 0.009966 0.005091 0.000314 0.008802 0.003579 0.003855 0.009135 0.004640 0.027224 0.005565 0.017006 0.000719 0.010502 0.002647 0.006264 0.000667 0.010375 0.002400 0.001862 0.000385 0.001861 0.001798 0.008015 0.000707 0.000446 0.005080 0.001115 0.000425 0.000421 0.000986 0.000414 0.002866 0.000503 0.000343 0.000009 0.000029 0.000288 0.000165 0.000185 0.000599 0.000319 0.000128 0.000445 0.000070 0.001258 0.000170 0.000299 0.000186 0.000072 -0.000000 0.000064 0.000143 0.000057 
0.003392 0.000927 0.001031 0.109728 0.012977 0.000312 0.046048 0.010470 0.002641 0.003742 0.008179 0.005958 0.000182 0.002611 0.014245 0.015512 0.003570 0.004960 0.001679 0.000022 0.009864 0.000443 0.001704 0.006417 0.000844 0.010483 0.000775 0.014289 0.000850 0.002496 0.001387 0.002934 0.000893 0.002994 0.000652 0.000535 0.000832 0.000931 0.002201 0.007286 0.000587 0.000718 0.007277 0.000778 0.000340 0.000712 0.001165 0.000635 0.002293 0.000372 0.000240 0.000025 0.000071 0.000259 0.000303 0.000246 0.001197 0.000582 0.000270 0.001446 0.000096 0.001593 0.000454 0.000149 0.000681 0.000095 0.000029 0.000128 0.001001 0.000137 
0.010811 0.006139 0.057327 0.001102 0.000401 0.066213 0.003912 0.000344 0.007986 0.092714 0.002389 0.000685 0.003438 0.035509 0.019036 0.001275 0.001742 0.000501 0.000272 0.000093 0.000379 0.001429 0.000293 0.000579 0.002179 0.002582 0.003874 0.001006 0.000069 0.002496 0.000280 0.000791 0.000071 0.004247 0.000525 0.000605 0.000015 0.000342 0.000477 0.001579 0.000196 0.000037 0.000824 0.000142 0.000085 0.000073 0.000209 0.000055 0.000655 0.000112 0.000051 -0.000000 0.000008 0.000019 0.000055 0.000041 0.000092 0.000056 0.000085 0.000222 0.000018 0.000168 0.000028 0.000075 0.000031 -0.000000 -0.000000 -0.000000 -0.000000 0.000011 
0.167039 0.069925 0.055264 0.015754 0.004010 0.007245 0.042024 0.004241 0.045875 0.099573 0.018675 0.007762 0.005161 0.051349 0.120820 0.014166 0.014195 0.006690 0.003221 0.000320 0.006222 0.004705 0.002710 0.007753 0.008225 0.020731 0.009298 0.015497 0.000980 0.016270 0.002759 0.006957 0.000762 0.013996 0.003020 0.002723 0.000724 0.002678 0.003448 0.013479 0.001611 0.000855 0.005217 0.001981 0.001529 0.000973 0.002420 0.000649 0.005240 0.001024 0.000652 0.000026 0.000087 0.000345 0.000550 0.000718 0.002026 0.000976 0.000469 0.001335 0.000184 0.003438 0.000682 0.000598 0.000681 0.000111 0.000073 0.000128 0.001502 0.000137 
0.170643 0.095023 0.216503 0.013991 0.004320 0.021495 0.042024 0.003057 0.065527 0.239267 0.020774 0.007967 0.010677 0.102176 0.162777 0.012112 0.016502 0.004733 0.002768 0.000566 0.003339 0.006666 0.002933 0.006372 0.010967 0.021982 0.014229 0.012176 0.000737 0.022210 0.002227 0.006990 0.000726 0.016294 0.003227 0.003351 0.000416 0.002621 0.003852 0.010686 0.001340 0.000359 0.004668 0.001628 0.001572 0.000799 0.002091 0.000345 0.004421 0.000745 0.000514 0.000010 0.000035 0.000288 0.000495 0.000369 0.001243 0.000582 0.000270 0.000445 0.000096 0.001593 0.000398 0.000224 0.000310 0.000087 0.000029 0.000128 0.000858 0.000034 
0.002756 0.000639 0.001031 0.022474 0.005705 0.000072 0.037777 0.004089 0.003333 0.004573 0.007419 0.004817 0.000201 0.002785 0.012820 0.010129 0.002852 0.003595 0.001515 0.000025 0.005539 0.000481 0.001704 0.004545 0.000914 0.007510 0.001268 0.010466 0.000667 0.002324 0.000994 0.002275 0.000441 0.003133 0.000668 0.000768 0.000462 0.001159 0.001871 0.005100 0.000557 0.000570 0.006591 0.000991 0.000127 0.000523 0.000956 0.000470 0.003111 0.000279 0.000103 0.000017 0.000044 0.000345 0.000248 0.000226 0.000829 0.000675 0.000171 0.000779 0.000131 0.001174 0.000312 0.000448 0.000526 0.000087 0.000095 0.000064 0.001001 0.000091 
0.005511 0.002366 0.018264 0.000661 0.000255 0.072042 0.002459 0.000153 0.003962 0.066521 0.001231 0.000731 0.002243 0.029939 0.013338 0.000850 0.001284 0.000523 0.000263 0.000062 0.000228 0.001075 0.000098 0.000668 0.001863 0.002660 0.002888 0.001107 0.000087 0.003874 0.000322 0.000824 0.000083 0.002437 0.000572 0.000512 0.000031 0.000380 0.000330 0.002064 0.000226 0.000074 0.001098 0.000230 0.000340 0.000087 0.000329 0.000055 0.000573 0.000149 0.000103 0.000001 0.000010 0.000077 0.000110 0.000082 0.000230 0.000131 0.000057 -0.000000 0.000035 0.000335 0.000114 0.000149 0.000155 0.000032 -0.000000 -0.000000 0.000072 0.000034 
0.040064 0.021262 0.159132 0.004186 0.001349 0.147035 0.016988 0.001070 0.029839 0.428852 0.007890 0.002854 0.014516 0.164839 0.081971 0.003754 0.007119 0.001593 0.001171 0.000391 0.001366 0.005692 0.000880 0.001649 0.008577 0.009700 0.011764 0.005837 0.000329 0.017045 0.001120 0.003132 0.000202 0.009331 0.001923 0.001932 0.000123 0.001349 0.001284 0.005465 0.000873 0.000136 0.000824 0.000796 0.000765 0.000276 0.001075 0.000138 0.001556 0.000372 0.000292 0.000003 0.000015 0.000077 0.000193 0.000205 0.000461 0.000225 0.000142 0.000222 0.000070 0.001426 0.000199 0.000149 0.000186 0.000024 0.000007 0.000192 0.000572 -0.000000 
