59.240000 1.470000 6.731510
98.740000 4.120000 9.047410
179.090000 5.680000 -0.796070
122.950000 9.980000 3.933730
302.300000 16.050000 24.358500
156.560000 24.680000 4.074390
146.600000 26.500000 4.776320
249.330000 27.160000 0.049282
257.590000 39.750000 -0.761574
212.960000 41.520000 -1.957100
81.850000 42.200000 4.762740
105.930000 42.010000 3.266040
61.850000 42.550000 4.132800
8.260000 47.040000 3.248870
25.770000 51.280000 0.046183
242.490000 53.360000 0.147982
13.390000 60.660000 0.116045
228.630000 65.060000 -6.118290
118.140000 70.450000 5.410680
313.700000 74.870000 11.485600
137.490000 78.100000 -2.948700
253.580000 85.620000 7.258370
345.900000 85.960000 -0.446622
22.090000 86.400000 -0.389748
128.560000 103.270000 -3.110410
3.000000 107.460000 -5.002520
94.480000 108.280000 2.123730
223.400000 109.000000 -3.143910
430.240000 110.050000 4.104560
23.750000 112.250000 -4.715670
41.270000 114.090000 0.384692
193.270000 117.310000 -3.128810
118.250000 120.680000 -3.624360
79.110000 121.990000 1.220770
138.600000 127.300000 -7.951200
22.580000 130.310000 1.004110
104.680000 131.430000 0.401068
161.400000 132.000000 -1.882770
255.290000 133.280000 -4.722680
224.870000 138.780000 -1.067500
19.870000 139.760000 8.114110
261.480000 147.190000 3.840000
88.100000 148.890000 -0.081463
159.770000 149.450000 4.039580
208.360000 151.120000 4.138100
28.220000 153.490000 3.729910
245.650000 153.580000 1.711260
332.250000 157.350000 -0.082573
190.790000 157.520000 -2.211700
113.510000 157.980000 0.598831
255.210000 158.790000 2.619830
351.420000 160.000000 -1.913540
42.130000 160.540000 0.556628
76.820000 160.660000 -0.166252
129.920000 160.670000 1.707740
216.070000 162.700000 0.525145
249.490000 174.660000 -6.988390
212.970000 178.780000 -2.933120
195.640000 178.950000 -5.249470
26.880000 180.500000 -1.801090
67.560000 181.760000 -2.614140
36.620000 182.360000 0.162614
139.240000 184.380000 0.542983
230.480000 187.020000 1.722980
250.750000 187.510000 -6.814280
8.680000 194.840000 7.420300
225.760000 195.420000 3.785010
289.160000 198.800000 -6.056160
208.490000 198.940000 0.469836
52.950000 204.560000 0.394041
103.700000 205.020000 -1.181560
267.390000 205.610000 7.168010
200.680000 210.010000 -0.293612
120.470000 214.360000 2.671170
179.340000 219.710000 1.234760
96.080000 226.270000 -6.769180
334.310000 227.630000 0.923046
366.500000 228.960000 2.491310
313.490000 231.100000 2.670350
259.960000 235.050000 1.332610
114.270000 237.110000 -1.373760
6.670000 237.980000 4.710220
193.330000 238.420000 -1.119130
60.440000 243.110000 3.283360
148.220000 244.530000 -0.830747
131.020000 246.920000 -1.366730
328.800000 250.780000 -4.522300
288.270000 253.930000 -1.301340
217.020000 262.020000 -2.031540
191.440000 266.740000 -5.945820
108.320000 269.000000 -0.186385
295.030000 275.900000 -1.716770
72.850000 276.340000 0.791915
156.120000 277.400000 -0.344073
36.360000 278.200000 1.648990
271.360000 279.560000 1.897420
236.840000 280.760000 1.406880
64.000000 284.450000 0.972862
318.660000 284.300000 -6.739070
337.410000 284.220000 8.417370
249.320000 286.680000 -3.067590
113.640000 286.850000 -0.172003
201.450000 290.610000 -0.941159
272.360000 291.820000 -0.202516
144.300000 292.810000 1.850680
121.720000 306.700000 -2.329570
287.490000 307.620000 -1.601690
147.440000 309.230000 -5.084370
79.200000 314.880000 -0.875822
382.360000 320.930000 -0.165171
64.350000 321.850000 -1.058610
349.310000 322.070000 0.333115
272.250000 327.090000 -3.443400
108.870000 327.400000 -2.048870
19.660000 328.070000 -0.012486
215.020000 331.600000 3.863080
47.110000 333.120000 -1.979530
158.890000 338.510000 0.612971
173.040000 340.830000 -2.778640
63.420000 345.610000 -3.847840
124.910000 347.910000 0.975273
238.070000 349.570000 2.870790
354.450000 355.320000 -4.408520
425.140000 359.010000 -2.115050
398.760000 359.380000 3.053510
10.520000 360.220000 -0.455976
135.330000 361.840000 7.201760
187.230000 367.980000 -5.286500
103.080000 375.110000 0.157244
34.030000 385.140000 -0.800588
112.760000 386.720000 1.381240
162.210000 386.750000 1.571670
398.500000 391.430000 3.697500
371.240000 395.970000 1.550620
149.190000 398.420000 -5.052720
22.500000 405.850000 0.111218
379.630000 407.710000 3.827420
186.070000 408.360000 -1.090410
117.440000 409.330000 1.162750
135.940000 415.240000 -0.467599
167.810000 416.000000 12.360700
428.540000 417.880000 5.673480
331.520000 419.980000 1.866840
302.670000 420.770000 3.574440
214.270000 422.970000 -0.347217
317.120000 425.560000 3.248170
67.080000 426.930000 0.311981
290.610000 426.780000 9.337260
99.860000 429.250000 0.824611
108.400000 429.690000 1.392050
142.050000 431.230000 3.658150
239.630000 433.720000 -3.459740
387.480000 434.090000 3.701460
36.570000 435.410000 1.285830
228.920000 440.060000 0.699278
267.780000 440.380000 6.263780
255.390000 441.520000 14.013200
328.000000 442.670000 1.981470
